% Measurement ID: 3200
% Mode ID: 1
% Date and time: 2020-01-24 10:02:20
% Sample ID: PSE2-15-34
% Measurement type: spectrum
% Frequency [Hz]: 366040.7945557722
% Quality factor: 29473.966463503333
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
365995.61, -102.072795359294
365995.62, -102.093307240804
365995.63, -102.113323720296
365995.64, -102.132816823324
365995.65, -102.151767730713
365995.66, -102.170147705078
365995.67, -102.187934366862
365995.68, -102.205102793376
365995.69, -102.221627807617
365995.7, -102.237487792969
365995.71, -102.252655537923
365995.72, -102.267107137044
365995.73, -102.280820210775
365995.74, -102.293768056234
365995.75, -102.305927785238
365995.76, -102.317274983724
365995.77, -102.327783966064
365995.78, -102.337431844076
365995.79, -102.346194458008
365995.8, -102.354044596354
365995.81, -102.36096089681
365995.82, -102.366919453939
365995.83, -102.371892801921
365995.84, -102.375858815511
365995.85, -102.378755950928
365995.86, -102.38048248291
365995.87, -102.381070200602
365995.88, -102.380560811361
365995.89, -102.378994496663
365995.9, -102.376413472494
365995.91, -102.372858683268
365995.92, -102.368370310465
365995.93, -102.362990315755
365995.94, -102.356759897868
365995.95, -102.349720509847
365995.96, -102.341911570231
365995.97, -102.333374532064
365995.98, -102.324152374268
365995.99, -102.314284515381
365996.0, -102.303813171387
365996.01, -102.292778523763
365996.02, -102.281221516927
365996.03, -102.269183858236
365996.04, -102.256706746419
365996.05, -102.243830108643
365996.06, -102.230596923828
365996.07, -102.217047373454
365996.08, -102.203222401937
365996.09, -102.189162699382
365996.1, -102.174910227458
365996.11, -102.160505930583
365996.12, -102.145990498861
365996.13, -102.131404622396
365996.14, -102.116790517171
365996.15, -102.101951853434
365996.16, -102.08571879069
365996.17, -102.068037414551
365996.18, -102.049032592773
365996.19, -102.028830718994
365996.2, -102.007555643717
365996.21, -101.985333760579
365996.22, -101.962288411458
365996.23, -101.938548278809
365996.24, -101.914234924316
365996.25, -101.889475504557
365996.26, -101.864395904541
365996.27, -101.839119720459
365996.28, -101.813774871826
365996.29, -101.788482157389
365996.3, -101.763371531169
365996.31, -101.738565572103
365996.32, -101.714189910889
365996.33, -101.690370432536
365996.34, -101.667232004801
365996.35, -101.644901021322
365996.36, -101.623500315348
365996.37, -101.603157806396
365996.38, -101.583997344971
365996.39, -101.566143544515
365996.4, -101.549723561605
365996.41, -101.534860992432
365996.42, -101.521681976318
365996.43, -101.510311889648
365996.44, -101.500876617432
365996.45, -101.493341763667
365996.46, -101.487101278777
365996.47, -101.482121364931
365996.48, -101.478359551832
365996.49, -101.475774386437
365996.5, -101.474321618259
365996.51, -101.473961320131
365996.52, -101.474650258819
365996.53, -101.476346472652
365996.54, -101.479005711143
365996.55, -101.482590335944
365996.56, -101.487054062063
365996.57, -101.492356199395
365996.58, -101.498455040583
365996.59, -101.505307606705
365996.6, -101.512871936092
365996.61, -101.521107084324
365996.62, -101.529967783663
365996.63, -101.539415378509
365996.64, -101.54940536406
365996.65, -101.559896032959
365996.66, -101.570846695103
365996.67, -101.58221284569
365996.68, -101.593954303242
365996.69, -101.606026817271
365996.7, -101.618390206299
365996.71, -101.631000982777
365996.72, -101.643817947975
365996.73, -101.65679812297
365996.74, -101.669900309032
365996.75, -101.683088738276
365996.76, -101.697339990905
365996.77, -101.713163209932
365996.78, -101.730431238781
365996.79, -101.749022007139
365996.8, -101.768810647249
365996.81, -101.789671782728
365996.82, -101.81148385189
365996.83, -101.834121478351
365996.84, -101.857460048667
365996.85, -101.881374695081
365996.86, -101.905743092967
365996.87, -101.930439865942
365996.88, -101.95534192644
365996.89, -101.98032313514
365996.9, -102.005261421727
365996.91, -102.030031918446
365996.92, -102.054509248913
365996.93, -102.078571597128
365996.94, -102.102093078081
365996.95, -102.124950349895
365996.96, -102.147019053438
365996.97, -102.168173303701
365996.98, -102.188291538998
365996.99, -102.207248382944
365997.0, -102.224920493662
365997.01, -102.241183257708
365997.02, -102.255911298699
365997.03, -102.268982037694
365997.04, -102.280271115565
365997.05, -102.289657189627
365997.06, -102.29745516884
365997.07, -102.303908587073
365997.08, -102.309083311434
365997.09, -102.313041394332
365997.1, -102.315847431306
365997.11, -102.317563983393
365997.12, -102.318254883192
365997.13, -102.317984217618
365997.14, -102.316816073585
365997.15, -102.314812249188
365997.16, -102.312037848595
365997.17, -102.308556450093
365997.18, -102.304430614718
365997.19, -102.299725446635
365997.2, -102.294504524132
365997.21, -102.288829645307
365997.22, -102.282766168637
365997.23, -102.276376909472
365997.24, -102.269725191786
365997.25, -102.262875865432
365997.26, -102.255891237134
365997.27, -102.248835393804
365997.28, -102.241773185296
365997.29, -102.234765901079
365997.3, -102.227879916887
365997.31, -102.221175504936
365997.32, -102.214719549584
365997.33, -102.20857410324
365997.34, -102.202802235567
365997.35, -102.19746828779
365997.36, -102.192537673322
365997.37, -102.187873317374
365997.38, -102.183431223771
365997.39, -102.179166379086
365997.4, -102.175037584587
365997.41, -102.170999318221
365997.42, -102.167008601065
365997.43, -102.163021691257
365997.44, -102.158995609875
365997.45, -102.154887123683
365997.46, -102.150651473567
365997.47, -102.146246443543
365997.48, -102.141628037436
365997.49, -102.136751496132
365997.5, -102.131574095021
365997.51, -102.126053872433
365997.52, -102.120145052002
365997.53, -102.113804909118
365997.54, -102.106991227797
365997.55, -102.09965721442
365997.56, -102.091763450449
365997.57, -102.083263396576
365997.58, -102.074114582507
365997.59, -102.064272503438
365997.6, -102.053695960641
365997.61, -102.042339686373
365997.62, -102.03015892152
365997.63, -102.017113230292
365997.64, -102.003156582008
365997.65, -101.988247269311
365997.66, -101.971787516276
365997.67, -101.952404530843
365997.68, -101.930277760824
365997.69, -101.905666351318
365997.7, -101.878835805257
365997.71, -101.850048319499
365997.72, -101.819567108154
365997.73, -101.787655639648
365997.74, -101.75457611084
365997.75, -101.720590464274
365997.76, -101.685963185628
365997.77, -101.650955708822
365997.78, -101.615832010905
365997.79, -101.58085530599
365997.8, -101.546286265055
365997.81, -101.512390899658
365997.82, -101.479429626465
365997.83, -101.447666931152
365997.84, -101.417365264893
365997.85, -101.388786570231
365997.86, -101.362193806966
365997.87, -101.337851715088
365997.88, -101.316021219889
365997.89, -101.296966298421
365997.9, -101.280949656169
365997.91, -101.26823425293
365997.92, -101.25908203125
365997.93, -101.253756459554
365997.94, -101.252521514893
365997.95, -101.255637613932
365997.96, -101.263363138835
365997.97, -101.275700632731
365997.98, -101.292392222087
365997.99, -101.313168843587
365998.0, -101.33776067098
365998.01, -101.365897623698
365998.02, -101.397310638428
365998.03, -101.431730397542
365998.04, -101.468889109294
365998.05, -101.508514912923
365998.06, -101.55033976237
365998.07, -101.594093322754
365998.08, -101.639507548014
365998.09, -101.686311340332
365998.1, -101.73423614502
365998.11, -101.783013407389
365998.12, -101.832373046875
365998.13, -101.882044728597
365998.14, -101.931759643555
365998.15, -101.981249491374
365998.16, -102.030243937174
365998.17, -102.078473154704
365998.18, -102.125667572021
365998.19, -102.171560160319
365998.2, -102.215878295898
365998.21, -102.258354441325
365998.22, -102.298718770345
365998.23, -102.336701711019
365998.24, -102.372033945719
365998.25, -102.40444615682
365998.26, -102.434034729004
365998.27, -102.463323465983
365998.28, -102.492775726318
365998.29, -102.522297159831
365998.3, -102.551796213786
365998.31, -102.581180826823
365998.32, -102.610359700521
365998.33, -102.639240010579
365998.34, -102.667729441325
365998.35, -102.695735677083
365998.36, -102.723168436686
365998.37, -102.749933369954
365998.38, -102.775939178467
365998.39, -102.801094818115
365998.4, -102.825305938721
365998.41, -102.848483784993
365998.42, -102.870533243815
365998.43, -102.891363271077
365998.44, -102.910880788167
365998.45, -102.928995513916
365998.46, -102.94561513265
365998.47, -102.960646820068
365998.48, -102.973998769124
365998.49, -102.985577646891
365998.5, -102.99529393514
365998.51, -103.003053792318
365998.52, -103.008765411377
365998.53, -103.012336222331
365998.54, -103.013674926758
365998.55, -103.012690226237
365998.56, -103.009228769938
365998.57, -103.00229695638
365998.58, -102.99175008138
365998.59, -102.977820332845
365998.6, -102.960747273763
365998.61, -102.940761820475
365998.62, -102.918101755778
365998.63, -102.893000284831
365998.64, -102.865693918864
365998.65, -102.836417388916
365998.66, -102.805405934652
365998.67, -102.772894032796
365998.68, -102.739117177327
365998.69, -102.70431060791
365998.7, -102.668709055583
365998.71, -102.632548268636
365998.72, -102.596062469482
365998.73, -102.559487406413
365998.74, -102.523058827718
365998.75, -102.487009684245
365998.76, -102.451578013102
365998.77, -102.416995747884
365998.78, -102.383499908447
365998.79, -102.351327006022
365998.8, -102.320708719889
365998.81, -102.291882069906
365998.82, -102.265083058675
365998.83, -102.240544382731
365998.84, -102.218502553304
365998.85, -102.199193064372
365998.86, -102.182996934751
365998.87, -102.169472645647
365998.88, -102.156634626131
365998.89, -102.144486436589
365998.9, -102.133032654655
365998.91, -102.122277857968
365998.92, -102.112225861225
365998.93, -102.102880224809
365998.94, -102.094248578115
365998.95, -102.086331175456
365998.96, -102.079133611722
365998.97, -102.072660973176
365998.98, -102.066916820201
365998.99, -102.061904713182
365999.0, -102.057631009948
365999.01, -102.054096219124
365999.02, -102.051308733046
365999.03, -102.049270586217
365999.04, -102.047986356276
365999.05, -102.047460366544
365999.06, -102.047698211913
365999.07, -102.04870141826
365999.08, -102.050476343414
365999.09, -102.053026039134
365999.1, -102.056355083056
365999.11, -102.060467798503
