% Measurement ID: 3184
% Mode ID: 1
% Date and time: 2020-01-24 09:30:58
% Sample ID: PSE2-14-33
% Measurement type: spectrum
% Frequency [Hz]: 27126.623502972176
% Quality factor: 2626.2421730846704
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
27078.06, -77.8416366577149
27078.07, -77.8591041564941
27078.08, -77.8787002563477
27078.09, -77.9002293904622
27078.1, -77.9234980265299
27078.11, -77.9483098347982
27078.12, -77.9744687398275
27078.13, -78.0017809549967
27078.14, -78.0300501505534
27078.15, -78.0590835571289
27078.16, -78.0886817932129
27078.17, -78.1186538696289
27078.18, -78.1488016764323
27078.19, -78.1789311726888
27078.2, -78.2088465372721
27078.21, -78.2383547465006
27078.22, -78.2672554016113
27078.23, -78.2953600565592
27078.24, -78.3224680582682
27078.25, -78.3483879089356
27078.26, -78.3729217529297
27078.27, -78.3958752950033
27078.28, -78.4170542399089
27078.29, -78.436262512207
27078.3, -78.453684068405
27078.31, -78.4703058068592
27078.32, -78.486238219223
27078.33, -78.5015319138136
27078.34, -78.5162374989479
27078.35, -78.5304048200037
27078.36, -78.5440852482374
27078.37, -78.5573306635318
27078.38, -78.5701896396989
27078.39, -78.5827145652476
27078.4, -78.5949565571213
27078.41, -78.6069646977583
27078.42, -78.6187913756676
27078.43, -78.6304851646611
27078.44, -78.6420989618741
27078.45, -78.6536828669975
27078.46, -78.6652877426614
27078.47, -78.6769631799304
27078.48, -78.6887615673135
27078.49, -78.7007327501883
27078.5, -78.7129278454981
27078.51, -78.725397207247
27078.52, -78.7381922066914
27078.53, -78.751362943522
27078.54, -78.7649607889953
27078.55, -78.7790358428022
27078.56, -78.7936376960071
27078.57, -78.8088205173111
27078.58, -78.8246318632735
27078.59, -78.8411243767166
27078.6, -78.8585807800293
27078.61, -78.8779200236003
27078.62, -78.8990626017253
27078.63, -78.9218274434408
27078.64, -78.9460309346517
27078.65, -78.9714920043945
27078.66, -78.9980270385742
27078.67, -79.0254542032878
27078.68, -79.0535911560059
27078.69, -79.0822547912598
27078.7, -79.1112622578939
27078.71, -79.1404324849447
27078.72, -79.169583384196
27078.73, -79.1985310872396
27078.74, -79.2270940144857
27078.75, -79.2550888061523
27078.76, -79.2823338826497
27078.77, -79.3086463928223
27078.78, -79.3338439941406
27078.79, -79.3577443440755
27078.8, -79.3801648457845
27078.81, -79.4009229024251
27078.82, -79.419837697347
27078.83, -79.4367243448893
27078.84, -79.4514002482096
27078.85, -79.4636866251628
27078.86, -79.4733978271484
27078.87, -79.4803522745768
27078.88, -79.4843673706055
27078.89, -79.4852602640788
27078.9, -79.4828913370768
27078.91, -79.4776095072428
27078.92, -79.4696334838867
27078.93, -79.4590916951498
27078.94, -79.44611231486
27078.95, -79.430824025472
27078.96, -79.4133544921875
27078.97, -79.3938318888346
27078.98, -79.3723833719889
27078.99, -79.3491383870443
27079.0, -79.3242240905762
27079.01, -79.2977676391602
27079.02, -79.2698984781901
27079.03, -79.2407452901204
27079.04, -79.2104334513346
27079.05, -79.1790934244792
27079.06, -79.1468521118164
27079.07, -79.1138381958008
27079.08, -79.0801785786947
27079.09, -79.0460029602051
27079.1, -79.0114382425944
27079.11, -78.9766123453776
