% Measurement ID: 3174
% Mode ID: 1
% Date and time: 2020-01-31 12:29:16
% Sample ID: PSE2-55-42
% Measurement type: spectrum
% Frequency [Hz]: 347257.61397311004
% Quality factor: 17760.13541936378
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
347202.8, -103.8847
347202.8, -102.9945
347202.8, -102.9192
347202.8, -103.6589
347203.8, -103.2247
347203.8, -102.2794
347203.8, -102.3786
347203.8, -103.0038
347203.8, -103.302
347203.8, -103.5576
347203.8, -103.3022
347203.8, -103.0016
347204.8, -102.6557
347204.8, -102.744
347204.8, -103.1066
347204.8, -102.9274
347204.8, -102.4784
347204.8, -102.4521
347204.8, -102.6178
347205.8, -102.209
347205.8, -101.4812
347205.8, -102.9129
347205.8, -103.3503
347205.8, -102.7934
347205.8, -102.6258
347205.8, -102.3862
347205.8, -102.3834
347206.8, -102.5145
347206.8, -102.5868
347206.8, -102.6645
347206.8, -102.8039
347206.8, -102.9863
347206.8, -102.3898
347206.8, -102.3347
347207.8, -102.8211
347207.8, -102.9636
347207.8, -103.0573
347207.8, -102.899
347207.8, -102.5563
347207.8, -102.7444
347207.8, -103.2249
347207.8, -102.9456
347208.8, -102.2573
347208.8, -102.8225
347208.8, -102.964
347208.8, -102.6818
347208.8, -102.5267
347208.8, -102.3151
347208.8, -102.1024
347209.8, -101.8701
347209.8, -102.2604
347209.8, -103.0591
347209.8, -102.6959
347209.8, -101.694
347209.8, -102.2544
347209.8, -102.207
347209.8, -101.5518
347210.8, -101.7414
347210.8, -102.2916
347210.8, -102.4405
347210.8, -102.4422
347210.8, -102.3372
347210.8, -102.112
347210.8, -101.6062
347211.8, -100.8734
347211.8, -101.7821
347211.8, -102.0062
347211.8, -101.5458
347211.8, -101.6838
347211.8, -101.9925
347211.8, -102.6441
347211.8, -103.581
347212.8, -103.4549
347212.8, -102.7152
347212.8, -102.4811
347212.8, -102.3795
347212.8, -103.1616
347212.8, -103.1831
347212.8, -102.4439
347213.8, -101.9923
347213.8, -101.479
347213.8, -101.1234
347213.8, -100.8523
347213.8, -100.7803
347213.8, -100.8692
347213.8, -100.3842
347213.8, -99.57028
347214.8, -101.2489
347214.8, -101.7507
347214.8, -101.0758
347214.8, -101.0165
347214.8, -100.9752
347214.8, -101.4201
347214.8, -102.1953
347215.8, -102.3156
347215.8, -102.1095
347215.8, -102.4059
347215.8, -102.9285
347215.8, -102.2044
347215.8, -101.8705
347215.8, -101.927
347215.8, -101.9084
347216.8, -101.9698
347216.8, -101.752
347216.8, -101.3747
347216.8, -101.5161
347216.8, -101.9502
347216.8, -101.6182
347216.8, -100.8731
347217.8, -101.2237
347217.8, -100.9184
347217.8, -99.95729
347217.8, -99.99469
347217.8, -100.4792
347217.8, -100.2908
347217.8, -99.80289
347217.8, -99.97588
347218.8, -100.4896
347218.8, -100.5447
347218.8, -100.4077
347218.8, -101.0151
347218.8, -101.2309
