% Measurement ID: 3196
% Mode ID: 1
% Date and time: 2020-02-03 10:37:36
% Sample ID: PSE2-56-32
% Measurement type: spectrum
% Frequency [Hz]: 271210.30851382035
% Quality factor: 8039.522712423774
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
271162.0, -94.76078
271162.0, -95.03995
271162.0, -95.04048
271162.0, -94.76237
271163.0, -94.55537
271163.0, -94.30289
271163.0, -94.09353
271163.0, -93.89774
271163.0, -93.58224
271163.0, -93.19144
271163.0, -93.20145
271163.0, -93.42627
271164.0, -93.86588
271164.0, -94.28136
271164.0, -94.75236
271164.0, -95.10065
271164.0, -95.38566
271164.0, -95.33894
271164.0, -95.04996
271165.0, -94.78768
271165.0, -94.46244
271165.0, -93.72538
271165.0, -93.49463
271165.0, -93.77018
271165.0, -93.74136
271165.0, -93.67838
271165.0, -93.45139
271166.0, -93.10368
271166.0, -93.20071
271166.0, -93.55399
271166.0, -93.80575
271166.0, -94.07523
271166.0, -94.45792
271166.0, -94.65865
271167.0, -94.67741
271167.0, -94.69706
271167.0, -94.65665
271167.0, -94.41502
271167.0, -94.0192
271167.0, -93.73508
271167.0, -93.47404
271167.0, -93.19276
271168.0, -92.90568
271168.0, -92.47318
271168.0, -92.32601
271168.0, -92.46415
271168.0, -92.6394
271168.0, -92.93449
271168.0, -93.45507
271169.0, -94.16593
271169.0, -94.41462
271169.0, -94.41862
271169.0, -94.44141
271169.0, -94.39518
271169.0, -95.03446
271169.0, -95.18888
271169.0, -94.85844
271170.0, -94.63172
271170.0, -94.31254
271170.0, -94.14144
271170.0, -94.03825
271170.0, -94.08686
271170.0, -94.25931
271170.0, -94.11744
271171.0, -93.80729
271171.0, -93.69413
271171.0, -93.65356
271171.0, -93.68558
271171.0, -93.56843
271171.0, -93.37601
271171.0, -93.40259
271171.0, -93.55009
271172.0, -93.40325
271172.0, -93.1005
271172.0, -92.91576
271172.0, -92.75773
271172.0, -92.7764
271172.0, -92.93217
271172.0, -93.22501
271173.0, -93.48456
271173.0, -93.76762
271173.0, -94.14791
271173.0, -94.60087
271173.0, -94.7942
271173.0, -94.83866
271173.0, -94.94085
271173.0, -95.0319
271174.0, -94.0955
271174.0, -93.86918
271174.0, -94.35294
271174.0, -94.38476
271174.0, -94.35197
271174.0, -93.65861
271174.0, -92.50333
271175.0, -92.06887
271175.0, -91.96097
271175.0, -91.82836
271175.0, -91.78812
271175.0, -92.09379
271175.0, -92.56779
271175.0, -93.21012
271175.0, -93.42542
271176.0, -93.41215
271176.0, -93.22701
271176.0, -92.85111
271176.0, -92.65803
271176.0, -92.52323
271176.0, -92.46952
271176.0, -92.4893
271177.0, -92.8057
271177.0, -92.94665
271177.0, -92.91215
271177.0, -92.84594
271177.0, -92.70011
271177.0, -92.79977
271177.0, -93.03654
271177.0, -93.32922
271178.0, -93.70487
271178.0, -94.03153
271178.0, -94.35319
271178.0, -94.18449
271178.0, -93.93335
271178.0, -93.59977
271178.0, -93.37287
271179.0, -93.18961
271179.0, -93.01818
271179.0, -92.86918
271179.0, -92.76083
271179.0, -92.68705
271179.0, -92.45824
271179.0, -92.13761
271179.0, -92.17521
271180.0, -92.26505
271180.0, -92.40714
271180.0, -92.68626
