% Measurement ID: 103
% Mode ID: 1
% Date and time: 2018-03-05 22:23:38
% Sample ID: 0344
% Measurement type: ringdown
% Frequency [Hz]: 157647.2
% Quality factor: 752542.413624
% Temperature [K]: 293.0
% Pressure [mBar]: 2.26e-08
% Notes: 
% 
%
% measurement data
% time [s], power [dBm]
0.012, 51.9307646026611
0.024, 51.938848899841275
0.036, 51.949137615203824
0.048, 51.96163170242306
0.06, 51.97339098358151
0.072, 51.979270385742154
0.084, 51.979270385742154
0.096, 51.977800296783414
0.108, 51.96898119354244
0.12, 51.96016209030148
0.132, 51.957221912384
0.144, 51.966041492462125
0.156, 51.980739997863736
0.168, 51.996908592224095
0.18, 52.01013748550411
0.192, 52.018956588745084
0.204, 52.022631572723355
0.216, 52.02483646774289
0.228, 52.02630607986447
0.24, 52.02924578094479
0.252, 52.03071586990353
0.264, 52.03145067596432
0.276, 52.02924578094479
0.288, 52.02483646774289
0.3, 52.018956588745084
0.312, 52.021161483764615
0.324, 52.02704088592526
0.336, 52.02924578094479
0.348, 52.02924578094479
0.36, 52.02483646774289
0.372, 52.012342380523656
0.384, 51.99617378616329
0.396, 51.98221008682248
0.408, 51.978535102844205
0.42, 51.97633068466183
0.432, 51.97045080566403
0.444, 51.95428221130367
0.456, 51.93149940872189
0.468, 51.908716129302945
0.48, 51.8918127288818
0.492, 51.87784902954098
0.504, 51.86609022521969
0.516, 51.852861331939664
0.528, 51.8374275436401
0.54, 51.824198650360074
0.552, 51.813174652099576
0.564, 51.802150653839085
0.576, 51.787451671600316
0.588, 51.77128307723995
0.6, 51.755849765777555
0.612, 51.74703018569943
0.624, 51.74776546859738
0.636, 51.74923508071896
0.648, 51.74850027465817
0.66, 51.7440904846191
0.672, 51.756584571838346
0.684, 51.78083746337887
0.696, 51.8050903549194
0.708, 51.81831924819943
0.72, 51.81905405426022
0.732, 51.814644264221165
0.744, 51.80141537094113
0.756, 51.787451671600316
0.768, 51.77936737442013
0.78, 51.77642767333981
0.792, 51.782307075500455
0.804, 51.795535968780484
0.816, 51.814644264221165
0.828, 51.83228294754025
0.84, 51.840367244720426
0.852, 51.841837333679166
0.864, 51.84110205078121
0.876, 51.838162349700895
0.888, 51.83522264862057
0.9, 51.83375303649899
0.912, 51.825668739318814
0.924, 51.8050903549194
0.936, 51.77275316619869
0.948, 51.738945888519254
0.96, 51.71542780303951
0.972, 51.72130768203732
0.984, 51.732331680297825
0.996, 51.73453657531735
1.008, 51.7338012924194
1.02, 51.724982189178434
1.032, 51.711753295898404
1.044, 51.70881359481808
1.056, 51.71469299697873
1.068, 51.71910278701779
1.08, 51.72204248809811
1.092, 51.730861591339085
1.104, 51.74850027465817
1.116, 51.77128307723995
1.128, 51.79333107376095
1.14, 51.813174652099576
1.152, 51.8271383514404
1.164, 51.83669273757931
1.176, 51.840367244720426
1.188, 51.840367244720426
1.2, 51.8374275436401
1.212, 51.82787315750118
1.224, 51.811704563140836
1.236, 51.79259626770016
1.248, 51.773487972259495
1.26, 51.75731937789914
1.272, 51.7440904846191
1.284, 51.73306648635861
1.296, 51.71983759307858
1.308, 51.70440380477902
1.32, 51.69191019439694
1.332, 51.68088619613644
1.344, 51.672066616058316
1.356, 51.66030781173702
1.368, 51.648549007415745
1.38, 51.6360549201965
1.392, 51.62135593795773
1.404, 51.602982925415006
1.416, 51.5816697349548
1.428, 51.56109135055539
1.44, 51.544187950134244
1.452, 51.53242866897579
1.464, 51.52728407287594
1.476, 51.53389875793453
1.488, 51.543452667236295
1.5, 51.55521194839474
1.512, 51.56844084167477
1.524, 51.585344242095914
1.536, 51.60739223861691
1.548, 51.628705429077115
1.56, 51.641934322357145
1.572, 51.647078918457005
1.584, 51.64781372451779
1.596, 51.65148870849606
1.608, 51.66030781173702
1.62, 51.671331809997525
1.632, 51.68015091323849
1.644, 51.68897049331661
1.656, 51.699994491577115
1.668, 51.716897891998265
1.68, 51.73600618743893
1.692, 51.75143997573849
1.704, 51.7617291679382
1.716, 51.77128307723995
1.728, 51.78598205947873
1.74, 51.80803005599972
1.752, 51.83522264862057
1.764, 51.8594755401611
1.776, 51.87564413452145
1.788, 51.884463237762425
1.8, 51.885933326721165
1.812, 51.885933326721165
1.824, 51.880788730621305
1.836, 51.867559837341275
1.848, 51.844777034759495
1.86, 51.81684915924069
1.872, 51.79259626770016
1.884, 51.7771624794006
1.896, 51.77569286727902
1.908, 51.783042358398404
1.92, 51.78892176055905
1.932, 51.799210952758756
1.944, 51.812439846038785
1.956, 51.826403545379605
1.968, 51.83595745468136
1.98, 51.838162349700895
1.992, 51.8374275436401
2.004, 51.83228294754025
2.016, 51.83228294754025
2.028, 51.84771673583981
2.04, 51.868294643402066
2.052, 51.885933326721165
2.064, 51.892547534942594
2.076, 51.892547534942594
2.088, 51.88740293884274
2.1, 51.87270443344113
2.112, 51.85065643692013
2.124, 51.83007805252072
2.136, 51.810969757080045
2.148, 51.797740863800016
2.16, 51.79259626770016
2.172, 51.802150653839085
2.184, 51.81684915924069
2.196, 51.83228294754025
2.208, 51.84551184082028
2.22, 51.85065643692013
2.232, 51.851391242980924
2.244, 51.84698145294186
2.256, 51.83154814147946
2.268, 51.80435554885861
2.28, 51.772018360137906
2.292, 51.740415977477994
2.304, 51.718367980957005
2.316, 51.72057239913937
2.328, 51.73453657531735
2.34, 51.73453657531735
2.352, 51.69484989547726
2.364, 51.46995918655392
2.376, 50.85187761688229
2.388, 49.61424486541744
2.4, 47.58508436584465
2.412, 44.957686828613255
2.424, 42.72935907745355
2.436, 41.77320616149895
2.448, 41.834941314697254
2.46, 41.97825376892085
2.472, 42.064240859985354
2.484, 42.112747596740654
2.496, 42.14875929260255
2.508, 42.18624155426025
2.52, 42.22886793518065
2.532, 42.267818855285654
2.544, 42.29721681976315
2.556, 42.31632463836665
2.568, 42.335433410644455
2.58, 42.348661827087355
2.592, 42.35086672210685
2.604, 42.34792749786375
2.616, 42.32220404052735
2.628, 42.278108047485354
2.64, 42.224458145141554
2.652, 42.17227785491935
2.664, 42.115687774658156
2.676, 42.03998892211915
2.688, 41.926808761596654
2.7, 41.76953260803215
2.712, 41.582124160766554
2.724, 41.40353338623045
2.736, 41.27197973632805
2.748, 41.20583670043945
2.76, 41.194075988769455
2.772, 41.195546554565354
2.784, 41.19113676452635
2.796, 41.16173880004875
2.808, 41.10441534423825
2.82, 41.01842634582515
2.832, 40.91627066040036
2.844, 40.816319869995056
2.856, 40.73841612243645
2.868, 40.69725935363765
2.88, 40.68697111511226
2.892, 40.684766220092754
2.904, 40.66492216491695
2.916, 40.62009184265135
2.928, 40.56791059875485
2.94, 40.531163619995056
2.952, 40.531163619995056
2.964, 40.53924887084955
2.976, 40.53924887084955
2.988, 40.52454893493645
3.0, 40.480452941894455
3.012, 40.41651480102536
3.024, 40.352574752807556
3.036, 40.30700819396965
3.048, 40.28937094116205
3.06, 40.29010527038575
3.072, 40.28790037536615
3.084, 40.26585142517085
3.096, 40.209996627807556
3.108, 40.11739485168455
3.12, 39.99392645263666
3.132, 39.85355322265625
3.144, 39.714650558471654
3.156, 39.59265081787105
3.168, 39.492698120117154
3.18, 39.40524237060545
3.192, 39.322194503784154
3.204, 39.242820190429654
3.216, 39.17226736450195
3.228, 39.10979788208005
3.24, 39.042182373046856
3.252, 38.951785491943355
3.264, 38.83640043640135
3.276, 38.70117323303215
3.288, 38.559329437255855
3.3, 38.42336599731445
3.312, 38.30136625671385
3.324, 38.20876448059075
3.336, 38.14409010314935
3.348, 38.09631864929195
3.36, 38.055898117065354
3.372, 38.01694624328606
3.384, 37.978730606079054
3.396, 37.94859640502925
3.408, 37.930224822998056
3.42, 37.91920034790036
3.432, 37.90303175354005
3.444, 37.864814208984356
3.456, 37.797934936523454
3.468, 37.701657699584956
3.48, 37.58847753906245
3.492, 37.46868460083005
3.504, 37.35109465026855
3.516, 37.24085371398925
3.528, 37.137961791992154
3.54, 37.033601211547854
3.552, 36.918216156005855
3.564, 36.79915754699705
3.576, 36.70214407348625
3.588, 36.65069906616205
3.6, 36.64702551269525
3.612, 36.647759841918955
3.624, 36.638205932617154
3.636, 36.60586874389645
3.648, 36.56324140930175
3.66, 36.54119436645505
3.672, 36.580146240234356
3.684, 36.641145156860354
3.696, 36.71390478515625
3.708, 36.78151838684075
3.72, 36.83222906494135
3.732, 36.860156463623056
3.744, 36.86530058288575
3.756, 36.86309568786615
3.768, 36.83075849914545
3.78, 36.75653021240235
3.792, 36.63232557678215
3.804, 36.46108572387695
3.816, 36.264857696533156
3.828, 36.08332769775385
3.84, 35.954715179443355
3.852, 35.91723196411125
3.864, 35.968678878784154
3.876, 36.01056997680665
3.888, 36.014979766845656
3.9, 36.00248472595216
3.912, 35.92972700500485
3.924, 35.80993215942375
3.936, 35.68719808959955
3.948, 35.59459631347656
3.96, 35.53139059448235
3.972, 35.46965734863275
3.984, 35.38734381103515
3.996, 35.288127349853454
4.008, 35.18597166442865
4.02, 35.09042875671385
4.032, 34.99856130981445
4.044, 34.90081541442865
4.056, 34.77808134460445
4.068, 34.61345617675775
4.08, 34.39811842346185
4.092, 34.148974822998056
4.104, 33.90424101257325
4.116, 33.70507376098625
4.128, 33.56911032104485
4.14, 33.476508544921856
4.152, 33.395665573120056
4.164, 33.308207916259754
4.176, 33.222955154418955
4.188, 33.151666091918955
4.2, 33.09066717529295
4.212, 33.01937811279295
4.224, 32.92971556091305
4.236, 32.82976477050775
4.248, 32.73201887512205
4.26, 32.642356323242154
4.272, 32.54975454711915
4.284, 32.44392340087885
4.296, 32.30869429016106
4.308, 32.13157408142085
4.32, 31.913299011230453
4.332, 31.689877914428653
4.344, 31.520106719970652
4.356, 31.476746963500954
4.368, 31.567878173828053
4.38, 31.666360305786053
4.392, 31.717805313110354
4.404, 31.720010208129853
4.416, 31.694287704467754
4.428, 31.60830061340325
4.44, 31.514228271484352
4.452, 31.467193054199154
4.464, 31.466456817626952
4.476, 31.446614669799754
4.488, 31.331229614257754
4.5, 31.10560362243645
4.512, 30.827062057495052
4.524, 30.581593917846654
4.536, 30.42505209350585
4.548, 30.358172821044853
4.56, 30.387570785522453
4.572, 30.411822723388653
4.584, 30.412558959960954
4.596, 30.397124694824154
4.608, 30.33024542236325
4.62, 30.221475051879853
4.632, 30.101680206298752
4.644, 30.009812759399352
4.656, 30.025981353759754
4.668, 30.109763549804654
4.68, 30.17517416381835
4.692, 30.188403533935553
4.704, 30.18399374389645
4.716, 30.127402709960954
4.728, 30.037005828857353
4.74, 29.959102081298752
4.752, 29.991439270019452
4.764, 30.126668380737254
4.776, 30.325835632324154
4.788, 30.561015533447254
4.8, 30.816037582397453
4.812, 31.076939987182552
4.824, 31.309180664062453
4.836, 31.460578369140553
4.848, 31.48630087280265
4.86, 31.469397949218752
4.872, 31.304770874023454
4.884, 30.990218566894452
4.896, 30.601436065673752
4.908, 30.224414276123053
4.92, 29.931174682617154
4.932, 29.77095930480955
4.944, 29.910596298217754
4.956, 30.152390884399352
4.968, 30.414763854980453
4.98, 30.623485015869154
4.992, 30.721967147827154
5.004, 30.72564070129395
5.016, 30.687425064086852
5.028, 30.530883239746053
5.04, 30.30966703796385
5.052, 30.120053695678653
5.064, 30.14577619934075
5.076, 30.33318464660645
5.088, 30.530148910522453
5.1, 30.677134918212854
5.112, 30.753568099975553
5.124, 30.765326904296852
5.136, 30.760182785034154
5.148, 30.707267211914054
5.16, 30.613196777343752
5.172, 30.500016616821252
5.184, 30.383895324706952
5.196, 30.272185729980453
5.208, 30.188403533935553
5.22, 30.292027877807552
5.232, 30.50516073608395
5.244, 30.745484756469654
5.256, 30.917458938598553
5.268, 30.958615707397453
5.28, 30.952737258911053
5.292, 30.83514730834955
5.304, 30.604377197265553
5.316, 30.332450317382754
5.328, 30.08624594116205
5.34, 29.881934570312453
5.352, 29.692321228027353
5.364, 29.47698347473145
5.376, 29.208732055664054
5.388, 28.87947981262205
5.4, 28.526711868286053
5.412, 28.235677169799754
5.424, 28.116616653442353
5.436, 28.23126737976075
5.448, 28.354735778808553
5.46, 28.45689146423335
5.472, 28.548024581909154
5.484, 28.63842146301265
5.496, 28.72146932983395
5.508, 28.773650573730453
5.52, 28.783204483032154
5.532, 28.778794692993152
5.544, 28.733228134155254
5.556, 28.649445938110354
5.568, 28.576686309814452
5.58, 28.651650833129853
5.592, 28.800107406616153
5.604, 28.970612930297854
5.616, 29.11980574035645
5.628, 29.231515335082953
5.64, 29.302804397582953
5.652, 29.332936691284154
5.664, 29.333671020507754
5.676, 29.321177886962854
5.688, 29.271937774658152
5.7, 29.19403402709955
5.712, 29.10216658020015
5.724, 29.014708923339853
5.736, 28.940480636596654
5.748, 28.86404745483395
5.76, 28.756011413574154
5.772, 28.590650009155254
5.784, 28.402507232665954
5.796, 28.26727812194825
5.808, 28.357675003051753
5.82, 28.548024581909154
5.832, 28.795697616577154
5.844, 29.103637145996053
5.856, 29.462285446166952
5.868, 29.81211607360835
5.88, 30.07154791259765
5.892, 30.186932968139654
5.904, 30.194281982421852
5.916, 30.17517416381835
5.928, 30.10682432556145
5.94, 30.048030303955052
5.952, 30.006139205932552
5.964, 29.92823545837395
5.976, 29.75038092041015
5.988, 29.446116851806654
6.0, 29.053660797119154
6.012, 28.665614532470652
6.024, 28.359879898071252
6.036, 28.151893066406252
6.048, 27.983592437744154
6.06, 27.793244766235354
6.072, 27.563945220947254
6.084, 27.351548599243152
6.096, 27.240571426391554
6.108, 27.31259672546385
6.12, 27.35669271850585
6.132, 27.35669271850585
6.144, 27.32435552978515
6.156, 27.251595901489253
6.168, 27.251595901489253
6.18, 27.345668243408152
6.192, 27.465463088989253
6.204, 27.58893148803705
6.216, 27.699906753540052
6.228, 27.769727157592754
6.24, 27.780015396118152
6.252, 27.77340071105955
6.264, 27.724894927978454
6.276, 27.66610090637205
6.288, 27.687413619995052
6.3, 27.77340071105955
6.312, 27.855714248657154
6.324, 27.873353408813454
6.336, 27.860858367919853
6.348, 27.713872360229452
6.36, 27.396378921508752
6.372, 26.995103286743152
6.384, 26.652623580932552
6.396, 26.444636749267552
6.408, 26.329986022949154
6.42, 26.216071533203053
6.432, 26.05952970886225
