% Measurement ID: 3201
% Mode ID: 1
% Date and time: 2020-01-24 09:51:10
% Sample ID: PSE2-15-41
% Measurement type: spectrum
% Frequency [Hz]: 320827.19856135134
% Quality factor: 10587.198863165671
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
320769.21, -98.6418581644694
320769.22, -98.6492111206055
320769.23, -98.6568514506022
320769.24, -98.6647951761882
320769.25, -98.6730557759603
320769.26, -98.6816480000814
320769.27, -98.6905840555827
320769.28, -98.6998802185059
320769.29, -98.709548441569
320769.3, -98.719605255127
320769.31, -98.7300615946452
320769.32, -98.7409339904785
320769.33, -98.7522354125977
320769.34, -98.7639790852865
320769.35, -98.776180267334
320769.36, -98.7888524373372
320769.37, -98.8020095825195
320769.38, -98.8156669616699
320769.39, -98.8298357645671
320769.4, -98.8445322672526
320769.41, -98.859770711263
320769.42, -98.8755630493164
320769.43, -98.8919253031413
320769.44, -98.9088706970215
320769.45, -98.9271326813299
320769.46, -98.9483583729193
320769.47, -98.9723491029262
320769.48, -98.998828178642
320769.49, -99.0275204332376
320769.5, -99.0581463765597
320769.51, -99.0904316047185
320769.52, -99.1240973905004
320769.53, -99.1588683127628
320769.54, -99.1944656442923
320769.55, -99.2306132010066
320769.56, -99.2670332729451
320769.57, -99.3034501846518
320769.58, -99.3395869891053
320769.59, -99.3751654677184
320769.6, -99.4099101993485
320769.61, -99.4435442369741
320769.62, -99.4757880904422
320769.63, -99.506367610176
320769.64, -99.5350050862145
320769.65, -99.5614222999706
320769.66, -99.5853440846147
320769.67, -99.6064940017518
320769.68, -99.6245917982893
320769.69, -99.6393635789636
320769.7, -99.6505311251874
320769.71, -99.6578172356262
320769.72, -99.6609462348241
320769.73, -99.6596393955677
320769.74, -99.6536212967143
320769.75, -99.6423706453696
320769.76, -99.6261265665588
320769.77, -99.6054204469239
320769.78, -99.5805071082424
320769.79, -99.5516416266047
320769.8, -99.519080349667
320769.81, -99.4830791164594
320769.82, -99.4438922401328
320769.83, -99.4017745424647
320769.84, -99.3569836426769
320769.85, -99.3097735996074
320769.86, -99.2604002522862
320769.87, -99.2091204569957
320769.88, -99.1561859837556
320769.89, -99.101854706101
320769.9, -99.0463842432539
320769.91, -98.9900263652338
320769.92, -98.9330376740101
320769.93, -98.875672737047
320769.94, -98.8181912080718
320769.95, -98.7608430769118
320769.96, -98.703887234355
320769.97, -98.6475782478653
320769.98, -98.5921709392203
320769.99, -98.5379211474498
320770.0, -98.4850857288365
320770.01, -98.4339174706523
320770.02, -98.3846737378062
320770.03, -98.3376101150151
320770.04, -98.292981169743
320770.05, -98.2509909354714
320770.06, -98.2086154602784
320770.07, -98.1647011478358
320770.08, -98.1194501770986
320770.09, -98.0730647270219
320770.1, -98.0257482481266
320770.11, -97.9777039366203
320770.12, -97.9291357516502
320770.13, -97.8802438376661
320770.14, -97.8312331710678
320770.15, -97.7823069480629
320770.16, -97.7336660760408
320770.17, -97.6855147684618
320770.18, -97.6380559672204
320770.19, -97.5914921055848
320770.2, -97.5460268883891
320770.21, -97.5018624945882
320770.22, -97.4592016117636
320770.23, -97.4182471818097
320770.24, -97.3792026552476
320770.25, -97.3422712282847
320770.26, -97.3076548255631
320770.27, -97.2755563889773
320770.28, -97.2461801319875
320770.29, -97.2197272162962
320770.3, -97.1964008381112
320770.31, -97.1764049565795
320770.32, -97.1599425135957
320770.33, -97.1472154338017
320770.34, -97.1384261504658
320770.35, -97.1338840775432
320770.36, -97.1335148566696
320770.37, -97.1365788411624
320770.38, -97.1429473485671
320770.39, -97.1524914421163
320770.4, -97.1650814221027
320770.41, -97.1805914035167
320770.42, -97.198887871954
320770.43, -97.2198449424048
320770.44, -97.2433341867279
320770.45, -97.2692243793372
320770.46, -97.2973886179704
320770.47, -97.3276974572337
320770.48, -97.3600209431068
320770.49, -97.3942311560749
320770.5, -97.4302001766228
320770.51, -97.4677965248516
320770.52, -97.5068932984988
320770.53, -97.5473613064838
320770.54, -97.5890711034126
320770.55, -97.6318950240834
320770.56, -97.6757026058498
320770.57, -97.7203649119441
320770.58, -97.7657547857909
320770.59, -97.8117420190567
320770.6, -97.8581976749741
320770.61, -97.9049928167754
320770.62, -97.9519997792589
320770.63, -97.9990875911517
320770.64, -98.0461298588178
320770.65, -98.0929576904382
320770.66, -98.1417158060163
320770.67, -98.1949938643311
320770.68, -98.2523994601906
320770.69, -98.3135401884027
320770.7, -98.3780236437753
320770.71, -98.445458438369
320770.72, -98.5154519126786
320770.73, -98.5876139503304
320770.74, -98.6615498573139
320770.75, -98.7368712974476
320770.76, -98.8131830680947
320770.77, -98.8900940356289
320770.78, -98.9672128121107
320770.79, -99.0441462294087
320770.8, -99.1205036625228
320770.81, -99.1958924519478
320770.82, -99.2699217183706
320770.83, -99.342197022094
320770.84, -99.4123285010573
320770.85, -99.4799237500685
320770.86, -99.544591126875
320770.87, -99.6059367004059
320770.88, -99.6635706086006
320770.89, -99.717100446267
320770.9, -99.7661335538999
320770.91, -99.8102782892468
320770.92, -99.8491440273076
320770.93, -99.8823353111325
320770.94, -99.9094640588529
320770.95, -99.9301371023374
320770.96, -99.9436489404627
320770.97, -99.9505839774149
320770.98, -99.9513666427463
320770.99, -99.9463865442043
320771.0, -99.9360332895364
320771.01, -99.9206985209951
320771.02, -99.9007690488832
320771.03, -99.8766352438875
320771.04, -99.8486864594423
320771.05, -99.8173125576081
320771.06, -99.7829031461323
320771.07, -99.7458475784491
320771.08, -99.706535462306
320771.09, -99.6653556425108
320771.1, -99.6226977268111
320771.11, -99.5789520858936
320771.12, -99.5345070559399
320771.13, -99.4897535162633
320771.14, -99.4450805659848
320771.15, -99.4008760326598
320771.16, -99.3575320671671
320771.17, -99.3154357341227
320771.18, -99.2749774042133
320771.19, -99.2365469394997
320771.2, -99.2005347106685
320771.21, -99.1673285452751
320771.22, -99.137318051067
320771.23, -99.1108941073572
320771.24, -99.088444287388
320771.25, -99.0703594704726
320771.26, -99.0565069800574
320771.27, -99.0441396323235
320771.28, -99.0329569570418
320771.29, -99.0229319970184
320771.3, -99.0140423726959
320771.31, -99.0062629070724
320771.32, -98.9995694403985
320771.33, -98.9939367956723
320771.34, -98.9893403045182
320771.35, -98.9857565701261
320771.36, -98.9831611784337
320771.37, -98.9815279351864
320771.38, -98.9808349694531
320771.39, -98.9810558326662
320771.4, -98.9821666193895
320771.41, -98.9841434241868
320771.42, -98.9869623416219
320771.43, -98.9905964145007
320771.44, -98.9950227546397
320771.45, -99.0002187281684
320771.46, -99.0061571235798
320771.47, -99.012813272498
320771.48, -99.0201653039922
320771.49, -99.0281860065551
320771.5, -99.0368530006296
320771.51, -99.0461416178398
320771.52, -99.0560264268708
320771.53, -99.06648301366
320771.54, -99.0774889986502
320771.55, -99.0890174246472
320771.56, -99.1016728719076
320771.57, -99.1174072265625
320771.58, -99.136116027832
320771.59, -99.1575352986654
320771.6, -99.1814002990723
320771.61, -99.2074480692546
320771.62, -99.2354174296061
320771.63, -99.2650413513184
320771.64, -99.2960581461589
320771.65, -99.3282053629557
320771.66, -99.3612164815267
320771.67, -99.3948308308919
320771.68, -99.4287839253743
320771.69, -99.4628120422363
320771.7, -99.4966522216797
320771.71, -99.5300397237142
320771.72, -99.5627123514811
320771.73, -99.5944063822428
320771.74, -99.6248575846354
320771.75, -99.653803507487
