% Measurement ID: 3202
% Mode ID: 1
% Date and time: 2020-01-24 09:54:14
% Sample ID: PSE2-15-42
% Measurement type: spectrum
% Frequency [Hz]: 345652.48347704957
% Quality factor: 16456.395702176625
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
345589.51, -100.182449494479
345589.52, -100.204002131701
345589.53, -100.225829112894
345589.54, -100.247829798737
345589.55, -100.269901959799
345589.56, -100.291941960162
345589.57, -100.313849168443
345589.58, -100.335521593382
345589.59, -100.356854438942
345589.6, -100.377748687151
345589.61, -100.3981014248
345589.62, -100.41780946158
345589.63, -100.436770114769
345589.64, -100.454882292008
345589.65, -100.472044431768
345589.66, -100.488153398291
345589.67, -100.503105977964
345589.68, -100.516803668083
345589.69, -100.529139352114
345589.7, -100.54001450405
345589.71, -100.549325234436
345589.72, -100.556970704451
345589.73, -100.562847524542
345589.74, -100.566853211232
345589.75, -100.56931509611
345589.76, -100.570059633292
345589.77, -100.569004806584
345589.78, -100.566240907441
345589.79, -100.561864466105
345589.8, -100.555970368159
345589.81, -100.5486496124
345589.82, -100.539997107717
345589.83, -100.530106610818
345589.84, -100.519073230092
345589.85, -100.506989139822
345589.86, -100.493950600835
345589.87, -100.480049080584
345589.88, -100.46537992563
345589.89, -100.450036447327
345589.9, -100.434113077967
345589.91, -100.41770218365
345589.92, -100.400900071812
345589.93, -100.383799792076
345589.94, -100.366493702604
345589.95, -100.349077181198
345589.96, -100.331644898577
345589.97, -100.314289228524
345589.98, -100.297104165917
345589.99, -100.280184135366
345590.0, -100.263623346869
345590.01, -100.247515572501
345590.02, -100.231954322861
345590.03, -100.2170340538
345590.04, -100.202847107859
345590.05, -100.189286043001
345590.06, -100.175354471723
345590.07, -100.160952195702
345590.08, -100.146123101307
345590.09, -100.130917274767
345590.1, -100.115378165036
345590.11, -100.099556803855
345590.12, -100.083496370508
345590.13, -100.067246767602
345590.14, -100.050853233443
345590.15, -100.034364525883
345590.16, -100.01782519945
345590.17, -100.001284941884
345590.18, -99.9847882844086
345590.19, -99.9683837543868
345590.2, -99.9521184496484
345590.21, -99.9360388075475
345590.22, -99.920192164084
345590.23, -99.9046251717338
345590.24, -99.8893863266175
345590.25, -99.8745192848727
345590.26, -99.8600741560328
345590.27, -99.8460969167331
345590.28, -99.8326346645467
345590.29, -99.8197356730456
345590.3, -99.8074435983675
345590.31, -99.7958085267407
345590.32, -99.7848769344467
345590.33, -99.7746954273516
345590.34, -99.7653104348706
345590.35, -99.7567230480195
345590.36, -99.7488893121756
345590.37, -99.7418290992617
345590.38, -99.7354993885175
345590.39, -99.7298567371344
345590.4, -99.7248557884885
345590.41, -99.7204533066979
345590.42, -99.7166058256492
345590.43, -99.713269387266
345590.44, -99.7103996032283
345590.45, -99.7079522926551
345590.46, -99.705883512836
345590.47, -99.7041493523041
345590.48, -99.7027076810057
345590.49, -99.7015125207689
345590.5, -99.7005198899563
345590.51, -99.6996865841858
345590.52, -99.6989677075529
345590.53, -99.6983212001742
345590.54, -99.6977007678538
345590.55, -99.6970639130383
345590.56, -99.6963664079808
345590.57, -99.6955648178116
345590.58, -99.694614269931
345590.59, -99.6934701147999
345590.6, -99.6920909760586
345590.61, -99.6904310437913
345590.62, -99.6884461760437
345590.63, -99.686093105946
345590.64, -99.6833285822505
345590.65, -99.680097743026
345590.66, -99.6761600901195
345590.67, -99.6714775352047
345590.68, -99.6661315323311
345590.69, -99.6601991798457
345590.7, -99.6537594120571
345590.71, -99.646891409383
345590.72, -99.6396729227063
345590.73, -99.6321826712138
345590.74, -99.6245014333704
345590.75, -99.6167056081214
345590.76, -99.6088746063723
345590.77, -99.6010882531379
345590.78, -99.5934241389841
345590.79, -99.5859616279506
345590.8, -99.5787787403346
345590.81, -99.5719546409321
345590.82, -99.5655692016237
345590.83, -99.5596994971954
345590.84, -99.5544249308697
345590.85, -99.5498237221876
345590.86, -99.5459755514689
345590.87, -99.542958376523
345590.88, -99.540850701927
345590.89, -99.5397332825852
345590.9, -99.5396832478322
345590.91, -99.5407790243916
345590.92, -99.5431000464737
345590.93, -99.5467245415584
345590.94, -99.5517325961359
345590.95, -99.5582043870987
345590.96, -99.5669952704505
345590.97, -99.5785633302408
345590.98, -99.5926821808141
345590.99, -99.6091248308447
345591.0, -99.6276653712739
345591.01, -99.6480769867151
345591.02, -99.6701329007081
345591.03, -99.6936062589392
345591.04, -99.7182732969087
345591.05, -99.7439044021351
345591.06, -99.7702762477888
345591.07, -99.7971597056683
345591.08, -99.8243293589341
345591.09, -99.8515591069669
345591.1, -99.8786225799891
345591.11, -99.9052934310159
345591.12, -99.9313441690756
345591.13, -99.9565493693897
345591.14, -99.9806826852295
345591.15, -100.003517777805
345591.16, -100.024827816108
345591.17, -100.04438647697
345591.18, -100.061966468407
345591.19, -100.077343080408
345591.2, -100.090289021246
345591.21, -100.100578197984
345591.22, -100.10798493999
345591.23, -100.112279212734
345591.24, -100.113239287178
345591.25, -100.110635812571
345591.26, -100.104485740565
345591.27, -100.095187930664
345591.28, -100.082923949672
345591.29, -100.067869916722
345591.3, -100.050202357632
345591.31, -100.030096700329
345591.32, -100.007729701118
345591.33, -99.9832777019391
345591.34, -99.956918865326
345591.35, -99.9288265135751
345591.36, -99.8991787938553
345591.37, -99.8681522862764
345591.38, -99.8359228251926
345591.39, -99.802666291568
345591.4, -99.7685603872185
345591.41, -99.7337797861214
345591.42, -99.6985020215806
345591.43, -99.6629040570834
345591.44, -99.627160152498
345591.45, -99.5914477865795
345591.46, -99.5559435163887
345591.47, -99.5208238754255
345591.48, -99.4862652212512
345591.49, -99.4524426734524
345591.5, -99.4195353477582
345591.51, -99.3877161052334
345591.52, -99.3571631086687
345591.53, -99.3280531376738
345591.54, -99.3005622960173
345591.55, -99.2748654958471
345591.56, -99.2504711097461
345591.57, -99.2258965861166
345591.58, -99.2011243950989
345591.59, -99.176211812853
345591.6, -99.1512084390227
345591.61, -99.1261662329322
345591.62, -99.1011401113173
345591.63, -99.0761824865381
345591.64, -99.0513457399674
345591.65, -99.0266804321258
345591.66, -99.0022438081857
345591.67, -98.9780838779389
345591.68, -98.9542571945828
345591.69, -98.9308136120657
345591.7, -98.9078064646982
345591.71, -98.8852885868889
345591.72, -98.8633130904
345591.73, -98.8419321181773
345591.74, -98.821199719555
345591.75, -98.8011661702738
345591.76, -98.7818869023371
345591.77, -98.7634131446797
345591.78, -98.7457959034316
345591.79, -98.7290905952305
345591.8, -98.7133484566941
345591.81, -98.6986232598031
345591.82, -98.6849671708083
345591.83, -98.6724321336683
345591.84, -98.661071705242
345591.85, -98.6509378136098
345591.86, -98.6420893789449
345591.87, -98.6346307646817
345591.88, -98.6285203602204
345591.89, -98.623691903971
345591.9, -98.6200775601136
345591.91, -98.617610184291
345591.92, -98.6162237377179
345591.93, -98.6158499389651
345591.94, -98.6164220736627
345591.95, -98.6178739112088
345591.96, -98.6201385223677
345591.97, -98.6231478172709
345591.98, -98.626835350707
345591.99, -98.6311332479291
345592.0, -98.6359771457967
345592.01, -98.6412973100406
345592.02, -98.6470277720462
345592.03, -98.6531006647497
345592.04, -98.6594501954754
345592.05, -98.6660090203663
345592.06, -98.6727094718584
345592.07, -98.6794853429105
345592.08, -98.6862683134227
345592.09, -98.6929935280355
345592.1, -98.6995922136127
345592.11, -98.7059986161494
345592.12, -98.7121443843018
345592.13, -98.7179628582486
345592.14, -98.7233875456565
345592.15, -98.7283517477775
345592.16, -98.7328788591117
345592.17, -98.7377507470133
345592.18, -98.7431260635516
345592.19, -98.7489571846175
345592.2, -98.7551981538073
345592.21, -98.761802952742
345592.22, -98.7687251327989
345592.23, -98.77591918344
345592.24, -98.7833384019939
345592.25, -98.79093658646
345592.26, -98.7986674953982
345592.27, -98.8064851649782
345592.28, -98.8143442677714
345592.29, -98.8221974570219
345592.3, -98.8299991906916
345592.31, -98.8377046415098
345592.32, -98.8452636420653
345592.33, -98.8526337014629
345592.34, -98.8597681016657
345592.35, -98.8666197261495
345592.36, -98.8731423260474
345592.37, -98.8792908669062
345592.38, -98.8850191152251
345592.39, -98.8902792320291
345592.4, -98.8950275268637
345592.41, -98.8992161840588
345592.42, -98.902798739626
345592.43, -98.9057298820147
345592.44, -98.9079645847107
345592.45, -98.9094545008981
345592.46, -98.9102166053245
345592.47, -98.9103843136673
345592.48, -98.9098745299686
345592.49, -98.9087217748632
345592.5, -98.906961076571
345592.51, -98.9046269403611
345592.52, -98.9017564299146
345592.53, -98.8983824836974
345592.54, -98.8945405519776
345592.55, -98.8902649251586
345592.56, -98.885590830704
345592.57, -98.8805528128096
345592.58, -98.8751872436939
345592.59, -98.8695284135043
345592.6, -98.8636099444863
345592.61, -98.8574677555662
345592.62, -98.85113799667
345592.63, -98.8446521841551
345592.64, -98.8380483192749
345592.65, -98.8313593095075
345592.66, -98.824621573681
345592.67, -98.8178698163082
345592.68, -98.811137929049
345592.69, -98.8044615614154
345592.7, -98.7978755034566
345592.71, -98.7914131080038
345592.72, -98.7851128529076
345592.73, -98.7790060163549
345592.74, -98.7731294784051
345592.75, -98.7675174902788
345592.76, -98.7623487588295
345592.77, -98.7584601703506
345592.78, -98.7549289951963
345592.79, -98.751711156973
345592.8, -98.7487639383959
345592.81, -98.7460409735618
345592.82, -98.7435018813052
345592.83, -98.7411007254541
345592.84, -98.7387938903344
345592.85, -98.7365379907592
345592.86, -98.7342898797124
345592.87, -98.7320052500568
345592.88, -98.7296402476916
345592.89, -98.7271503196265
345592.9, -98.7244941781114
345592.91, -98.7216256567432
345592.92, -98.7185018310539
345592.93, -98.7150788628208
345592.94, -98.7113128979431
345592.95, -98.7071605589169
345592.96, -98.7025777537268
345592.97, -98.6975208741255
345592.98, -98.6919469805354
345592.99, -98.6858104061991
345593.0, -98.6790684338315
345593.01, -98.6716774790023
345593.02, -98.6635938791712
345593.03, -98.6547736045547
345593.04, -98.6451720706624
345593.05, -98.6347468452456
345593.06, -98.6234545277516
345593.07, -98.610804376604
345593.08, -98.5963925547942
345593.09, -98.5803601642492
345593.1, -98.5628513419052
345593.11, -98.5440051619104
345593.12, -98.5239655074086
345593.13, -98.5028746560693
345593.14, -98.4808746704404
345593.15, -98.4581068906193
345593.16, -98.4347136255194
345593.17, -98.4108373751029
345593.18, -98.3866208780144
345593.19, -98.3622048141326
345593.2, -98.3377319062241
345593.21, -98.3133451546651
345593.22, -98.2891849929687
345593.23, -98.2653955194
345593.24, -98.242117667374
345593.25, -98.2194946288275
345593.26, -98.1976656848359
345593.27, -98.176776109407
345593.28, -98.1569663516758
345593.29, -98.1383800722372
345593.3, -98.1211570210805
345593.31, -98.1054422494091
345593.32, -98.0913752611028
345593.33, -98.0790992714033
345593.34, -98.0687572491869
345593.35, -98.0604889367599
345593.36, -98.0544405610683
345593.37, -98.050316665945
345593.38, -98.0482284790727
345593.39, -98.0481209707086
345593.4, -98.0498660596803
345593.41, -98.0533359186082
345593.42, -98.0584011146387
345593.43, -98.0649363636943
345593.44, -98.0728115025317
345593.45, -98.0818994185391
345593.46, -98.0920725071411
345593.47, -98.1032027030438
345593.48, -98.1151617176363
345593.49, -98.1278217317339
345593.5, -98.1410553709929
345593.51, -98.1547341091444
345593.52, -98.1687289584316
345593.53, -98.1829144355334
345593.54, -98.1971608225599
345593.55, -98.2113409912769
345593.56, -98.2253264466592
345593.57, -98.2389897754364
345593.58, -98.2522022751442
345593.59, -98.2648365483904
345593.6, -98.2767657130504
345593.61, -98.2878605201483
345593.62, -98.2979926969513
345593.63, -98.3070353615909
345593.64, -98.3148597178712
345593.65, -98.3213386613754
345593.66, -98.3263434427734
345593.67, -98.3299974768885
345593.68, -98.3330546816343
345593.69, -98.3355944891726
345593.7, -98.3376337709369
345593.71, -98.3391940163076
345593.72, -98.3402922959619
345593.73, -98.3409491773298
345593.74, -98.3411822389297
345593.75, -98.341011794143
345593.76, -98.3404574648883
345593.77, -98.3395365915135
345593.78, -98.3382692802173
345593.79, -98.3366740004805
345593.8, -98.3347720032568
345593.81, -98.3325808514425
345593.82, -98.3301192450062
345593.83, -98.3274077590605
345593.84, -98.3244634878439
345593.85, -98.3213060376531
345593.86, -98.3179555459308
345593.87, -98.3144316266564
345593.88, -98.3107513820075
345593.89, -98.3069353791579
345593.9, -98.303001833796
345593.91, -98.2989713440833
345593.92, -98.2948609888924
345593.93, -98.2906913277142
345593.94, -98.2864819898942
345593.95, -98.2822503239754
345593.96, -98.2780154673404
345593.97, -98.2737653332212
345593.98, -98.269325362628
345593.99, -98.2646701130629
345594.0, -98.2598079914317
345594.01, -98.25474181839
345594.02, -98.2494786179185
345594.03, -98.2440242303158
345594.04, -98.2383838356619
345594.05, -98.2325620985132
345594.06, -98.2265667419956
345594.07, -98.2204019929951
345594.08, -98.2140743835292
345594.09, -98.2075879333011
345594.1, -98.2009494124989
345594.11, -98.1941646691043
345594.12, -98.1872390903802
345594.13, -98.180177594675
345594.14, -98.172986744994
345594.15, -98.1656719362831
345594.16, -98.1582382940733
345594.17, -98.150691920395
345594.18, -98.1430379640844
345594.19, -98.1352827499762
345594.2, -98.1274318799428
345594.21, -98.1194903191985
345594.22, -98.1114634081403
345594.23, -98.1033588778332
345594.24, -98.0951795645549
345594.25, -98.0869322382373
345594.26, -98.0786236690685
345594.27, -98.0701919660105
345594.28, -98.0607249860074
345594.29, -98.0500348090008
345594.3, -98.0382492521266
345594.31, -98.0254952494972
345594.32, -98.0119010945892
345594.33, -97.9975937138322
345594.34, -97.9827014319468
345594.35, -97.9673516207156
345594.36, -97.9516728041029
345594.37, -97.9357916857335
345594.38, -97.9198360983653
345594.39, -97.9039348197548
345594.4, -97.8882150147582
345594.41, -97.8728040392799
345594.42, -97.8578316009662
345594.43, -97.8434213917375
345594.44, -97.8297049552013
345594.45, -97.8168082645931
345594.46, -97.8048596369504
345594.47, -97.793986920397
345594.48, -97.7843168108746
345594.49, -97.7759783089446
345594.5, -97.7690992473649
345594.51, -97.763805860846
345594.52, -97.7602264431208
345594.53, -97.7584902485432
345594.54, -97.758723488775
345594.55, -97.7610544729149
345594.56, -97.765610810916
345594.57, -97.7725125327637
345594.58, -97.7816073414939
345594.59, -97.7927141312454
345594.6, -97.8057377155195
345594.61, -97.8205820014889
345594.62, -97.8371547677492
345594.63, -97.8553585464867
345594.64, -97.8750988191042
345594.65, -97.8962815671628
345594.66, -97.9188099907504
345594.67, -97.9425914310486
345594.68, -97.967529310694
345594.69, -97.993529841735
345594.7, -98.0204968924175
345594.71, -98.0483362214979
345594.72, -98.076952841977
345594.73, -98.1062511294296
345594.74, -98.136136350905
345594.75, -98.1665144564641
345594.76, -98.1972898221939
345594.77, -98.2283672380345
345594.78, -98.2596522248277
345594.79, -98.2910493497091
345594.8, -98.3224636569234
345594.81, -98.3538022802131
345594.82, -98.384966091486
345594.83, -98.4158626780329
345594.84, -98.4463968610378
345594.85, -98.4764734304409
345594.86, -98.5059983603763
345594.87, -98.534869195546
345594.88, -98.5646373556487
345594.89, -98.596875026289
345594.9, -98.6313287182662
345594.91, -98.6677493137045
345594.92, -98.7058842217924
345594.93, -98.7454836723742
345594.94, -98.7862957581622
345594.95, -98.8280685956858
345594.96, -98.8705526217159
345594.97, -98.9134954836116
345594.98, -98.9566471418027
345594.99, -98.9997557125625
345595.0, -99.0425695503348
345595.01, -99.0848393070123
345595.02, -99.1263117159426
345595.03, -99.1667374443844
345595.04, -99.2058629562711
345595.05, -99.2434405712008
345595.06, -99.2792167610462
345595.07, -99.3129405793966
345595.08, -99.3443615180238
345595.09, -99.3732286228343
345595.1, -99.399290232906
345595.11, -99.4222949254873
345595.12, -99.4419924458864
345595.13, -99.4581309259985
345595.14, -99.4704588964622
345595.15, -99.4787268329753
345595.16, -99.4826818986168
345595.17, -99.4820740538167
345595.18, -99.4762126383611
345595.19, -99.4646518691321
345595.2, -99.4477624047918
345595.21, -99.4259133803967
345595.22, -99.3994746539657
345595.23, -99.3688176810529
345595.24, -99.3343076553774
345595.25, -99.2963200053306
345595.26, -99.255220139497
345595.27, -99.21137932187
345595.28, -99.1651673559199
345595.29, -99.1169541227145
345595.3, -99.067108496091
345595.31, -99.0160019782132
345595.32, -98.9640029740041
345595.33, -98.9114809114953
345595.34, -98.858805809023
345595.35, -98.8063487077756
345595.36, -98.7544784972123
345595.37, -98.7035643280115
345595.38, -98.6539760579361
345595.39, -98.6060839747365
345595.4, -98.5602576903223
345595.41, -98.5168663397499
345595.42, -98.4762816326218
345595.43, -98.4388706375454
345595.44, -98.4050050095744
345595.45, -98.3750537157656
345595.46, -98.3493863288455
345595.47, -98.3283738359662
345595.48, -98.3115165825437
345595.49, -98.2966283975117
345595.5, -98.2835375114949
345595.51, -98.2721967301153
345595.52, -98.262558413898
345595.53, -98.2545765521467
345595.54, -98.248205341348
345595.55, -98.2433966731125
345595.56, -98.2401054353897
345595.57, -98.2382842501798
345595.58, -98.2378854388249
345595.59, -98.2388646119807
345595.6, -98.241173192344
345595.61, -98.2447651617917
345595.62, -98.2495944781276
345595.63, -98.2556142169004
345595.64, -98.2627776523903
345595.65, -98.2710371138782
345595.66, -98.2803477666669
345595.67, -98.2906617249156
345595.68, -98.3019324780263
345595.69, -98.3141149608139
345595.7, -98.327159658403
345595.71, -98.3410226347415
345595.72, -98.355654851551
345595.73, -98.3710123648404
345595.74, -98.387046374758
345595.75, -98.4037115620701
345595.76, -98.420960717033
345595.77, -98.4387464616471
345595.78, -98.4578202994767
345595.79, -98.4803254896983
345595.8, -98.5060814937308
345595.81, -98.5348131099326
345595.82, -98.5662428007987
345595.83, -98.6000939743352
345595.84, -98.6360909599865
345595.85, -98.6739564353692
345595.86, -98.7134159059264
345595.87, -98.7541915957264
345595.88, -98.7960078426649
345595.89, -98.8385877925043
345595.9, -98.8816555523964
345595.91, -98.9249340537504
345595.92, -98.9681476183276
345595.93, -99.0110180327822
345595.94, -99.0532728303357
345595.95, -99.0946329066799
345595.96, -99.1348209238093
345595.97, -99.1735640082631
345595.98, -99.210583708525
345595.99, -99.2456029401259
345596.0, -99.2783469470337
345596.01, -99.3085373087198
345596.02, -99.3359006285165
345596.03, -99.3601600839422
345596.04, -99.3810346955445
345596.05, -99.3982543093592
345596.06, -99.4115390906888
345596.07, -99.4206138378917
345596.08, -99.4253090006968
345596.09, -99.4261761215542
345596.1, -99.4234934916273
345596.11, -99.4174559353974
345596.12, -99.4082591447468
345596.13, -99.3960981124125
345596.14, -99.3811681082288
345596.15, -99.3636664298081
345596.16, -99.3437858116214
345596.17, -99.3217226293311
345596.18, -99.2976728053072
345596.19, -99.2718304648852
345596.2, -99.2443915224961
345596.21, -99.2155528227163
345596.22, -99.1855084673203
345596.23, -99.1544520973635
345596.24, -99.122581709348
345596.25, -99.0900936948141
345596.26, -99.0571786979667
345596.27, -99.0240358761968
345596.28, -98.9908602452903
345596.29, -98.9578463526308
345596.3, -98.9251887376629
345596.31, -98.8930852135232
345596.32, -98.8617295969497
345596.33, -98.8313160132779
345596.34, -98.8020433968381
345596.35, -98.7741032674319
345596.36, -98.7476924850015
345596.37, -98.7230081865864
345596.38, -98.7002953613021
345596.39, -98.6782128538246
345596.4, -98.6557658629802
345596.41, -98.633002726109
345596.42, -98.6099706672962
345596.43, -98.5867208050985
345596.44, -98.563302160892
345596.45, -98.5397626576515
345596.46, -98.5161520079595
345596.47, -98.492518588339
345596.48, -98.468911888568
345596.49, -98.4453807458887
345596.5, -98.4219739588723
345596.51, -98.3987405796266
345596.52, -98.3757301291734
345596.53, -98.352990929487
345596.54, -98.3305727318207
345596.55, -98.308523213552
345596.56, -98.2868918800806
345596.57, -98.265729611793
345596.58, -98.2450826718973
345596.59, -98.2250008352078
345596.6, -98.2055347595621
345596.61, -98.1867306769245
345596.62, -98.168639537852
345596.63, -98.1513103557817
345596.64, -98.1347910303833
345596.65, -98.1191310593739
345596.66, -98.1043797332876
345596.67, -98.0905854130258
345596.68, -98.0777971896227
345596.69, -98.0658132030925
345596.7, -98.0544816461292
345596.71, -98.0437882943206
345596.72, -98.0337268453685
345596.73, -98.0242851646146
345596.74, -98.0154513793883
345596.75, -98.0072163823577
345596.76, -97.9995701603745
345596.77, -97.9924996568303
345596.78, -97.9859985538049
345596.79, -97.9800545020306
345596.8, -97.9746551596664
345596.81, -97.9697935175856
345596.82, -97.9654555972294
345596.83, -97.9616343659101
345596.84, -97.9583177358352
345596.85, -97.9554952016375
345596.86, -97.9531558277066
345596.87, -97.9512900150035
345596.88, -97.9498872968318
345596.89, -97.9489376364823
345596.9, -97.9484289149189
345596.91, -97.9483536541006
345596.92, -97.9486981062122
345596.93, -97.9494541171159
345596.94, -97.9506107125305
345596.95, -97.9521569571013
345596.96, -97.9540825836317
345596.97, -97.9563777779613
345596.98, -97.9590311204553
345596.99, -97.9622312431687
345597.0, -97.9663004418193
345597.01, -97.9711987148093
345597.02, -97.9768826382812
345597.03, -97.9833091558772
345597.04, -97.9904346132524
345597.05, -97.9982157468662
345597.06, -98.0066090939344
345597.07, -98.0155714300994
345597.08, -98.0250588234066
345597.09, -98.0350289404609
345597.1, -98.0454374118938
345597.11, -98.0562433102842
345597.12, -98.0673990084497
345597.13, -98.0788651767604
345597.14, -98.0905946802529
345597.15, -98.1025475055176
345597.16, -98.1146787991619
345597.17, -98.1269464890097
345597.18, -98.1393040770119
345597.19, -98.1517106590523
345597.2, -98.1641234714922
345597.21, -98.1764985516455
345597.22, -98.1887906240714
345597.23, -98.2009582611908
345597.24, -98.2129591762182
345597.25, -98.2247468864703
345597.26, -98.2362797807461
345597.27, -98.2475134589454
345597.28, -98.2584074699881
345597.29, -98.2695536470743
345597.3, -98.2819316105874
345597.31, -98.295423752019
345597.32, -98.3098999306627
345597.33, -98.3252288218739
345597.34, -98.3412807533481
345597.35, -98.3579225724185
345597.36, -98.3750250521336
345597.37, -98.392457352385
