% Measurement ID: 3235
% Mode ID: 1
% Date and time: 2020-02-03 15:56:26
% Sample ID: PSE2-58-42
% Measurement type: spectrum
% Frequency [Hz]: 112292.11240843528
% Quality factor: 2276.8272186756553
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
112142.0, -96.51894
112142.0, -96.57265
112143.0, -96.562
112143.0, -97.04146
112144.0, -97.185
112144.0, -97.12792
112144.0, -96.87022
112145.0, -96.75931
112145.0, -96.54563
112146.0, -96.60694
112146.0, -96.96455
112146.0, -97.14131
112147.0, -97.13723
112147.0, -97.52391
112148.0, -97.99316
112148.0, -98.09975
112148.0, -98.15644
112149.0, -98.16323
112149.0, -98.27204
112150.0, -98.20917
112150.0, -97.97524
112150.0, -97.33664
112151.0, -96.9979
112151.0, -96.959
112152.0, -96.78638
112152.0, -96.48454
112152.0, -96.34049
112153.0, -96.28307
112153.0, -96.31225
112154.0, -96.48864
112154.0, -96.71508
112154.0, -96.69783
112155.0, -96.78888
112155.0, -96.86434
112156.0, -96.92421
112156.0, -97.04123
112156.0, -97.33842
112157.0, -97.41466
112157.0, -97.28267
112158.0, -96.94247
112158.0, -96.75925
112158.0, -97.04473
112159.0, -97.46104
112159.0, -97.66945
112160.0, -97.77613
112160.0, -97.78109
112160.0, -97.99477
112161.0, -98.14053
112161.0, -98.29545
112162.0, -98.31432
112162.0, -98.19713
112162.0, -97.8454
112163.0, -97.6942
112163.0, -97.53118
112164.0, -97.38053
112164.0, -97.35194
112164.0, -97.4454
112165.0, -97.68377
112165.0, -97.91664
112166.0, -97.95254
112166.0, -97.81383
112166.0, -97.5005
112167.0, -97.15187
112167.0, -97.07014
112168.0, -96.80575
112168.0, -97.02059
112168.0, -97.14668
112169.0, -97.184
112169.0, -97.49689
112170.0, -98.1609
112170.0, -98.15607
112170.0, -98.14553
112171.0, -98.12927
112171.0, -98.3324
112172.0, -98.24107
112172.0, -98.16933
112172.0, -97.73215
112173.0, -97.49831
112173.0, -97.46781
112174.0, -97.31606
112174.0, -96.99596
112174.0, -96.78272
112175.0, -96.6569
112175.0, -96.61848
112176.0, -96.28157
112176.0, -96.04525
112176.0, -96.07333
112177.0, -96.1514
112177.0, -96.19427
112178.0, -96.20194
112178.0, -96.47527
112178.0, -96.67303
112179.0, -96.3689
112179.0, -96.39182
112180.0, -96.36245
112180.0, -96.28079
112180.0, -96.4584
112181.0, -96.43221
112181.0, -96.27164
112182.0, -96.28564
112182.0, -96.47422
112182.0, -96.38605
112183.0, -96.50473
112183.0, -96.28945
112184.0, -96.27042
112184.0, -96.36041
112184.0, -96.55944
112185.0, -97.04218
112185.0, -97.84595
112186.0, -98.01252
112186.0, -97.99074
112186.0, -97.78059
112187.0, -97.74353
112187.0, -97.499
112188.0, -97.36039
112188.0, -97.28854
112188.0, -97.37027
112189.0, -97.60559
112189.0, -97.66523
112190.0, -97.57202
112190.0, -97.3665
112190.0, -97.32797
112191.0, -97.45644
112191.0, -97.75096
112192.0, -98.31409
112192.0, -98.67082
112192.0, -98.21555
112193.0, -97.90475
112193.0, -97.73842
112194.0, -97.06027
112194.0, -96.62963
112194.0, -96.14912
112195.0, -95.93757
112195.0, -95.99498
112196.0, -96.07915
112196.0, -96.12321
112196.0, -96.21193
112197.0, -96.71042
112197.0, -97.06387
112198.0, -97.27228
112198.0, -97.75041
112198.0, -98.0719
112199.0, -98.31365
112199.0, -98.34694
112200.0, -98.17177
112200.0, -98.10646
