% Measurement ID: 3208
% Mode ID: 1
% Date and time: 2020-02-03 11:57:08
% Sample ID: PSE2-57-14
% Measurement type: spectrum
% Frequency [Hz]: 171821.25161103407
% Quality factor: 4441.785833849981
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
171679.0, -98.32016
171679.0, -98.2106
171680.0, -98.1019
171680.0, -97.91672
171681.0, -98.02365
171681.0, -98.20242
171681.0, -98.45303
171682.0, -98.85141
171682.0, -98.77255
171683.0, -99.08359
171683.0, -99.29031
171683.0, -99.41216
171684.0, -99.44913
171684.0, -99.49136
171685.0, -99.06753
171685.0, -98.60904
171685.0, -98.40709
171686.0, -98.4617
171686.0, -98.75619
171687.0, -98.49362
171687.0, -98.38284
171687.0, -98.54355
171688.0, -98.5466
171688.0, -98.392
171689.0, -98.31961
171689.0, -98.11026
171689.0, -98.23892
171690.0, -98.3842
171690.0, -98.54611
171691.0, -98.78152
171691.0, -98.92361
171691.0, -98.96304
171692.0, -99.38998
171692.0, -99.60175
171693.0, -99.59836
171693.0, -99.71957
171693.0, -99.27286
171694.0, -99.12509
171694.0, -99.1706
171695.0, -99.40939
171695.0, -99.46988
171695.0, -99.22244
171696.0, -98.97726
171696.0, -98.67868
171697.0, -98.6153
171697.0, -98.78714
171697.0, -98.55527
171698.0, -99.10812
171698.0, -99.21573
171699.0, -99.41592
171699.0, -99.70871
171699.0, -99.20206
171700.0, -99.22482
171700.0, -99.29349
171701.0, -99.12308
171701.0, -99.03287
171701.0, -99.02286
171702.0, -99.17129
171702.0, -98.93838
171703.0, -98.90555
171703.0, -98.89104
171703.0, -98.89487
171704.0, -98.64371
171704.0, -99.19473
171705.0, -99.24539
171705.0, -98.88675
171705.0, -98.72116
171706.0, -98.74863
171706.0, -98.74643
171707.0, -98.71036
171707.0, -98.22452
171707.0, -98.0229
171708.0, -98.1055
171708.0, -98.12594
171709.0, -98.46805
171709.0, -98.29764
171709.0, -98.39468
171710.0, -98.52949
171710.0, -98.70206
171711.0, -99.0842
171711.0, -99.35257
171711.0, -98.8035
171712.0, -98.6198
171712.0, -98.80148
171713.0, -99.05197
171713.0, -99.14584
171713.0, -98.77853
171714.0, -98.19009
171714.0, -97.80248
171715.0, -97.61569
171715.0, -97.18759
171715.0, -96.93924
171716.0, -96.77035
171716.0, -96.8981
171717.0, -97.0584
171717.0, -97.25125
171717.0, -97.35623
171718.0, -97.55856
171718.0, -97.96792
171719.0, -98.22718
171719.0, -98.33633
171719.0, -98.85751
171720.0, -99.26175
171720.0, -99.08115
171721.0, -98.69131
171721.0, -98.49922
171721.0, -98.50485
171722.0, -97.75363
171722.0, -97.29092
171723.0, -97.40365
171723.0, -97.54878
171723.0, -97.72629
171724.0, -97.87607
171724.0, -98.17197
171725.0, -97.96445
171725.0, -97.98483
171725.0, -98.1515
171726.0, -98.46445
171726.0, -98.84964
171727.0, -98.68173
171727.0, -98.80606
171727.0, -98.90626
171728.0, -98.98233
171728.0, -98.91946
171729.0, -98.77994
171729.0, -98.73251
171729.0, -98.86276
171730.0, -98.88783
171730.0, -98.80771
171731.0, -98.62985
171731.0, -98.61587
171731.0, -98.15457
171732.0, -97.93649
171732.0, -97.96164
171733.0, -97.77237
171733.0, -97.60257
171733.0, -97.29062
171734.0, -97.19565
171734.0, -97.17477
171735.0, -97.228
171735.0, -97.10104
171735.0, -97.32614
171736.0, -97.65555
171736.0, -97.85914
171737.0, -97.93692
171737.0, -97.77487
171737.0, -97.82309
171738.0, -97.86362
171738.0, -97.6597
171739.0, -97.56216
171739.0, -97.57101
171739.0, -97.79452
171740.0, -98.17752
171740.0, -98.26974
171741.0, -98.36496
171741.0, -98.46316
171741.0, -98.61868
171742.0, -98.75491
171742.0, -98.45621
171743.0, -97.83932
171743.0, -97.53783
171743.0, -97.55173
171744.0, -97.21872
171744.0, -96.97677
171745.0, -96.91611
171745.0, -96.93501
171745.0, -97.03348
171746.0, -97.43643
171746.0, -97.96695
171747.0, -97.45096
171747.0, -97.67416
171747.0, -97.78964
171748.0, -97.79739
171748.0, -97.64633
171749.0, -97.7222
171749.0, -98.03305
171749.0, -98.13626
171750.0, -98.03183
171750.0, -97.90799
171751.0, -97.82052
171751.0, -97.88962
171751.0, -97.81625
171752.0, -97.76974
171752.0, -97.75009
171753.0, -97.70926
171753.0, -97.75125
171753.0, -97.58475
171754.0, -97.83072
171754.0, -97.93556
171755.0, -97.89926
171755.0, -98.20242
171755.0, -98.68869
171756.0, -98.62765
171756.0, -98.49543
171757.0, -98.29202
171757.0, -98.17245
171757.0, -98.01803
171758.0, -97.8967
171758.0, -97.84787
171759.0, -97.84982
171759.0, -97.90256
171759.0, -97.82028
171760.0, -97.9559
171760.0, -98.15567
171761.0, -98.22637
171761.0, -98.168
171761.0, -98.21554
171762.0, -98.49539
171762.0, -98.17374
171763.0, -98.23172
171763.0, -98.35481
171763.0, -98.543
171764.0, -98.22415
171764.0, -98.23068
171765.0, -98.543
171765.0, -98.57557
171765.0, -98.3284
171766.0, -97.94937
171766.0, -97.77078
171767.0, -97.87698
171767.0, -98.02591
171767.0, -98.08269
171768.0, -98.04733
171768.0, -97.55826
171769.0, -97.54147
171769.0, -97.56485
171769.0, -97.61423
171770.0, -97.6896
171770.0, -97.85361
171771.0, -97.81363
171771.0, -97.84701
171771.0, -97.83157
171772.0, -97.83135
171772.0, -97.84634
171773.0, -97.88168
171773.0, -98.02853
171773.0, -98.23117
171774.0, -98.51152
171774.0, -98.8696
171775.0, -98.69205
171775.0, -98.88101
171775.0, -98.92868
171776.0, -98.94607
171776.0, -98.86016
171777.0, -98.67093
171777.0, -98.11874
171777.0, -97.39432
171778.0, -96.95743
171778.0, -96.76327
171779.0, -96.81186
171779.0, -96.86655
171779.0, -97.22922
171780.0, -97.90701
171780.0, -97.67496
171781.0, -97.66794
171781.0, -97.88595
171781.0, -97.78891
171782.0, -97.49795
171782.0, -96.87198
171783.0, -96.58379
171783.0, -96.63339
171783.0, -96.50882
171784.0, -96.26999
171784.0, -96.04269
171785.0, -95.84286
171785.0, -95.75583
171785.0, -95.78158
171786.0, -95.70859
171786.0, -95.98447
171787.0, -96.69021
171787.0, -97.29965
171787.0, -97.41535
171788.0, -97.03732
171788.0, -96.82028
171789.0, -96.32376
171789.0, -96.29605
171789.0, -96.12037
171790.0, -95.79672
171790.0, -95.77103
171791.0, -95.66806
171791.0, -95.67636
171791.0, -95.73251
171792.0, -95.84817
171792.0, -96.02334
171793.0, -95.621
171793.0, -95.74972
171793.0, -96.05972
171794.0, -96.17542
171794.0, -96.09683
171795.0, -96.04263
171795.0, -95.5314
171795.0, -95.23099
171796.0, -95.07681
171796.0, -94.95558
171797.0, -94.86728
171797.0, -94.52811
171797.0, -94.21518
171798.0, -93.8884
171798.0, -93.75381
171799.0, -93.81143
171799.0, -94.022
171799.0, -94.48721
171800.0, -94.39804
171800.0, -94.81747
171801.0, -95.01059
171801.0, -94.97739
171801.0, -94.82272
171802.0, -94.72879
171802.0, -94.64474
171803.0, -94.44603
171803.0, -94.13266
171803.0, -93.76468
171804.0, -93.86648
171804.0, -94.40451
171805.0, -94.52383
