% Measurement ID: 3126
% Mode ID: 1
% Date and time: 2020-01-24 13:54:12
% Sample ID: PSE2-23-11
% Measurement type: spectrum
% Frequency [Hz]: 14884.161097034876
% Quality factor: 522.8063429716863
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
14733.81, -88.2536843482064
14733.84, -88.2838459554981
14733.87, -88.299442969352
14733.9, -88.2950429977793
14733.93, -88.2682274127829
14733.96, -88.2236880598397
14733.99, -88.1651437693629
14734.02, -88.0963071625808
14734.05, -88.0208837574926
14734.08, -87.9425856491615
14734.11, -87.865119934082
14734.14, -87.7921971288221
14734.17, -87.7275253822064
14734.2, -87.6748138953899
14734.23, -87.6299599477798
14734.26, -87.5771489697967
14734.29, -87.5203754243077
14734.32, -87.4646765532815
14734.35, -87.4150914402646
14734.38, -87.3766568010604
14734.41, -87.3544117192157
14734.44, -87.3533921212861
14734.47, -87.378637880066
14734.5, -87.4351865006065
14734.53, -87.5361889059076
14734.56, -87.6979488507315
14734.59, -87.9063071275922
14734.62, -88.145741338692
14734.65, -88.4007246138297
14734.68, -88.655732450547
14734.71, -88.8952392940552
14734.74, -89.1037190634008
14734.77, -89.2656456776301
14734.8, -89.3654956866152
14734.83, -89.3907965279364
14734.86, -89.3487755259223
14734.89, -89.2528136648832
14734.92, -89.1161766203309
14734.95, -88.952129015447
14734.98, -88.7739383673214
14735.01, -88.5948690360531
14735.04, -88.428189064897
14735.07, -88.2871638662825
14735.1, -88.1850585895561
14735.13, -88.1299869931977
14735.16, -88.1048147267309
14735.19, -88.1021481218009
14735.22, -88.116727368585
14735.25, -88.143293446508
14735.28, -88.1765860195818
14735.31, -88.2113473826441
14735.34, -88.2423164104593
14735.37, -88.2642319777916
14735.4, -88.2718382210567
14735.43, -88.2611276034651
14735.46, -88.2366677645979
14735.49, -88.2021978970232
14735.52, -88.160815271838
14735.55, -88.1156234741211
14735.58, -88.0697208273
14735.61, -88.0262080225451
14735.64, -87.9881857510271
14735.67, -87.9587533885035
14735.7, -87.9410100476495
14735.73, -87.9380973700761
14735.76, -87.9515246107701
14735.79, -87.9780836116913
14735.82, -88.0139741451156
14735.85, -88.0554020342176
