% Measurement ID: 3159
% Mode ID: 1
% Date and time: 2020-01-31 10:58:38
% Sample ID: PSE2-55-11
% Measurement type: spectrum
% Frequency [Hz]: 347557.5712613062
% Quality factor: 21610.056175531736
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
347495.5, -97.69788
347495.5, -96.71017
347495.5, -96.82335
347496.5, -97.10964
347496.5, -97.56904
347496.5, -96.94667
347496.5, -96.65128
347496.5, -96.68288
347496.5, -96.22602
347497.5, -95.94115
347497.5, -95.82826
347497.5, -96.0406
347497.5, -96.29922
347497.5, -96.60413
347497.5, -97.23676
347498.5, -97.54167
347498.5, -97.51884
347498.5, -96.7744
347498.5, -96.43778
347498.5, -96.50897
347498.5, -96.22477
347499.5, -96.12185
347499.5, -95.98042
347499.5, -95.80046
347499.5, -96.00066
347499.5, -96.03025
347499.5, -95.88923
347500.5, -96.25069
347500.5, -96.33732
347500.5, -96.14915
347500.5, -96.368
347500.5, -96.3468
347500.5, -96.08555
347501.5, -96.37463
347501.5, -96.7471
347501.5, -97.20296
347501.5, -97.08715
347501.5, -96.90799
347501.5, -96.66547
347502.5, -97.43383
347502.5, -98.03195
347502.5, -98.45984
347502.5, -97.77425
347502.5, -97.53349
347502.5, -97.25329
347503.5, -96.93365
347503.5, -96.62378
347503.5, -96.59056
347503.5, -96.83399
347503.5, -96.35222
347503.5, -95.96444
347504.5, -95.67063
347504.5, -94.94572
347504.5, -94.4998
347504.5, -94.33287
347504.5, -94.34576
347504.5, -94.49963
347505.5, -94.79448
347505.5, -95.62844
347505.5, -95.89937
347505.5, -95.60728
347505.5, -96.77778
347505.5, -97.51947
347506.5, -97.54588
347506.5, -96.85703
347506.5, -96.88132
347506.5, -96.67808
347506.5, -96.2473
347506.5, -96.45764
347507.5, -96.71973
347507.5, -97.03356
347507.5, -97.35433
347507.5, -97.13977
347507.5, -96.38991
347507.5, -95.87972
347508.5, -95.62072
347508.5, -95.61291
347508.5, -95.72397
347508.5, -95.94407
347508.5, -96.27322
347508.5, -97.64617
347509.5, -98.51285
347509.5, -98.87326
347509.5, -98.35781
347509.5, -97.9966
347509.5, -97.81627
347509.5, -97.81682
347510.5, -98.32901
347510.5, -98.52541
347510.5, -98.40601
347510.5, -97.92073
347510.5, -97.60944
347510.5, -97.47214
347511.5, -97.32778
347511.5, -97.15697
347511.5, -96.95969
347511.5, -96.50384
347511.5, -96.27723
347511.5, -96.27986
347512.5, -96.13813
347512.5, -95.78198
347512.5, -95.2114
347512.5, -94.60818
347512.5, -94.30829
347512.5, -94.31171
347513.5, -94.21768
347513.5, -92.91347
347513.5, -92.50482
347513.5, -92.99172
347513.5, -93.41602
347513.5, -93.48726
347514.5, -93.20544
347514.5, -92.45298
347514.5, -92.12408
347514.5, -92.21873
347514.5, -91.99763
347514.5, -92.0854
347515.5, -92.48203
347515.5, -92.47489
347515.5, -92.51967
347515.5, -92.61637
347515.5, -93.48927
347515.5, -93.73086
347516.5, -93.34115
347516.5, -93.75256
347516.5, -93.63325
347516.5, -93.47879
347516.5, -93.2892
347516.5, -93.58492
347517.5, -93.85293
347517.5, -94.09323
347517.5, -94.25462
347517.5, -94.57672
347517.5, -95.05953
347517.5, -95.07405
347518.5, -94.81268
347518.5, -94.2754
347518.5, -94.70884
347518.5, -94.89356
347518.5, -94.82954
347518.5, -94.70096
347519.5, -94.70054
347519.5, -94.82828
347519.5, -95.22116
347519.5, -95.43692
