% Measurement ID: 3152
% Mode ID: 1
% Date and time: 2020-01-24 14:34:00
% Sample ID: PSE2-32-21
% Measurement type: spectrum
% Frequency [Hz]: 4771.837781182373
% Quality factor: 454.24605790455007
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
4724.1, -95.0138783772786
4724.11, -95.0068252563477
4724.12, -94.9996584574381
4724.13, -94.992352549235
4724.14, -94.9848831176758
4724.15, -94.9772221883138
4724.16, -94.9693483988444
4724.17, -94.9612325032552
4724.18, -94.9528528849284
4724.19, -94.944181060791
4724.2, -94.9351943969727
4724.21, -94.9258659362793
4724.22, -94.9161702473958
4724.23, -94.9060841878255
4724.24, -94.8955797831217
4724.25, -94.8846343994141
4724.26, -94.8732208251953
4724.27, -94.8613138834635
4724.28, -94.8488891601562
4724.29, -94.8359202067057
4724.3, -94.8223843892415
4724.31, -94.8082532246908
4724.32, -94.7935045878092
4724.33, -94.7781097412109
4724.34, -94.7619567871094
4724.35, -94.7447995503744
4724.36, -94.7266825358073
4724.37, -94.7076718648275
4724.38, -94.687828318278
4724.39, -94.6672185262044
4724.4, -94.6459060668945
4724.41, -94.6239545186361
4724.42, -94.60142771403
4724.43, -94.5783902486165
4724.44, -94.554906463623
4724.45, -94.5310399373372
4724.46, -94.5068555196126
4724.47, -94.4824162801107
4724.48, -94.4577868143717
4724.49, -94.4330317179362
4724.5, -94.4082145690918
4724.51, -94.3833981831869
4724.52, -94.3586504618327
4724.53, -94.3340311686198
4724.54, -94.3096061706543
4724.55, -94.2854405721029
4724.56, -94.2615969340007
4724.57, -94.2381408691406
4724.58, -94.2151336669922
4724.59, -94.1926427205404
4724.6, -94.1707298278809
4724.61, -94.1494608561198
4724.62, -94.1288986206055
4724.63, -94.109107208252
4724.64, -94.089882911928
4724.65, -94.0704309070706
4724.66, -94.0507625043334
4724.67, -94.0309295835991
4724.68, -94.0109847876899
4724.69, -93.9909825396203
4724.7, -93.9709754822124
4724.71, -93.9510137151571
4724.72, -93.9311542046
4724.73, -93.9114462872927
4724.74, -93.8919443862493
4724.75, -93.8727013986054
4724.76, -93.8537692042436
4724.77, -93.8352012089258
4724.78, -93.8170503097873
4724.79, -93.7993691496504
4724.8, -93.7822108799638
4724.81, -93.7656273806101
4724.82, -93.7496728202905
4724.83, -93.7343980616353
4724.84, -93.7198582905983
4724.85, -93.7061043698096
4724.86, -93.6931904679705
4724.87, -93.681167193398
4724.88, -93.6700902406721
4724.89, -93.6600102181099
4724.9, -93.6509815487258
4724.91, -93.6430563667156
4724.92, -93.6362868062755
4724.93, -93.6307260188539
4724.94, -93.6262245355757
4724.95, -93.6227116938249
4724.96, -93.6204805656176
4724.97, -93.6194772365655
4724.98, -93.6196442318967
4724.99, -93.6209250940915
4725.0, -93.6232633656305
4725.01, -93.6266033519335
4725.02, -93.6308865609759
4725.03, -93.6360567895512
4725.04, -93.6420603775846
4725.05, -93.6488388330513
4725.06, -93.656334426866
4725.07, -93.6644932446408
4725.08, -93.6732565400378
4725.09, -93.682567346911
4725.1, -93.6923714965593
4725.11, -93.7026112598975
4725.12, -93.7132309423455
4725.13, -93.7241717975653
4725.14, -93.7353801654822
4725.15, -93.7467957738792
4725.16, -93.7583662342474
4725.17, -93.7700343261276
4725.18, -93.7817405402427
4725.19, -93.7934312165176
4725.2, -93.8050481172409
4725.21, -93.8165358021455
4725.22, -93.8278378137119
4725.23, -93.8388959142287
4725.24, -93.8495608011881
4725.25, -93.85943552653
4725.26, -93.8688275655111
4725.27, -93.8778137207031
4725.28, -93.886469523112
4725.29, -93.8948750813802
4725.3, -93.9031069437663
4725.31, -93.9112398783366
4725.32, -93.9193552652995
4725.33, -93.9275273640951
4725.34, -93.9358345031738
4725.35, -93.9443532307943
4725.36, -93.9531621297201
4725.37, -93.962336730957
4725.38, -93.9719548543294
4725.39, -93.9820960998535
4725.4, -93.9928347269694
4725.41, -94.0042488098145
4725.42, -94.0164161682129
4725.43, -94.0294138590495
4725.44, -94.0433191935221
4725.45, -94.0582094828288
4725.46, -94.0741628011068
4725.47, -94.0912544250488
4725.48, -94.1095626831055
4725.49, -94.1291646321615
4725.5, -94.1501378377279
4725.51, -94.1725596110026
4725.52, -94.1965075174967
4725.53, -94.2220588684082
4725.54, -94.2492950439453
4725.55, -94.2795257568359
4725.56, -94.313498433431
4725.57, -94.3509043375651
4725.58, -94.3914354960124
4725.59, -94.4347854614258
4725.6, -94.4806452433268
4725.61, -94.5287071228027
4725.62, -94.5786638895671
4725.63, -94.6302057902018
4725.64, -94.6830258687337
4725.65, -94.73681640625
4725.66, -94.7912684122721
4725.67, -94.8460749308268
4725.68, -94.900927734375
4725.69, -94.9555191040039
4725.7, -95.0095408121745
4725.71, -95.0626846313477
4725.72, -95.1146430969238
4725.73, -95.1651077270508
4725.74, -95.2137713114421
4725.75, -95.2603251139323
4725.76, -95.3044609069824
4725.77, -95.3458719889323
4725.78, -95.3842498779297
4725.79, -95.4192853291829
4725.8, -95.4506729125976
4725.81, -95.4781021118164
4725.82, -95.5012659708659
4725.83, -95.5198575337728
4725.84, -95.5335680643718
4725.85, -95.542500791503
4725.86, -95.5474369670244
4725.87, -95.5485911052732
4725.88, -95.5461699628412
4725.89, -95.540376735936
4725.9, -95.5314176725232
4725.91, -95.5194954601841
4725.92, -95.5048173641368
4725.93, -95.4875868349021
4725.94, -95.4680085945667
4725.95, -95.4462901626618
4725.96, -95.4226329552029
4725.97, -95.3972434744689
4725.98, -95.3703269511724
4725.99, -95.3420878530871
4726.0, -95.3127311566126
4726.01, -95.2824610752092
4726.02, -95.2514825852767
4726.03, -95.2200016804674
4726.04, -95.1882225742415
4726.05, -95.1563494800594
4726.06, -95.124587628634
4726.07, -95.0931427593044
4726.08, -95.0622198484705
4726.09, -95.0320223466529
4726.1, -95.0027562475041
4726.11, -94.9746260187976
4726.12, -94.9478366369329
4726.13, -94.9225920610574
4726.14, -94.8991000650153
4726.15, -94.8765803019206
4726.16, -94.8528877258301
4726.17, -94.8280560811361
4726.18, -94.8022153218587
4726.19, -94.7754964192708
4726.2, -94.7480308532715
4726.21, -94.7199475606283
