% Measurement ID: 3205
% Mode ID: 1
% Date and time: 2020-02-03 11:47:40
% Sample ID: PSE2-57-11
% Measurement type: spectrum
% Frequency [Hz]: 170022.72526234394
% Quality factor: 4181.31601872893
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
169883.0, -98.76541
169883.0, -98.66556
169884.0, -98.50079
169884.0, -98.28485
169885.0, -98.10403
169885.0, -97.99373
169885.0, -97.95395
169886.0, -97.95879
169886.0, -97.8946
169887.0, -97.7917
169887.0, -97.80238
169887.0, -97.78462
169888.0, -97.7384
169888.0, -97.6877
169889.0, -97.85828
169889.0, -97.86374
169889.0, -97.9466
169890.0, -98.10686
169890.0, -98.26354
169891.0, -98.44781
169891.0, -98.10343
169891.0, -97.70375
169892.0, -97.47421
169892.0, -97.41481
169893.0, -97.45587
169893.0, -97.77521
169893.0, -97.72476
169894.0, -97.64474
169894.0, -97.53514
169895.0, -97.45319
169895.0, -97.38676
169895.0, -96.92661
169896.0, -96.58406
169896.0, -96.48905
169897.0, -96.64159
169897.0, -96.93573
169897.0, -97.01726
169898.0, -97.18584
169898.0, -97.24871
169899.0, -97.20588
169899.0, -97.07881
169899.0, -97.01558
169900.0, -96.77965
169900.0, -96.72817
169901.0, -96.71934
169901.0, -96.75315
169901.0, -97.00032
169902.0, -97.48653
169902.0, -97.65518
169903.0, -97.85812
169903.0, -98.09533
169903.0, -97.75601
169904.0, -97.49515
169904.0, -97.2416
169905.0, -97.29409
169905.0, -97.16364
169905.0, -96.85025
169906.0, -96.45191
169906.0, -96.55735
169907.0, -96.61249
169907.0, -96.55176
169907.0, -96.37517
169908.0, -96.21362
169908.0, -96.18893
169909.0, -96.25587
169909.0, -96.01126
169909.0, -95.98347
169910.0, -96.1725
169910.0, -96.34581
169911.0, -96.33782
169911.0, -96.04142
169911.0, -95.9207
169912.0, -95.97566
169912.0, -96.24675
169913.0, -96.06717
169913.0, -96.05873
169913.0, -96.23609
169914.0, -96.34759
169914.0, -96.39323
169915.0, -96.1269
169915.0, -95.959
169915.0, -96.0771
169916.0, -96.14387
169916.0, -96.15929
169917.0, -96.25209
169917.0, -96.29509
169917.0, -96.38775
169918.0, -96.4187
169918.0, -96.30054
169919.0, -96.03327
169919.0, -95.97924
169919.0, -96.04393
169920.0, -96.17674
169920.0, -95.97061
169921.0, -95.90504
169921.0, -95.98003
169921.0, -96.03041
169922.0, -95.97501
169922.0, -95.89045
169923.0, -95.80277
169923.0, -95.71197
169923.0, -95.65686
169924.0, -95.69719
169924.0, -95.90726
169925.0, -96.31465
169925.0, -96.42206
169925.0, -96.22947
169926.0, -96.79247
169926.0, -96.8135
169927.0, -96.61463
169927.0, -96.53736
169927.0, -96.5817
169928.0, -96.37949
169928.0, -96.44915
169929.0, -96.31751
169929.0, -96.28376
169929.0, -96.26503
169930.0, -96.26133
