% Measurement ID: 3236
% Mode ID: 1
% Date and time: 2020-02-03 16:00:50
% Sample ID: PSE2-58-43
% Measurement type: spectrum
% Frequency [Hz]: 112046.64535913896
% Quality factor: 1138.7373005131608
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
111887.0, -98.02668
111887.0, -98.01411
111888.0, -97.78662
111888.0, -98.25283
111889.0, -98.59228
111889.0, -98.57909
111889.0, -98.21323
111890.0, -98.25945
111890.0, -98.15745
111891.0, -98.02554
111891.0, -98.31316
111891.0, -98.40886
111892.0, -98.31263
111892.0, -98.09083
111893.0, -98.043
111893.0, -98.0232
111893.0, -97.84874
111894.0, -97.5196
111894.0, -97.30409
111895.0, -97.47486
111895.0, -97.57499
111895.0, -97.53372
111896.0, -97.5835
111896.0, -97.72435
111897.0, -97.97618
111897.0, -98.36186
111897.0, -98.12574
111898.0, -97.99507
111898.0, -97.96983
111899.0, -98.08735
111899.0, -97.75732
111899.0, -97.55251
111900.0, -97.89725
111900.0, -98.08744
111901.0, -98.12307
111901.0, -98.32554
111901.0, -98.16608
111902.0, -97.74762
111902.0, -97.5163
111903.0, -97.47211
111903.0, -97.05099
111903.0, -96.90591
111904.0, -97.0243
111904.0, -96.88323
111905.0, -96.88047
111905.0, -97.01601
111905.0, -97.17005
111906.0, -97.30764
111906.0, -97.51044
111907.0, -97.67053
111907.0, -97.78789
111907.0, -97.75525
111908.0, -98.05665
111908.0, -98.55061
111909.0, -98.44761
111909.0, -98.22181
111909.0, -97.87324
111910.0, -97.61432
111910.0, -97.3356
111911.0, -97.32008
111911.0, -97.38326
111911.0, -97.52516
111912.0, -97.79512
111912.0, -97.86334
111913.0, -98.21571
111913.0, -98.62238
111913.0, -98.6338
111914.0, -98.24995
111914.0, -97.91618
111915.0, -98.12039
111915.0, -98.18775
111915.0, -98.28627
111916.0, -98.41597
111916.0, -98.77723
111917.0, -98.65322
111917.0, -98.48934
111917.0, -98.35784
111918.0, -98.10998
111918.0, -97.74575
111919.0, -97.43091
111919.0, -97.67619
111919.0, -97.71365
111920.0, -97.72203
111920.0, -97.70134
111921.0, -97.67619
111921.0, -97.58275
111921.0, -97.75465
111922.0, -97.60074
111922.0, -97.48322
111923.0, -97.40208
111923.0, -97.36784
111923.0, -97.70776
111924.0, -98.07665
111924.0, -98.51744
111925.0, -98.75212
111925.0, -98.78071
111925.0, -99.02946
111926.0, -99.21902
111926.0, -99.01027
111927.0, -98.87228
111927.0, -98.80505
111927.0, -98.89863
111928.0, -98.59356
111928.0, -98.66038
111929.0, -98.73014
111929.0, -98.68613
111929.0, -98.52834
111930.0, -98.24962
111930.0, -98.03477
111931.0, -98.05558
111931.0, -98.10019
111931.0, -98.16862
111932.0, -98.39965
111932.0, -98.47209
111933.0, -98.54025
111933.0, -98.06347
111933.0, -97.67251
111934.0, -97.36737
111934.0, -97.27105
111935.0, -97.21674
111935.0, -97.12416
111935.0, -97.15634
111936.0, -97.31326
111936.0, -97.26369
111937.0, -96.98791
111937.0, -97.14015
111937.0, -97.47064
111938.0, -97.6699
111938.0, -97.73793
111939.0, -97.47325
111939.0, -97.40937
111939.0, -97.44737
111940.0, -97.5355
111940.0, -97.67378
111941.0, -97.83806
111941.0, -97.69124
111941.0, -97.33774
111942.0, -97.30516
111942.0, -97.32815
111943.0, -97.4067
111943.0, -97.6305
111943.0, -97.84602
111944.0, -97.86776
111944.0, -97.88037
111945.0, -97.88388
111945.0, -98.31082
111945.0, -97.79806
111946.0, -97.40422
111946.0, -97.25439
111947.0, -97.17319
111947.0, -97.16062
111947.0, -97.26784
111948.0, -97.58375
111948.0, -97.46155
111949.0, -97.47825
111949.0, -97.63385
111949.0, -97.73538
111950.0, -97.71124
111950.0, -97.62689
111951.0, -97.48429
111951.0, -97.44311
111951.0, -97.50335
111952.0, -97.70736
111952.0, -98.02835
111953.0, -97.72234
111953.0, -97.56908
111953.0, -97.56857
111954.0, -97.67131
111954.0, -98.02133
111955.0, -98.77101
111955.0, -99.44584
111955.0, -99.77611
111956.0, -99.76182
111956.0, -99.49039
111957.0, -99.00732
111957.0, -98.97134
111957.0, -99.02068
111958.0, -99.15535
111958.0, -98.63643
111959.0, -98.17517
111959.0, -98.28527
111959.0, -97.7404
111960.0, -97.47272
111960.0, -97.48221
111961.0, -97.54656
111961.0, -97.34075
111961.0, -97.11982
111962.0, -97.04671
111962.0, -97.1024
111963.0, -97.2869
111963.0, -97.56161
111963.0, -97.70194
111964.0, -98.09491
111964.0, -98.35815
111965.0, -98.49169
111965.0, -98.41684
111965.0, -98.00207
111966.0, -98.15825
111966.0, -98.61081
111967.0, -98.52105
111967.0, -97.88896
111967.0, -97.32249
111968.0, -97.29948
111968.0, -97.00825
111969.0, -96.94999
111969.0, -97.1247
111969.0, -97.4483
111970.0, -97.57679
111970.0, -98.01859
111971.0, -98.67355
111971.0, -98.82559
111971.0, -98.4747
111972.0, -98.03123
111972.0, -97.87304
111973.0, -97.94361
111973.0, -97.9358
111973.0, -97.84963
111974.0, -97.37125
111974.0, -97.07654
111975.0, -97.21306
111975.0, -97.48175
111975.0, -97.63579
111976.0, -97.67519
111976.0, -97.679
111977.0, -97.56054
111977.0, -97.49445
111977.0, -97.53113
111978.0, -97.67057
111978.0, -97.65679
111979.0, -97.38008
111979.0, -97.12992
111979.0, -96.75434
111980.0, -96.43892
111980.0, -96.18365
111981.0, -95.85022
111981.0, -95.90781
111981.0, -95.72186
111982.0, -95.57682
111982.0, -95.4727
111983.0, -95.48962
111983.0, -95.76554
111983.0, -95.79129
111984.0, -96.1282
111984.0, -96.13857
111985.0, -95.82239
111985.0, -95.85784
111985.0, -96.15489
111986.0, -96.50866
111986.0, -96.64355
111987.0, -96.55956
111987.0, -96.43669
111987.0, -96.31656
111988.0, -96.51033
111988.0, -96.48237
