% Measurement ID: 3147
% Mode ID: 1
% Date and time: 2020-01-24 12:29:32
% Sample ID: PSE2-26-22
% Measurement type: spectrum
% Frequency [Hz]: 105883.61366264903
% Quality factor: 4576.590364717594
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
105383.64, -97.6432575267802
105383.74, -97.9141805585597
105383.84, -98.1207490245722
105383.94, -98.1597946870788
105384.04, -98.0239159366558
105384.14, -97.8199363780771
105384.24, -97.655696387403
105384.34, -97.5212406495196
105384.44, -97.3957721027773
105384.54, -97.2851297771243
105384.64, -97.1738777160645
105384.74, -97.070797475179
105384.84, -97.0315134684245
105384.94, -97.0955625913781
105385.04, -97.2426532808386
105385.14, -97.4584193697557
105385.24, -97.7549987792969
105385.34, -98.2203417460124
105385.44, -98.6559626261393
105385.54, -98.8160189656748
105385.64, -98.6042383385511
105385.74, -98.2182033264477
105385.84, -97.8867194713569
105385.94, -97.6776347245319
105386.04, -97.5089188532253
105386.14, -97.4151742133941
105386.24, -97.4493438690984
105386.34, -97.6013145591854
105386.44, -97.7717882129167
105386.54, -97.881509751219
105386.64, -97.9720380210641
105386.74, -98.0222149900603
105386.84, -97.9930056254069
105386.94, -97.8244336446126
105387.04, -97.6150032043457
105387.14, -97.5206291198731
105387.24, -97.6412717183431
105387.34, -97.8821482340495
105387.44, -98.1083897908529
105387.54, -98.2294861673816
105387.64, -98.3062407624189
105387.74, -98.347739915212
105387.84, -98.3400853474935
105387.94, -98.2428805033366
105388.04, -98.1500821431478
105388.14, -98.1695124308268
105388.24, -98.3348017374674
105388.34, -98.5647260030111
105388.44, -98.769243367513
105388.54, -98.9704605102539
105388.64, -99.1652135213216
105388.74, -99.2183578491211
105388.84, -99.0176590137498
105388.94, -98.611905900122
105389.04, -98.1183015238761
105389.14, -97.6231954414894
105389.24, -97.0498915244
105389.34, -96.4897136878683
105389.44, -96.0644687759698
105389.54, -95.7657280879395
105389.64, -95.5647407591127
105389.74, -95.4628285725912
105389.84, -95.453281656901
105389.94, -95.5417856852214
105390.04, -95.7529279073079
105390.14, -96.150102341329
105390.24, -96.7316316523877
105390.34, -97.304723248471
105390.44, -97.7095085144043
105390.54, -98.0242024739583
105390.64, -98.2297238667806
105390.74, -98.2765230560896
105390.84, -98.1101567105402
105390.94, -97.8260131351764
105391.04, -97.562095493083
105391.14, -97.3519348350376
105391.24, -97.1370119475754
105391.34, -96.9557184526041
105391.44, -96.8285545349121
105391.54, -96.7382446289062
105391.64, -96.700003306071
105391.74, -96.7292355042142
105391.84, -96.8345451386253
105391.94, -96.9872783613106
105392.04, -97.1552895956466
105392.14, -97.3694385860968
105392.24, -97.5919408010114
105392.34, -97.751997805931
105392.44, -97.8228128570866
105392.54, -97.8375863073891
105392.64, -97.8195509347519
105392.74, -97.775737508138
105392.84, -97.6960355122884
105392.94, -97.5999804178874
105393.04, -97.4976615905762
105393.14, -97.3681734720866
105393.24, -97.2527829488119
105393.34, -97.2015914916992
105393.44, -97.2365961710612
105393.54, -97.3030736287435
105393.64, -97.3351519266764
105393.74, -97.3167198181152
105393.84, -97.2720842997233
105393.94, -97.2049596150716
105394.04, -97.1090649922689
105394.14, -96.9827985127767
105394.24, -96.8576288859049
105394.34, -96.7571207682292
105394.44, -96.6651318868001
105394.54, -96.5946113586426
105394.64, -96.5642356872559
105394.74, -96.5849169413248
105394.84, -96.6310813903809
105394.94, -96.6708924494061
105395.04, -96.711771511958
105395.14, -96.751556885031
105395.24, -96.7557766753144
105395.34, -96.6888583742843
105395.44, -96.5629121789311
105395.54, -96.4390166105363
105395.64, -96.3621370951335
105395.74, -96.3027300516764
105395.84, -96.2801152547201
105395.94, -96.3231957356997
105396.04, -96.4519335250739
105396.14, -96.6202199668948
105396.24, -96.7702224731445
105396.34, -96.9071955362956
105396.44, -97.0368962605794
105396.54, -97.1313570658366
105396.64, -97.1888989766439
105396.74, -97.2197596232096
105396.84, -97.1768089294434
105396.94, -97.0093007405599
105397.04, -96.7139923095703
105397.14, -96.3708915710449
105397.24, -96.0597091674805
105397.34, -95.7683077494303
105397.44, -95.4780952453613
105397.54, -95.185516611735
105397.64, -94.8574043273926
105397.74, -94.5281275431315
105397.84, -94.2766993204753
105397.94, -94.1450666847068
105398.04, -94.0990391067335
105398.14, -94.1347291073551
105398.24, -94.2622606913249
105398.34, -94.5017753601074
105398.44, -94.7790295918783
105398.54, -95.0125598025259
105398.64, -95.1897918731632
105398.74, -95.3760058051265
105398.84, -95.6402351379395
105398.94, -96.0612571716309
105399.04, -96.5492006937663
105399.14, -96.9611724853516
105399.24, -97.206278590899
105399.34, -97.3504655718544
105399.44, -97.4604502558719
105399.54, -97.5749829863857
105399.64, -97.6648122594519
105399.74, -97.7616315537982
105399.84, -97.9051823933919
105399.94, -98.1443496704102
105400.04, -98.3629964192708
105400.14, -98.4071202596029
105400.24, -98.2080518086751
105400.34, -97.8682823181152
105400.44, -97.5071367899577
105400.54, -97.1742568969727
105400.64, -96.8215243021647
105400.74, -96.4746742248535
105400.84, -96.1476825605872
105400.94, -95.8235157130948
105401.04, -95.532723246785
105401.14, -95.3041320659547
105401.24, -95.1117747633774
105401.34, -94.9860923689196
105401.44, -94.9766876662983
105401.54, -95.1458550057407
105401.64, -95.4185954450004
105401.74, -95.6682508623328
105401.84, -95.8168337504069
105401.94, -95.9248156229655
105402.04, -96.0546246846517
105402.14, -96.2561846415202
105402.24, -96.5096499125163
105402.34, -96.7895657857259
105402.44, -97.0832280476888
105402.54, -97.4409022013346
105402.64, -97.7763348897298
105402.74, -97.9710521393525
105402.84, -97.9727518660881
105402.94, -97.86683455416
105403.04, -97.7526822226112
105403.14, -97.666813659668
105403.24, -97.5709091186523
105403.34, -97.4848365783691
105403.44, -97.4160827636719
105403.54, -97.3493563334147
105403.64, -97.3208407084147
105403.74, -97.3769539244442
105403.84, -97.5568593159922
105403.94, -97.7542580229697
105404.04, -97.8412722269694
105404.14, -97.8023577372233
105404.24, -97.6834103902181
105404.34, -97.501554107666
105404.44, -97.2327791849772
105404.54, -96.8849230448405
105404.64, -96.5547770182292
105404.74, -96.3095497131348
105404.84, -96.1080187479655
105404.94, -95.9560287475586
105405.04, -95.8636779785156
105405.14, -95.8250399271647
105405.24, -95.8447364807129
105405.34, -95.9335675001781
105405.44, -96.1657101196992
105405.54, -96.4467291772082
105405.64, -96.605327217871
105405.74, -96.5384668986003
105405.84, -96.3339019775391
105405.94, -96.0937166849772
105406.04, -95.8751841227214
105406.14, -95.6260167439779
105406.24, -95.408778889974
105406.34, -95.2967231750488
105406.44, -95.3094088236491
105406.54, -95.3525850931803
105406.64, -95.3206435048127
105406.74, -95.1592201058723
105406.84, -94.9627366405261
105406.94, -94.8518626644385
105407.04, -94.9338455200195
105407.14, -95.1266843159994
105407.24, -95.2864168802897
105407.34, -95.3042298436816
105407.44, -95.2362483258785
105407.54, -95.1300280786688
105407.64, -95.0117933655619
105407.74, -94.8289438345882
105407.84, -94.6705358822321
105407.94, -94.6544960989582
105408.04, -94.834564301426
105408.14, -95.1112519303736
105408.24, -95.3632101597106
105408.34, -95.5576820373535
105408.44, -95.7363985697428
105408.54, -95.8769493103027
105408.64, -95.9524238586426
105408.74, -95.9656303405762
105408.84, -95.9707890828451
105408.94, -96.0224029541016
105409.04, -96.1245223999023
105409.14, -96.2228769938151
105409.24, -96.2615061442057
105409.34, -96.2426681518555
105409.44, -96.1789395650228
105409.54, -96.066712697347
105409.64, -95.8572575887044
105409.74, -95.5837338765462
105409.84, -95.3802823384603
105409.94, -95.3691397729227
105410.04, -95.5072248066942
105410.14, -95.6456757545439
105410.24, -95.6447641964406
105410.34, -95.515640133158
105410.44, -95.3582383911762
105410.54, -95.2669146219889
105410.64, -95.2351374308268
105410.74, -95.2429438273112
105410.84, -95.2963236490885
105410.94, -95.4271235148112
105411.04, -95.6117215474447
105411.14, -95.7674954732259
105411.24, -95.8287971496582
105411.34, -95.8259717305501
105411.44, -95.8146044413249
105411.54, -95.8409019470215
105411.64, -95.886274210612
105411.74, -95.9495112101237
105411.84, -96.0369689941406
105411.94, -96.1493268330892
105412.04, -96.2836100260417
105412.14, -96.4375104268392
105412.24, -96.6011198531131
105412.34, -96.7816870654536
105412.44, -97.0055132046639
105412.54, -97.3317057291667
105412.64, -97.7595975240072
105412.74, -98.1316093444824
105412.84, -98.3003807067871
105412.94, -98.2861709594727
105413.04, -98.1882720947266
105413.14, -98.0996991475423
105413.24, -98.0252507527669
105413.34, -97.9264686584473
105413.44, -97.7776056687657
105413.54, -97.5360401639991
105413.64, -97.2400648944005
105413.74, -96.9818772781827
105413.84, -96.8002136230469
105413.94, -96.6528121948242
105414.04, -96.598238881429
105414.14, -96.7062637329102
105414.24, -97.0007837931315
105414.34, -97.3508313496908
105414.44, -97.6189634018881
105414.54, -97.8425992425146
105414.64, -98.0155289339583
105414.74, -98.0774546305339
105414.84, -97.9564542134603
105414.94, -97.723657989502
105415.04, -97.5435501098633
105415.14, -97.5739585876465
105415.24, -97.7522908528646
105415.34, -97.8412117004395
105415.44, -97.6123086840994
105415.54, -97.0535411654629
105415.64, -96.4309121184683
105415.74, -96.0212118626475
105415.84, -95.8078974071196
105415.94, -95.7095906364671
105416.04, -95.6983942667643
105416.14, -95.7981559753418
105416.24, -95.9902249654134
105416.34, -96.1834037780762
105416.44, -96.3389415329402
105416.54, -96.4989284768421
105416.64, -96.6057508991697
105416.74, -96.6006448799028
105416.84, -96.484399929424
105416.94, -96.3278761452858
105417.04, -96.2030963255587
105417.14, -96.089627254196
105417.24, -95.9970283658413
105417.34, -95.967951965332
105417.44, -96.0574490865072
105417.54, -96.2077707926432
105417.64, -96.2965591430664
105417.74, -96.2266103123522
105417.84, -96.0499824162806
105417.94, -95.8745954729297
105418.04, -95.7987030029297
105418.14, -95.8018040974935
105418.24, -95.8213455200195
105418.34, -95.802400970459
105418.44, -95.747989654541
105418.54, -95.6772425333659
105418.64, -95.6008015950521
105418.74, -95.5067611694336
105418.84, -95.404839070638
105418.94, -95.3297691345215
105419.04, -95.3059987386068
105419.14, -95.3181803385417
105419.24, -95.3463717142741
105419.34, -95.3856262207031
105419.44, -95.4620829264323
105419.54, -95.511429087321
105419.64, -95.4522104899089
105419.74, -95.2021146138509
105419.84, -94.9347857157389
105419.94, -94.8777269865028
105420.04, -95.1616753048122
105420.14, -95.6215583508905
105420.24, -96.0372574113583
105420.34, -96.2903253723071
105420.44, -96.4750207590767
105420.54, -96.5991972686754
105420.64, -96.6584004720052
105420.74, -96.6375350952148
105420.84, -96.5854398091634
105420.94, -96.5549985249837
105421.04, -96.5475667317708
105421.14, -96.534721883138
105421.24, -96.491441599528
105421.34, -96.4180623372396
105421.44, -96.3183268229167
105421.54, -96.1818646748861
105421.64, -95.9825468428084
105421.74, -95.7316277147317
105421.84, -95.4958697793287
105421.94, -95.3056037902832
105422.04, -95.1047920227051
105422.14, -95.0085642496745
105422.24, -95.1603169759115
105422.34, -95.6716077168783
105422.44, -96.2732604980469
105422.54, -96.6288075269275
105422.64, -96.6047875509417
105422.74, -96.3966106332058
105422.84, -96.2185778194556
105422.94, -96.1697306034246
105423.04, -96.1607786205295
105423.14, -96.2164454323753
105423.24, -96.3788729349772
105423.34, -96.6683837890625
105423.44, -96.9526484171549
105423.54, -97.0974170496504
105423.64, -97.1265988823625
105423.74, -97.0732016683349
105423.84, -96.9447626454879
105423.94, -96.6703660041567
105424.04, -96.3286906585297
105424.14, -96.0872145342253
105424.24, -96.0708785554298
105424.34, -96.192534337686
105424.44, -96.3234698107712
105424.54, -96.3725501554202
105424.64, -96.3890839950625
105424.74, -96.3765053506343
105424.84, -96.3286516825358
105424.94, -96.2233240763346
105425.04, -96.1077885945638
105425.14, -96.0467435201009
105425.24, -96.095512898763
105425.34, -96.1792259216309
105425.44, -96.1821848551432
105425.54, -96.0263779482096
105425.64, -95.7683217284806
105425.74, -95.4909679995365
105425.84, -95.2463768005371
105425.94, -94.9922805786133
105426.04, -94.7701166788737
105426.14, -94.6251675514822
105426.24, -94.5387989385776
105426.34, -94.5156507824132
105426.44, -94.5759523050417
105426.54, -94.7883129066528
105426.64, -95.0698282221825
105426.74, -95.2629352328314
105426.84, -95.2429039001465
105426.94, -95.099045308431
105427.04, -94.996821085612
105427.14, -95.0586003621419
105427.24, -95.2208089192708
105427.34, -95.461154683431
105427.44, -95.7854538000747
105427.54, -96.2763899988866
105427.64, -96.7667691651452
105427.74, -97.0419942963315
105427.84, -97.0324683670908
105427.94, -96.8680544833129
105428.04, -96.6793630474229
105428.14, -96.4986577351888
105428.24, -96.2830881754557
105428.34, -96.1031349182129
105428.44, -96.0131197611491
105428.54, -95.9871846516927
105428.64, -96.004182434082
105428.74, -96.0497133978667
105428.84, -96.1436895123941
105428.94, -96.2599685089358
105429.04, -96.3613558736351
105429.14, -96.4844894404207
105429.24, -96.5945847477678
105429.34, -96.6098236600975
105429.44, -96.4779083251953
105429.54, -96.2453313191732
105429.64, -96.0424044291178
105429.74, -95.9798548380534
105429.84, -96.0173187255859
105429.94, -96.0602948506673
105430.04, -96.019449363605
105430.14, -95.8924244086091
105430.24, -95.751036127522
105430.34, -95.6677154609304
105430.44, -95.6585608147056
105430.54, -95.6847834956609
105430.64, -95.7108391719277
105430.74, -95.7568084716797
105430.84, -95.8177764892578
105430.94, -95.801991780599
105431.04, -95.6234738667806
105431.14, -95.3055234273275
105431.24, -94.9587931315104
105431.34, -94.6757331848144
105431.44, -94.4016421000163
105431.54, -94.1775479634603
105431.64, -94.0749702453613
105431.74, -94.1547485351562
105431.84, -94.3186332702637
105431.94, -94.4257494608561
105432.04, -94.3916255485487
105432.14, -94.2972671018976
105432.24, -94.2284004901383
105432.34, -94.2504107157389
105432.44, -94.3322608947754
105432.54, -94.4321734110514
105432.64, -94.5025690714518
105432.74, -94.5113779703776
105432.84, -94.5677243550619
105432.94, -94.8013366978577
105433.04, -95.3285264755155
105433.14, -95.958814418759
105433.24, -96.4162099778638
105433.34, -96.5431228637695
105433.44, -96.4895370483398
105433.54, -96.4255121866862
105433.64, -96.449148050944
