% Measurement ID: 3134
% Mode ID: 1
% Date and time: 2020-01-24 13:03:00
% Sample ID: PSE2-24-13
% Measurement type: spectrum
% Frequency [Hz]: 150844.34617018935
% Quality factor: 2470.281431920152
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
150790.43, -96.6671456888114
150790.44, -96.727689049339
150790.45, -96.7909955570238
150790.46, -96.8566255044277
150790.47, -96.9241379125467
150790.48, -96.993093328256
150790.49, -97.0630510268646
150790.5, -97.1335702836819
150790.51, -97.2042116455828
150790.52, -97.2745338792504
150790.53, -97.3440980401859
150790.54, -97.4124628950722
150790.55, -97.4791882278449
150790.56, -97.543834585379
150790.57, -97.6059604800443
150790.58, -97.6651264587158
150790.59, -97.7208915423895
150790.6, -97.7728160236274
150790.61, -97.8204601949913
150790.62, -97.8633828231641
150790.63, -97.9011434377682
150790.64, -97.9333023313655
150790.65, -97.9594195422046
150790.66, -97.9790535826554
150790.67, -97.9920404207354
150790.68, -97.9991320604323
150790.69, -98.0007145491093
150790.7, -97.9971322267731
150790.71, -97.988727907551
150790.72, -97.9758479659549
150790.73, -97.9588352161124
150790.74, -97.9380337437169
150790.75, -97.9137868715222
150790.76, -97.8864407197269
150790.77, -97.8563373395192
150790.78, -97.8238228510976
150790.79, -97.7892382883977
150790.8, -97.7529302802444
150790.81, -97.7152418950784
150790.82, -97.6765184901587
150790.83, -97.6371021166737
150790.84, -97.5973383861955
150790.85, -97.5575708757912
150790.86, -97.5181436711541
150790.87, -97.4794011122908
150790.88, -97.4416860133289
150790.89, -97.4053450030932
150790.9, -97.3707193698325
150790.91, -97.3381547251189
150790.92, -97.3079954089591
150790.93, -97.2805855070464
150790.94, -97.2562675791951
150790.95, -97.2353872369777
150790.96, -97.2182872945216
150790.97, -97.2048767089844
150790.98, -97.1940439860026
150790.99, -97.1856051127116
150791.0, -97.1793729146322
150791.01, -97.1751597086589
150791.02, -97.172780863444
150791.03, -97.1720486958822
150791.04, -97.1727739969889
150791.05, -97.1747739156087
150791.06, -97.1778587341309
150791.07, -97.1818412780762
150791.08, -97.1865364074707
150791.09, -97.1917569478353
150791.1, -97.1973147074382
150791.11, -97.2030245463053
150791.12, -97.2086967468262
