% Measurement ID: 3209
% Mode ID: 1
% Date and time: 2020-02-03 11:34:28
% Sample ID: PSE2-57-21
% Measurement type: spectrum
% Frequency [Hz]: 170160.38632438093
% Quality factor: 2513.369776936567
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
170023.0, -92.3527
170023.0, -93.09661
170024.0, -93.28152
170024.0, -93.51554
170025.0, -94.01322
170025.0, -94.3747
170025.0, -94.59997
170026.0, -94.36451
170026.0, -93.83816
170027.0, -93.71374
170027.0, -93.074
170027.0, -92.70719
170028.0, -92.6133
170028.0, -92.13786
170029.0, -91.77292
170029.0, -91.58357
170029.0, -91.58764
170030.0, -91.78512
170030.0, -92.08189
170031.0, -92.21725
170031.0, -92.33453
170031.0, -92.66719
170032.0, -92.88231
170032.0, -92.97987
170033.0, -92.60336
170033.0, -92.48391
170033.0, -92.60887
170034.0, -92.63166
170034.0, -92.55227
170035.0, -92.58762
170035.0, -92.71096
170035.0, -93.08938
170036.0, -93.7472
170036.0, -93.9234
170037.0, -93.61799
170037.0, -93.72279
170037.0, -93.61166
170038.0, -93.67215
170038.0, -93.76052
170039.0, -93.87677
170039.0, -94.11911
170039.0, -93.98067
170040.0, -93.76546
170040.0, -93.64611
170041.0, -93.62025
170041.0, -93.68788
170041.0, -93.4866
170042.0, -93.23785
170042.0, -93.31181
170043.0, -93.44636
170043.0, -93.6415
170043.0, -93.49384
170044.0, -93.32999
170044.0, -93.49998
170045.0, -93.80986
170045.0, -94.03396
170045.0, -94.17228
170046.0, -95.27471
170046.0, -95.47418
170047.0, -95.03834
170047.0, -94.6586
170047.0, -94.33495
170048.0, -94.32093
170048.0, -94.41126
170049.0, -94.40764
170049.0, -94.21568
170049.0, -93.98269
170050.0, -93.70868
170050.0, -93.53172
170051.0, -93.71184
170051.0, -93.73101
170051.0, -93.58902
170052.0, -93.28586
170052.0, -93.24445
170053.0, -93.57847
170053.0, -94.49463
170053.0, -94.62891
170054.0, -94.85313
170054.0, -95.16728
170055.0, -94.96772
170055.0, -94.74139
170055.0, -94.55793
170056.0, -94.55118
170056.0, -94.72114
170057.0, -94.53107
170057.0, -94.18729
170057.0, -93.75633
170058.0, -93.52901
170058.0, -93.43901
170059.0, -93.48633
170059.0, -93.66094
170059.0, -94.02534
170060.0, -94.78823
170060.0, -94.92287
170061.0, -94.87224
170061.0, -94.63632
170061.0, -94.67132
170062.0, -94.98789
170062.0, -95.09757
170063.0, -95.19173
170063.0, -95.27037
170063.0, -95.1511
170064.0, -95.15896
170064.0, -95.39008
170065.0, -95.41151
170065.0, -95.46411
170065.0, -95.54787
170066.0, -96.26528
170066.0, -96.61296
170067.0, -96.51657
170067.0, -96.4036
170067.0, -96.27405
170068.0, -95.94193
170068.0, -95.80241
170069.0, -95.80711
170069.0, -95.68351
170069.0, -95.63148
170070.0, -95.65104
170070.0, -95.86715
170071.0, -95.67473
170071.0, -95.8459
170071.0, -95.87255
170072.0, -95.75467
170072.0, -95.3796
170073.0, -95.34813
170073.0, -95.66135
170073.0, -95.70946
170074.0, -95.5731
170074.0, -95.25228
170075.0, -94.5865
170075.0, -94.03058
170075.0, -93.76429
170076.0, -93.67766
170076.0, -93.77071
170077.0, -93.97099
170077.0, -94.27717
170077.0, -94.44788
170078.0, -94.91736
170078.0, -95.16575
170079.0, -95.19305
170079.0, -95.06881
170079.0, -95.46622
170080.0, -95.65132
170080.0, -95.68025
170081.0, -95.55303
170081.0, -95.17678
170081.0, -95.26214
170082.0, -95.43936
170082.0, -95.4201
170083.0, -95.37516
170083.0, -95.30454
170083.0, -95.26277
170084.0, -94.63352
170084.0, -94.27988
170085.0, -94.16447
170085.0, -94.28729
170085.0, -93.99894
170086.0, -93.62468
170086.0, -93.84097
170087.0, -94.44354
170087.0, -94.9147
170087.0, -95.25445
170088.0, -95.63468
170088.0, -95.47716
170089.0, -94.5856
170089.0, -94.1557
170089.0, -94.18747
170090.0, -93.9681
170090.0, -93.89504
170091.0, -93.75163
170091.0, -93.4989
170091.0, -93.28192
170092.0, -93.10068
170092.0, -93.04326
170093.0, -93.23704
170093.0, -93.47114
170093.0, -93.47916
170094.0, -93.26109
170094.0, -93.37837
170095.0, -93.82957
170095.0, -94.31225
170095.0, -94.50648
170096.0, -94.49867
170096.0, -94.28883
170097.0, -94.44182
170097.0, -94.78778
170097.0, -94.88028
170098.0, -94.82395
170098.0, -94.882
170099.0, -95.05444
170099.0, -95.20336
170099.0, -95.47499
170100.0, -95.90314
170100.0, -96.09029
170101.0, -96.03642
170101.0, -95.87864
170101.0, -96.03905
170102.0, -95.79482
170102.0, -95.39126
170103.0, -95.17464
170103.0, -95.14495
170103.0, -95.00895
170104.0, -94.60251
170104.0, -94.54744
170105.0, -94.42971
170105.0, -94.24931
170105.0, -94.04722
170106.0, -94.31225
170106.0, -94.77521
170107.0, -95.09558
170107.0, -95.35295
170107.0, -95.54733
170108.0, -95.8526
170108.0, -95.79599
170109.0, -95.50718
170109.0, -95.34017
170109.0, -95.29496
170110.0, -95.28366
170110.0, -95.44506
170111.0, -95.44768
170111.0, -95.27199
170111.0, -95.18145
170112.0, -95.17605
170112.0, -94.55666
170113.0, -94.15844
170113.0, -94.05373
170113.0, -94.08071
170114.0, -94.23937
170114.0, -93.84585
170115.0, -93.37186
170115.0, -92.99724
170115.0, -92.97336
170116.0, -92.91088
170116.0, -92.80979
170117.0, -93.22826
170117.0, -93.61536
170117.0, -93.63869
170118.0, -93.62736
170118.0, -93.58136
170119.0, -93.80398
170119.0, -93.61274
170119.0, -93.58923
170120.0, -93.17754
170120.0, -92.98904
170121.0, -93.02373
170121.0, -92.55832
170121.0, -92.80626
170122.0, -92.99434
170122.0, -93.22829
170123.0, -93.50812
170123.0, -94.16558
170123.0, -94.5629
170124.0, -94.84411
170124.0, -95.36006
170125.0, -95.50058
170125.0, -95.26566
170125.0, -94.42401
170126.0, -94.02498
170126.0, -93.79874
170127.0, -93.55523
170127.0, -93.29445
170127.0, -93.05619
170128.0, -93.19083
170128.0, -92.94588
170129.0, -92.585
170129.0, -92.27072
170129.0, -92.00304
170130.0, -91.90068
170130.0, -92.10124
170131.0, -92.49223
170131.0, -93.07617
170131.0, -93.07994
170132.0, -92.50353
170132.0, -92.54838
170133.0, -92.7823
170133.0, -93.10095
170133.0, -93.27119
170134.0, -93.29301
170134.0, -93.94378
170135.0, -93.78861
170135.0, -93.34428
170135.0, -93.48145
170136.0, -93.36501
170136.0, -92.99497
170137.0, -92.85681
170137.0, -93.02282
170137.0, -92.54359
170138.0, -92.18283
170138.0, -91.94056
170139.0, -91.0886
170139.0, -90.75684
170139.0, -90.97485
170140.0, -90.77402
170140.0, -90.78077
170141.0, -90.9951
170141.0, -91.07042
170141.0, -90.78514
170142.0, -90.71579
170142.0, -90.72124
170143.0, -90.80151
170143.0, -90.95667
170143.0, -91.21537
170144.0, -91.91958
170144.0, -92.10992
170145.0, -92.2608
170145.0, -92.37224
170145.0, -92.71195
170146.0, -92.52315
170146.0, -92.23931
170147.0, -92.03903
170147.0, -91.92229
170147.0, -91.83965
170148.0, -91.65437
170148.0, -91.65636
170149.0, -91.76686
170149.0, -91.67188
170149.0, -91.37144
170150.0, -91.10451
170150.0, -91.02756
170151.0, -90.9989
170151.0, -91.04893
170151.0, -91.17766
170152.0, -91.46602
170152.0, -91.85864
170153.0, -91.61911
170153.0, -91.25154
170153.0, -91.09867
