% Measurement ID: 3177
% Mode ID: 1
% Date and time: 2020-01-31 14:19:08
% Sample ID: PSE2-55-45
% Measurement type: spectrum
% Frequency [Hz]: 346891.56454236805
% Quality factor: 20750.550986563732
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
346846.8, -100.327
346846.8, -99.57696
346846.8, -99.41861
346846.8, -99.85198
346847.8, -99.61735
346847.8, -99.13464
346847.8, -99.28204
346847.8, -99.76682
346847.8, -99.46595
346847.8, -98.75378
346847.8, -100.3833
346847.8, -100.8784
346848.8, -100.2389
346848.8, -100.2455
346848.8, -100.3048
346848.8, -99.97655
346848.8, -99.4075
346848.8, -100.1111
346848.8, -101.5829
346849.8, -102.0881
346849.8, -102.2049
346849.8, -102.0524
346849.8, -101.6747
346849.8, -101.0718
346849.8, -101.0724
346849.8, -101.4003
346849.8, -101.0612
346850.8, -100.3865
346850.8, -100.5422
346850.8, -101.1396
346850.8, -101.3726
346850.8, -101.5098
346850.8, -99.81277
346850.8, -99.05737
346851.8, -99.24364
346851.8, -99.4673
346851.8, -100.0298
346851.8, -100.3938
346851.8, -100.7384
346851.8, -100.6511
346851.8, -100.2695
346851.8, -100.4127
346852.8, -100.8077
346852.8, -101.1398
346852.8, -101.0219
346852.8, -100.4541
346852.8, -100.2177
346852.8, -100.0522
346852.8, -100.0839
346853.8, -100.2709
346853.8, -100.3397
346853.8, -100.3813
346853.8, -100.5846
346853.8, -100.8866
346853.8, -101.7343
346853.8, -101.9452
346853.8, -101.5192
346854.8, -101.4392
346854.8, -101.3777
346854.8, -101.3489
346854.8, -101.348
346854.8, -101.3665
346854.8, -101.4072
346854.8, -101.1083
346855.8, -100.5904
346855.8, -101.1466
346855.8, -100.8454
346855.8, -99.68668
346855.8, -99.24084
346855.8, -98.98442
346855.8, -98.55789
346855.8, -98.0811
346856.8, -98.19416
346856.8, -98.6837
346856.8, -98.51032
346856.8, -98.02049
346856.8, -97.79804
346856.8, -98.18091
346856.8, -99.1691
346857.8, -99.94409
346857.8, -100.7787
346857.8, -101.0603
346857.8, -100.993
346857.8, -100.7503
346857.8, -100.2745
346857.8, -99.78206
346857.8, -99.20084
346858.8, -99.9528
346858.8, -99.93125
346858.8, -99.13622
346858.8, -99.46541
346858.8, -100.2863
346858.8, -99.54417
346858.8, -97.92399
346859.8, -97.61761
346859.8, -97.8944
346859.8, -97.67211
346859.8, -97.31148
346859.8, -98.23103
346859.8, -98.33706
346859.8, -97.62958
346859.8, -97.81452
346860.8, -98.32323
346860.8, -97.93795
346860.8, -97.06461
346860.8, -97.34485
346860.8, -98.23146
346860.8, -98.27047
346860.8, -97.94653
346861.8, -98.3238
346861.8, -98.12212
346861.8, -97.3415
346861.8, -97.75047
346861.8, -98.75952
346861.8, -99.10389
346861.8, -99.20515
346861.8, -99.41116
346862.8, -99.60597
346862.8, -99.65338
346862.8, -99.59879
346862.8, -98.23175
346862.8, -98.13395
346862.8, -99.30539
346862.8, -98.68364
346863.8, -97.28951
346863.8, -97.08729
346863.8, -97.42221
346863.8, -96.72678
346863.8, -95.52351
346863.8, -95.36362
346863.8, -95.73002
346863.8, -95.76722
346864.8, -96.00121
346864.8, -96.432
346864.8, -96.47864
346864.8, -96.33478
346864.8, -96.89192
346864.8, -97.8529
346864.8, -98.11779
346865.8, -98.05324
346865.8, -98.52299
346865.8, -98.74617
346865.8, -98.72276
346865.8, -98.74778
346865.8, -98.7229
346865.8, -98.81264
346865.8, -98.96216
346866.8, -98.55046
346866.8, -97.78454
346866.8, -97.48681
346866.8, -97.38314
346866.8, -96.55565
346866.8, -95.87263
346866.8, -95.33409
346867.8, -94.99969
346867.8, -94.84954
346867.8, -94.85715
346867.8, -95.03135
346867.8, -95.07492
346867.8, -95.08693
346867.8, -95.51556
346867.8, -96.21141
346868.8, -96.0385
346868.8, -95.95253
346868.8, -95.95349
346868.8, -95.42058
346868.8, -94.56073
346868.8, -94.32875
346868.8, -94.40635
346869.8, -94.52546
346869.8, -94.77544
346869.8, -95.27066
346869.8, -95.97302
346869.8, -96.91325
346869.8, -97.05264
346869.8, -96.39122
346869.8, -96.35677
346870.8, -96.47336
346870.8, -96.39768
346870.8, -96.24416
346870.8, -96.32397
346870.8, -96.53339
346870.8, -96.26737
346870.8, -95.72758
346871.8, -95.70547
346871.8, -95.81327
346871.8, -96.051
346871.8, -95.84263
346871.8, -95.38019
346871.8, -95.17382
346871.8, -95.05347
346871.8, -94.88322
346872.8, -94.70837
346872.8, -94.63324
346872.8, -94.62306
346872.8, -94.14684
346872.8, -94.00749
346872.8, -94.20501
346872.8, -93.84337
346873.8, -93.22126
346873.8, -93.192
346873.8, -93.47115
346873.8, -93.61435
346873.8, -93.76972
346873.8, -93.92471
346873.8, -94.08351
346873.8, -94.11123
346874.8, -94.19917
346874.8, -94.34733
346874.8, -94.12857
346874.8, -93.68528
346874.8, -93.823
346874.8, -94.27322
346874.8, -94.22522
346875.8, -93.94923
346875.8, -93.92683
346875.8, -93.99749
346875.8, -93.51265
346875.8, -93.32141
346875.8, -93.42376
346875.8, -93.3575
346875.8, -93.2767
346876.8, -92.90799
346876.8, -92.3425
346876.8, -92.37157
346876.8, -92.7314
346876.8, -92.73117
346876.8, -92.60115
346876.8, -92.39032
346877.8, -92.29114
346877.8, -92.30358
346877.8, -92.22838
346877.8, -92.13197
346877.8, -91.95762
346877.8, -91.72425
346877.8, -91.76769
346877.8, -91.976
346878.8, -91.81823
346878.8, -91.47135
346878.8, -90.94228
346878.8, -90.87804
346878.8, -91.27862
346878.8, -91.18678
346878.8, -90.9216
346879.8, -90.61686
346879.8, -90.22796
346879.8, -90.47957
346879.8, -91.13013
346879.8, -91.0746
346879.8, -90.68134
346879.8, -91.27317
346879.8, -91.33162
346880.8, -90.85669
346880.8, -90.66375
346880.8, -90.481
346880.8, -90.35272
346880.8, -90.26415
346880.8, -90.00186
346880.8, -89.63699
346881.8, -89.08759
346881.8, -88.38096
346881.8, -87.60057
346881.8, -87.37501
346881.8, -87.70426
346881.8, -88.02091
346881.8, -88.51409
346881.8, -88.5187
346882.8, -88.25645
346882.8, -87.94819
346882.8, -87.52029
346882.8, -87.76343
346882.8, -87.87214
346882.8, -87.84644
346882.8, -88.25162
346883.8, -88.89926
346883.8, -89.00991
346883.8, -88.84339
346883.8, -88.39588
346883.8, -87.66865
346883.8, -87.62079
346883.8, -87.9326
346883.8, -87.21928
346884.8, -86.78265
346884.8, -86.62272
346884.8, -86.28243
346884.8, -85.91414
346884.8, -85.78399
346884.8, -85.80327
346884.8, -85.96847
346885.8, -86.28078
346885.8, -85.94345
346885.8, -85.22207
346885.8, -84.87194
346885.8, -84.78635
346885.8, -84.96529
346885.8, -85.00518
346885.8, -85.04054
346886.8, -85.05587
346886.8, -85.05634
346886.8, -85.11168
346886.8, -85.19866
346886.8, -85.2717
346886.8, -85.34601
346886.8, -85.49019
346887.8, -85.41475
346887.8, -85.11967
346887.8, -84.60639
346887.8, -83.87441
346887.8, -83.71865
346887.8, -83.87413
346887.8, -84.08488
346887.8, -84.43622
346888.8, -84.2223
346888.8, -83.67838
346888.8, -83.52371
346888.8, -83.36406
346888.8, -83.19944
346888.8, -82.86922
346888.8, -82.42695
346889.8, -82.14706
346889.8, -81.93809
346889.8, -81.48837
346889.8, -80.90179
