% Measurement ID: 3275
% Mode ID: 1
% Date and time: 2020-02-04 12:20:14
% Sample ID: PSE2-83-22
% Measurement type: spectrum
% Frequency [Hz]: 22158.80113472096
% Quality factor: 654.3865317075888
% Temperature [K]: 293.0
% Pressure [mBar]: 3.96e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
22107.0, -76.06268
22107.0, -75.4796
22107.0, -75.21375
22107.0, -75.26512
22108.0, -75.19141
22108.0, -75.14007
22108.0, -75.42822
22108.0, -75.95014
22108.0, -76.18627
22108.0, -76.3098
22108.0, -75.9137
22108.0, -75.73121
22109.0, -75.76233
22109.0, -75.63118
22109.0, -75.46305
22109.0, -75.7354
22109.0, -76.28908
22109.0, -76.49317
22109.0, -76.55799
22110.0, -76.26787
22110.0, -75.69469
22110.0, -75.19926
22110.0, -74.91951
22110.0, -74.85544
22110.0, -74.87061
22110.0, -75.0105
22110.0, -75.16212
22111.0, -75.36313
22111.0, -75.4788
22111.0, -75.55404
22111.0, -75.54213
22111.0, -75.45864
22111.0, -75.58881
22111.0, -75.70298
22112.0, -75.80115
22112.0, -75.87557
22112.0, -75.92882
22112.0, -75.5311
22112.0, -74.82566
22112.0, -74.34041
22112.0, -73.89936
22112.0, -73.74431
22113.0, -73.79468
22113.0, -73.67237
22113.0, -73.64728
22113.0, -73.71941
22113.0, -73.83279
22113.0, -74.00607
22113.0, -74.45433
22114.0, -75.10589
22114.0, -75.44251
22114.0, -75.63693
22114.0, -75.65766
22114.0, -75.51521
22114.0, -75.16829
22114.0, -74.8257
22114.0, -74.48744
22115.0, -74.37795
22115.0, -74.42242
22115.0, -74.48945
22115.0, -74.62285
22115.0, -74.66653
22115.0, -74.67251
22115.0, -74.82998
22116.0, -75.07588
22116.0, -75.43018
22116.0, -75.59695
22116.0, -75.57619
22116.0, -75.59127
22116.0, -75.56773
22116.0, -75.59798
22116.0, -75.65122
22117.0, -75.39521
22117.0, -74.94071
22117.0, -74.75534
22117.0, -74.68323
22117.0, -74.4953
22117.0, -74.53964
22117.0, -74.81626
22118.0, -74.77996
22118.0, -74.61249
22118.0, -74.43723
22118.0, -74.21305
22118.0, -74.02936
22118.0, -73.85637
22118.0, -73.71925
22118.0, -73.60961
22119.0, -73.18837
22119.0, -73.02545
22119.0, -73.12085
22119.0, -73.44258
22119.0, -74.0013
22119.0, -74.64897
22119.0, -75.43494
22120.0, -75.7722
22120.0, -75.85641
22120.0, -75.94947
22120.0, -75.96407
22120.0, -75.34705
22120.0, -74.91367
22120.0, -74.66394
22120.0, -74.61713
22121.0, -74.76683
22121.0, -74.71873
22121.0, -74.60427
22121.0, -74.49101
22121.0, -74.35644
22121.0, -74.1566
22121.0, -73.90615
22122.0, -74.56735
22122.0, -74.86302
22122.0, -74.79315
22122.0, -74.52885
22122.0, -74.01309
22122.0, -74.02634
22122.0, -74.30844
22122.0, -74.50279
22123.0, -74.72825
22123.0, -74.51906
22123.0, -74.03048
22123.0, -73.64033
22123.0, -73.36733
22123.0, -73.21148
22123.0, -73.03081
22124.0, -72.87266
22124.0, -72.72598
22124.0, -72.59446
22124.0, -72.70224
22124.0, -72.9746
22124.0, -73.21411
22124.0, -73.48658
22124.0, -74.12778
22125.0, -74.68906
22125.0, -75.17044
22125.0, -74.98766
22125.0, -74.33548
22125.0, -74.21155
22125.0, -74.28331
22125.0, -74.19967
22126.0, -74.07764
22126.0, -73.85017
22126.0, -73.61493
22126.0, -73.3719
22126.0, -72.82108
22126.0, -72.06247
22126.0, -71.74034
22126.0, -71.63993
22127.0, -71.50159
22127.0, -71.41186
22127.0, -71.23249
22127.0, -71.00957
22127.0, -71.33088
22127.0, -71.48661
22127.0, -71.47677
22128.0, -71.73251
22128.0, -72.11011
22128.0, -72.30954
22128.0, -72.43082
22128.0, -72.56845
22128.0, -72.69092
22128.0, -72.75974
22128.0, -72.78775
22129.0, -72.74094
22129.0, -72.90573
22129.0, -73.2821
22129.0, -73.16874
22129.0, -72.79942
22129.0, -72.55982
22129.0, -72.32138
