% Measurement ID: 3210
% Mode ID: 1
% Date and time: 2020-02-03 11:37:10
% Sample ID: PSE2-57-22
% Measurement type: spectrum
% Frequency [Hz]: 170930.08405045173
% Quality factor: 2878.3452291296517
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
170771.0, -95.8039
170771.0, -95.96246
170772.0, -95.89844
170772.0, -96.07598
170773.0, -97.13311
170773.0, -97.27535
170773.0, -96.50269
170774.0, -95.9809
170774.0, -95.94632
170775.0, -95.60384
170775.0, -95.52599
170775.0, -95.71068
170776.0, -96.15791
170776.0, -96.45928
170777.0, -96.46173
170777.0, -96.07951
170777.0, -95.91503
170778.0, -95.96829
170778.0, -96.00396
170779.0, -95.61198
170779.0, -95.28917
170779.0, -94.83629
170780.0, -94.66585
170780.0, -94.77783
170781.0, -94.88553
170781.0, -95.04313
170781.0, -95.34492
170782.0, -95.36011
170782.0, -95.08871
170783.0, -95.13455
170783.0, -95.74843
170783.0, -95.75345
170784.0, -96.15275
170784.0, -96.34743
170785.0, -96.33749
170785.0, -96.61825
170785.0, -97.16892
170786.0, -97.97811
170786.0, -98.24418
170787.0, -97.96712
170787.0, -98.63905
170787.0, -99.34299
170788.0, -99.71721
170788.0, -98.6986
170789.0, -98.08558
170789.0, -97.87815
170789.0, -97.10477
170790.0, -96.75849
170790.0, -96.00708
170791.0, -95.58644
170791.0, -95.49656
170791.0, -95.53833
170792.0, -95.61374
170792.0, -95.70937
170793.0, -95.98647
170793.0, -96.16695
170793.0, -96.25082
170794.0, -96.34657
170794.0, -96.7414
170795.0, -97.06258
170795.0, -97.2517
170795.0, -97.30876
170796.0, -97.51872
170796.0, -97.92684
170797.0, -98.24938
170797.0, -98.42611
170797.0, -98.64755
170798.0, -98.91371
170798.0, -98.22781
170799.0, -98.37498
170799.0, -98.58249
170799.0, -98.68182
170800.0, -98.67296
170800.0, -98.04172
170801.0, -97.29845
170801.0, -97.03776
170801.0, -96.98147
170802.0, -97.06927
170802.0, -97.30116
170803.0, -97.57541
170803.0, -97.07289
170803.0, -97.18791
170804.0, -97.36523
170804.0, -97.60485
170805.0, -98.03101
170805.0, -98.15145
170805.0, -97.73031
170806.0, -97.30347
170806.0, -97.08835
170807.0, -97.08496
170807.0, -96.87297
170807.0, -97.26373
170808.0, -97.16078
170808.0, -97.4018
170809.0, -97.69183
170809.0, -98.03087
170809.0, -98.25304
170810.0, -98.24979
170810.0, -98.3629
170811.0, -98.20014
170811.0, -97.7615
170811.0, -97.69613
170812.0, -97.44263
170812.0, -96.98283
170813.0, -96.83228
170813.0, -96.8108
170813.0, -96.9184
170814.0, -97.11914
170814.0, -97.70305
170815.0, -96.98636
170815.0, -96.58398
170815.0, -96.49591
170816.0, -96.32406
170816.0, -96.42456
170817.0, -96.7315
170817.0, -97.36518
170817.0, -97.87684
170818.0, -98.26647
170818.0, -98.75977
170819.0, -98.22347
170819.0, -98.33062
170819.0, -98.13282
170820.0, -97.63007
170820.0, -97.85089
170821.0, -97.38227
170821.0, -96.88829
170821.0, -96.64768
170822.0, -96.61997
170822.0, -96.80515
170823.0, -96.99585
170823.0, -97.17285
170823.0, -97.11941
170824.0, -97.15992
170824.0, -97.29438
170825.0, -97.5175
170825.0, -96.76473
170825.0, -96.4407
170826.0, -96.48736
170826.0, -96.56666
170827.0, -96.6786
170827.0, -97.53839
170827.0, -97.55439
170828.0, -97.4509
170828.0, -97.38467
170829.0, -97.35569
170829.0, -97.57677
170829.0, -97.93742
170830.0, -98.45093
170830.0, -98.00375
170831.0, -97.4169
170831.0, -96.6904
170831.0, -95.85029
170832.0, -95.66108
170832.0, -96.08697
170833.0, -96.23902
170833.0, -96.11722
170833.0, -96.37519
170834.0, -96.63181
170834.0, -96.81153
170835.0, -96.80502
170835.0, -96.75813
170835.0, -96.67087
170836.0, -96.14244
170836.0, -96.30548
170837.0, -96.78345
170837.0, -96.99947
170837.0, -96.95353
170838.0, -97.19049
170838.0, -97.36627
170839.0, -97.07465
170839.0, -97.42147
170839.0, -97.56768
170840.0, -97.51329
170840.0, -96.42199
170841.0, -95.93804
170841.0, -95.60845
170841.0, -95.56076
170842.0, -95.79495
170842.0, -97.14613
170843.0, -97.90948
170843.0, -97.83434
170843.0, -97.25437
170844.0, -97.09563
170844.0, -97.35813
170845.0, -97.52238
170845.0, -98.14453
170845.0, -98.23988
170846.0, -98.25521
170846.0, -98.1274
170847.0, -97.85645
170847.0, -97.66019
170847.0, -97.74577
170848.0, -97.17231
