% Measurement ID: 3199
% Mode ID: 1
% Date and time: 2020-02-03 11:01:32
% Sample ID: PSE2-56-44
% Measurement type: spectrum
% Frequency [Hz]: 276001.27381013037
% Quality factor: 1158.6106823494536
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
275404.0, -99.72466
275405.0, -99.20953
275407.0, -99.0088
275408.0, -99.12249
275409.0, -99.06932
275411.0, -99.00972
275412.0, -99.10121
275413.0, -99.29129
275415.0, -99.52363
275416.0, -99.81701
275417.0, -100.015
275419.0, -100.1074
275420.0, -100.0944
275421.0, -100.0734
275423.0, -100.0119
275424.0, -99.79672
275425.0, -99.46554
275427.0, -99.33161
275428.0, -99.2905
275429.0, -99.28758
275431.0, -99.34106
275432.0, -99.06652
275433.0, -98.8776
275435.0, -98.77429
275436.0, -98.72809
275437.0, -98.74851
275439.0, -98.78004
275440.0, -98.8412
275441.0, -98.77077
275443.0, -98.62248
275444.0, -98.54628
275445.0, -98.49219
275447.0, -98.24352
275448.0, -98.16723
275449.0, -98.26333
275451.0, -98.26521
275452.0, -98.26174
275453.0, -98.24106
275455.0, -98.20711
275456.0, -98.17849
275457.0, -98.149
275459.0, -98.35973
275460.0, -98.73032
275461.0, -98.5842
275463.0, -98.4231
275464.0, -98.24703
275465.0, -98.08366
275467.0, -97.92375
275468.0, -97.86694
275469.0, -97.88002
275471.0, -97.70532
275472.0, -97.42873
275473.0, -97.39949
275475.0, -97.5012
275476.0, -98.17003
275477.0, -98.38165
275479.0, -98.13605
275480.0, -97.98222
275481.0, -97.73715
275483.0, -97.65563
275484.0, -97.65274
275485.0, -97.36695
275487.0, -96.91875
275488.0, -96.68158
275489.0, -96.53096
275491.0, -96.24534
275492.0, -96.22566
275493.0, -96.47193
275495.0, -96.51065
275496.0, -96.49963
275497.0, -96.61199
275499.0, -96.79002
275500.0, -96.69054
275501.0, -96.42794
275503.0, -96.20583
275504.0, -95.95635
275505.0, -95.74558
275507.0, -95.40881
275508.0, -94.94605
275509.0, -94.6452
275511.0, -94.41028
275512.0, -94.19013
275513.0, -94.00181
275515.0, -93.98865
275516.0, -94.10288
275517.0, -94.3344
275519.0, -94.68657
275520.0, -94.67622
275521.0, -94.63574
275523.0, -94.56513
275524.0, -94.51201
275525.0, -94.46051
275527.0, -94.31745
275528.0, -94.11388
275529.0, -94.03014
275531.0, -94.00612
275532.0, -94.04892
275533.0, -94.15617
275535.0, -94.56554
275536.0, -94.89847
275537.0, -95.15495
275539.0, -95.30951
275540.0, -95.37063
275541.0, -95.28494
275543.0, -95.07022
275544.0, -95.03178
275545.0, -95.06786
275547.0, -95.29432
275548.0, -95.67255
275549.0, -95.95841
275551.0, -96.07091
275552.0, -96.01005
275553.0, -96.22648
275555.0, -96.56998
275556.0, -96.80586
275557.0, -97.01235
275559.0, -97.16122
275560.0, -97.26189
275561.0, -97.3331
275563.0, -97.36862
275564.0, -97.22084
275565.0, -97.03168
275567.0, -96.80111
275568.0, -96.57567
