% Measurement ID: 3203
% Mode ID: 1
% Date and time: 2020-01-24 09:56:18
% Sample ID: PSE2-15-43
% Measurement type: spectrum
% Frequency [Hz]: 362574.6525656939
% Quality factor: 12614.253882200885
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
362523.81, -101.662587832531
362523.82, -101.610195249056
362523.83, -101.555199352301
362523.84, -101.497903537856
362523.85, -101.438615778947
362523.86, -101.377639471162
362523.87, -101.315282587728
362523.88, -101.251850304426
362523.89, -101.18764805135
362523.9, -101.122982530161
362523.91, -101.0581581537
362523.92, -100.993482132254
362523.93, -100.929260404543
362523.94, -100.865797383409
362523.95, -100.803399007574
362523.96, -100.742374013202
362523.97, -100.683023761376
362523.98, -100.62565749689
362523.99, -100.570580141211
362524.0, -100.518096107181
362524.01, -100.468514130965
362524.02, -100.4221365909
362524.03, -100.379272731777
362524.04, -100.34022544056
362524.05, -100.304572829633
362524.06, -100.270109007521
362524.07, -100.236674537054
362524.08, -100.204280353696
362524.09, -100.17294197055
362524.1, -100.142670323081
362524.11, -100.113481433018
362524.12, -100.085387761705
362524.13, -100.058402533426
362524.14, -100.032540498344
362524.15, -100.007812846238
362524.16, -99.9842355988349
362524.17, -99.9618217261068
362524.18, -99.9405826721451
362524.19, -99.9205342043652
362524.2, -99.9016882754853
362524.21, -99.88406141586
362524.22, -99.8676622721366
362524.23, -99.852509154862
362524.24, -99.8386127451884
362524.25, -99.8259872846523
362524.26, -99.8146452345982
362524.27, -99.8046026167545
362524.28, -99.7958711295262
362524.29, -99.7884647601366
362524.3, -99.7823952069907
362524.31, -99.7776800176958
362524.32, -99.7743280932123
362524.33, -99.7723567268344
362524.34, -99.771777362654
362524.35, -99.7727025349935
362524.36, -99.7751073201497
362524.37, -99.7788942972819
362524.38, -99.784051767985
362524.39, -99.7905690511068
362524.4, -99.7984339396159
362524.41, -99.8076388041178
362524.42, -99.818169148763
362524.43, -99.8300153096517
362524.44, -99.8431671142578
362524.45, -99.8576146443685
362524.46, -99.8733456929525
362524.47, -99.8903490702311
362524.48, -99.9086135864258
362524.49, -99.9281305948893
362524.5, -99.9488878885905
362524.51, -99.9708740234375
362524.52, -99.9940798441569
362524.53, -100.018493143717
362524.54, -100.044104003906
362524.55, -100.070900472005
362524.56, -100.098872375488
362524.57, -100.12800877889
362524.58, -100.158299763997
362524.59, -100.189733378092
362524.6, -100.222297414144
362524.61, -100.255985005697
362524.62, -100.290781402588
362524.63, -100.326677449544
362524.64, -100.363663228353
362524.65, -100.401963703172
362524.66, -100.443596920971
362524.67, -100.488799484703
362524.68, -100.537298770668
362524.69, -100.588816051655
362524.7, -100.643075652206
362524.71, -100.699800370988
362524.72, -100.758714532544
362524.73, -100.819540681227
362524.74, -100.882005939026
362524.75, -100.945830561474
362524.76, -101.010738110177
362524.77, -101.076454689871
362524.78, -101.142701827655
362524.79, -101.2092043567
362524.8, -101.275685584297
362524.81, -101.341868309113
362524.82, -101.407477110004
362524.83, -101.472236311514
362524.84, -101.53586794937
362524.85, -101.598096856742
362524.86, -101.658646086609
362524.87, -101.717239709202
362524.88, -101.773601031812
362524.89, -101.827453870358
362524.9, -101.87852229507
362524.91, -101.926529358927
362524.92, -101.97119913216
362524.93, -102.012254413435
362524.94, -102.049419018669
362524.95, -102.082458979764
362524.96, -102.112260832364
362524.97, -102.139383556775
362524.98, -102.163948714684
362524.99, -102.186078122088
362525.0, -102.205894357929
362525.01, -102.223517966638
362525.02, -102.239072035781
362525.03, -102.252679144298
362525.04, -102.264459836621
362525.05, -102.274536946002
362525.06, -102.283032034128
362525.07, -102.290067171311
362525.08, -102.29576493649
362525.09, -102.300246637038
362525.1, -102.303635106207
362525.11, -102.306049871178
362525.12, -102.307616562648
362525.13, -102.308453436231
362525.14, -102.308684851059
362525.15, -102.308432623131
362525.16, -102.307818568447
362525.17, -102.306963994379
362525.18, -102.305990462613
362525.19, -102.305021315028
362525.2, -102.304178113311
362525.21, -102.303582927772
362525.22, -102.303357065787
362525.23, -102.303623106293
362525.24, -102.304502865289
362525.25, -102.306132253011
362525.26, -102.307657114665
362525.27, -102.307973225911
362525.28, -102.307174428304
362525.29, -102.3053565979
362525.3, -102.30261408488
362525.31, -102.299041748047
362525.32, -102.294734191895
362525.33, -102.289786529541
362525.34, -102.284292856852
362525.35, -102.278348795573
362525.36, -102.27204691569
362525.37, -102.265485127767
362525.38, -102.258756510417
362525.39, -102.251955413818
362525.4, -102.245176188151
362525.41, -102.238516235352
362525.42, -102.232066853841
362525.43, -102.225924428304
362525.44, -102.220184326172
362525.45, -102.214940388997
362525.46, -102.210287475586
362525.47, -102.206320953369
362525.48, -102.203134409587
362525.49, -102.20082321167
362525.5, -102.199482472738
362525.51, -102.199206288656
362525.52, -102.200089263916
362525.53, -102.202227020264
362525.54, -102.205713399251
362525.55, -102.210643259684
362525.56, -102.216197320929
362525.57, -102.22264844582
362525.58, -102.2300255693
362525.59, -102.23829003577
362525.6, -102.247410056085
362525.61, -102.257349517779
362525.62, -102.268076123081
362525.63, -102.279552742271
362525.64, -102.291745806013
362525.65, -102.304620982031
362525.66, -102.318144955304
362525.67, -102.332280596111
362525.68, -102.346995098055
362525.69, -102.362253620234
362525.7, -102.378021576061
362525.71, -102.394263361694
362525.72, -102.410946170737
362525.73, -102.428033636408
362525.74, -102.445493969565
362525.75, -102.463289786173
362525.76, -102.481388025524
362525.77, -102.499753846715
362525.78, -102.518351900219
362525.79, -102.537148616699
362525.8, -102.556108646628
362525.81, -102.575198929296
362525.82, -102.594383606548
362525.83, -102.613628600423
362525.84, -102.632897798454
362525.85, -102.652160428747
362525.86, -102.671834564209
362525.87, -102.694304402669
362525.88, -102.719521840413
362525.89, -102.747186279297
362525.9, -102.776995595296
362525.91, -102.808650970459
362525.92, -102.841850535075
362525.93, -102.876293182373
362525.94, -102.911680348714
362525.95, -102.947708892822
362525.96, -102.984080251058
362525.97, -103.020492045085
362525.98, -103.05664469401
362525.99, -103.092237345378
362526.0, -103.126968892415
362526.01, -103.160538482666
362526.02, -103.192646026611
362526.03, -103.222992706299
362526.04, -103.251272837321
362526.05, -103.277189890544
362526.06, -103.30044225057
362526.07, -103.320729827881
362526.08, -103.337750752767
362526.09, -103.351204427083
362526.1, -103.360789744059
362526.11, -103.366208140055
362526.12, -103.367157491048
362526.13, -103.363336690267
362526.14, -103.35444615682
362526.15, -103.340185038249
362526.16, -103.320179317815
362526.17, -103.294288265202
362526.18, -103.262839632881
362526.19, -103.226164027949
362526.2, -103.184592566129
362526.21, -103.138455091577
362526.22, -103.088081702764
362526.23, -103.033803769725
362526.24, -102.975952662496
362526.25, -102.914857207982
362526.26, -102.850849030531
362526.27, -102.784257719987
362526.28, -102.715415663639
362526.29, -102.644650416825
362526.3, -102.572297418592
362526.31, -102.498682189772
362526.32, -102.424138134907
362526.33, -102.3489940809
362526.34, -102.273582160728
362526.35, -102.198231964235
362526.36, -102.123275370081
362526.37, -102.049040696545
362526.38, -101.975860330916
362526.39, -101.904064625977
362526.4, -101.83398393451
362526.41, -101.765948863613
362526.42, -101.700289511755
362526.43, -101.637337248973
362526.44, -101.577420902169
362526.45, -101.52087336726
362526.46, -101.468179453033
362526.47, -101.417213887925
362526.48, -101.366874126894
362526.49, -101.317145165461
362526.5, -101.268012762092
362526.51, -101.219458351926
362526.52, -101.171467947739
