% Measurement ID: 3230
% Mode ID: 1
% Date and time: 2020-02-03 15:20:36
% Sample ID: PSE2-58-23
% Measurement type: spectrum
% Frequency [Hz]: 112845.36676587009
% Quality factor: 2016.3353835711716
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
112686.0, -91.94846
112686.0, -92.02722
112687.0, -92.13821
112687.0, -92.32696
112688.0, -92.86202
112688.0, -93.16386
112688.0, -93.23249
112689.0, -93.53244
112689.0, -93.33634
112690.0, -93.27202
112690.0, -93.30279
112690.0, -93.19281
112691.0, -92.94209
112691.0, -92.78505
112692.0, -92.58318
112692.0, -92.46646
112692.0, -92.3138
112693.0, -92.12519
112693.0, -92.01829
112694.0, -92.2575
112694.0, -92.64277
112694.0, -92.73832
112695.0, -92.69769
112695.0, -92.52085
112696.0, -92.77261
112696.0, -92.49823
112696.0, -92.2293
112697.0, -92.11703
112697.0, -92.16142
112698.0, -92.20594
112698.0, -92.02459
112698.0, -91.8726
112699.0, -91.91507
112699.0, -91.99584
112700.0, -92.1149
112700.0, -91.81978
112700.0, -91.59921
112701.0, -91.64699
112701.0, -91.74662
112702.0, -91.89811
112702.0, -92.37033
112702.0, -92.39044
112703.0, -92.65994
112703.0, -92.59179
112704.0, -92.57434
112704.0, -92.60759
112704.0, -92.96561
112705.0, -92.99942
112705.0, -93.08527
112706.0, -92.99254
112706.0, -92.72126
112706.0, -92.46951
112707.0, -92.4422
112707.0, -92.2617
112708.0, -92.28333
112708.0, -92.25095
112708.0, -92.16457
112709.0, -92.47308
112709.0, -92.78237
112710.0, -92.70084
112710.0, -92.72495
112710.0, -92.85472
112711.0, -92.5595
112711.0, -92.47633
112712.0, -92.39112
112712.0, -92.29304
112712.0, -92.22201
112713.0, -92.17801
112713.0, -92.01309
112714.0, -92.03725
112714.0, -92.09127
112714.0, -92.26593
112715.0, -92.56123
112715.0, -92.78978
112716.0, -92.55824
112716.0, -92.18573
112716.0, -92.24327
112717.0, -92.30521
112717.0, -92.37154
112718.0, -92.63101
112718.0, -92.81949
112718.0, -92.98892
112719.0, -93.01265
112719.0, -92.89069
112720.0, -92.50489
112720.0, -92.48867
112720.0, -92.56165
112721.0, -92.27808
112721.0, -92.11241
112722.0, -92.06465
112722.0, -91.80933
112722.0, -91.42611
112723.0, -91.36195
112723.0, -91.48481
112724.0, -91.62376
112724.0, -91.77882
112724.0, -91.79956
112725.0, -91.6116
112725.0, -91.78859
112726.0, -91.85415
112726.0, -91.80828
112726.0, -91.47116
112727.0, -91.24529
112727.0, -91.07213
112728.0, -91.02913
112728.0, -91.11063
112728.0, -91.31664
112729.0, -91.26912
112729.0, -91.42485
112730.0, -91.38374
112730.0, -91.40854
112730.0, -91.49924
112731.0, -91.06625
112731.0, -90.96166
112732.0, -91.191
112732.0, -91.68253
112732.0, -91.75362
112733.0, -91.40427
112733.0, -91.40595
112734.0, -91.47252
112734.0, -91.53048
112734.0, -91.50141
112735.0, -91.38531
112735.0, -91.28834
112736.0, -91.15482
112736.0, -91.04793
112736.0, -91.13603
112737.0, -91.16564
112737.0, -91.13676
112738.0, -90.91798
112738.0, -91.04845
112738.0, -91.39608
112739.0, -91.56785
112739.0, -91.56377
112740.0, -91.54818
112740.0, -91.16055
112740.0, -90.77974
112741.0, -90.16981
112741.0, -89.89017
112742.0, -89.94084
112742.0, -89.61542
112742.0, -89.58964
112743.0, -89.66787
112743.0, -89.81833
112744.0, -90.04102
112744.0, -90.31319
112744.0, -90.5976
112745.0, -90.33903
112745.0, -90.3311
112746.0, -90.41101
112746.0, -90.57876
112746.0, -90.41195
112747.0, -90.30794
112747.0, -90.31036
112748.0, -90.33391
112748.0, -90.37861
112748.0, -90.41741
112749.0, -90.55975
112749.0, -90.49743
112750.0, -90.74897
112750.0, -90.79276
112750.0, -90.62879
112751.0, -90.84957
112751.0, -90.91861
112752.0, -91.08788
112752.0, -91.11525
112752.0, -91.00072
112753.0, -90.92859
112753.0, -90.85387
112754.0, -90.80657
112754.0, -90.80111
112754.0, -90.78956
112755.0, -90.77192
112755.0, -90.60375
112756.0, -90.81471
112756.0, -90.91982
112756.0, -91.06469
112757.0, -91.24933
112757.0, -91.22701
112758.0, -91.0914
112758.0, -91.06205
112758.0, -90.68675
