% Measurement ID: 3218
% Mode ID: 1
% Date and time: 2020-01-24 11:50:26
% Sample ID: PSE2-16-33
% Measurement type: spectrum
% Frequency [Hz]: 66871.77449675543
% Quality factor: 5587.565993610851
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
66821.21, -80.514466603597
66821.22, -80.5198465983073
66821.23, -80.5254453023275
66821.24, -80.5312512715658
66821.25, -80.5372594197591
66821.26, -80.5434611002604
66821.27, -80.5498486836752
66821.28, -80.5564137776693
66821.29, -80.5631510416667
66821.3, -80.5700495402018
66821.31, -80.5771036783854
66821.32, -80.5843048095703
66821.33, -80.5916440327962
66821.34, -80.5991180419922
66821.35, -80.6067136128743
66821.36, -80.6144264221191
66821.37, -80.6222480773926
66821.38, -80.6301699320475
66821.39, -80.6381848653158
66821.4, -80.6462855021159
66821.41, -80.6544639587402
66821.42, -80.6627131144206
66821.43, -80.671023050944
66821.44, -80.6793879191081
66821.45, -80.6882184346517
66821.46, -80.6986824035644
66821.47, -80.7106925964356
66821.48, -80.7240811665853
66821.49, -80.7386749267578
66821.5, -80.7543047587077
66821.51, -80.7708005269368
66821.52, -80.7879903157552
66821.53, -80.8057042439779
66821.54, -80.8237724304199
66821.55, -80.8420244852702
66821.56, -80.8602890014648
66821.57, -80.8783958435059
66821.58, -80.8961753845215
66821.59, -80.9134557088216
66821.6, -80.9300671895345
66821.61, -80.9458401997884
66821.62, -80.9606012980143
66821.63, -80.9741831461589
66821.64, -80.9864135742188
66821.65, -80.997122446696
66821.66, -81.0061401367188
66821.67, -81.0132949829102
66821.68, -81.0184171040853
66821.69, -81.021334584554
66821.7, -81.0218803405762
66821.71, -81.0198799133301
66821.72, -81.0151659647624
66821.73, -81.0075665791829
66821.74, -80.996910349528
66821.75, -80.9827589380273
66821.76, -80.9649094769624
66821.77, -80.9437229472862
66821.78, -80.9194096659746
66821.79, -80.8921758809929
66821.8, -80.8622314006909
66821.81, -80.8297829816604
66821.82, -80.7950396693115
66821.83, -80.7582094918017
66821.84, -80.7195012402281
66821.85, -80.6791224341218
66821.86, -80.6372798300748
66821.87, -80.5941842536893
66821.88, -80.5500416986174
66821.89, -80.505061973209
66821.9, -80.4594515797426
66821.91, -80.4134208351941
66821.92, -80.3671762418421
66821.93, -80.3209260821575
66821.94, -80.2748776213582
66821.95, -80.229242447986
66821.96, -80.1842250298143
66821.97, -80.1400361924453
66821.98, -80.0968811665918
66821.99, -80.0549715407956
66822.0, -80.0145128000827
66822.01, -79.9757139898632
66822.02, -79.9387828839816
66822.03, -79.9039297994138
66822.04, -79.8713609841252
66822.05, -79.8410153806035
66822.06, -79.8107250554344
66822.07, -79.7800608621846
66822.08, -79.7491283408118
66822.09, -79.7180317597078
66822.1, -79.6868730984463
66822.11, -79.6557571340454
66822.12, -79.6247883892103
66822.13, -79.5940716409592
66822.14, -79.5637093774919
66822.15, -79.5338063758267
66822.16, -79.5044663957293
66822.17, -79.4757937055914
66822.18, -79.4478925738051
66822.19, -79.4208659971966
66822.2, -79.3948190070971
66822.21, -79.3698548546461
66822.22, -79.3460785711749
66822.23, -79.3235928991966
66822.24, -79.3025028700424
66822.25, -79.2829117348518
66822.26, -79.2649252878957
66822.27, -79.2486452544342
66822.28, -79.2341771744252
66822.29, -79.2216237903818
66822.3, -79.211089879322
66822.31, -79.2026792010116
66822.32, -79.1964967867819
66822.33, -79.1926458877723
66822.34, -79.1912300094352
66822.35, -79.1922643392727
66822.36, -79.1952312821972
66822.37, -79.200172090685
66822.38, -79.2070399711162
66822.39, -79.2157876212447
66822.4, -79.2263659586324
66822.41, -79.2387276810331
66822.42, -79.252825740514
66822.43, -79.2686105460105
66822.44, -79.2860375927214
66822.45, -79.3050547464505
66822.46, -79.3256172480833
66822.47, -79.3476755065554
66822.48, -79.3711842541258
66822.49, -79.3960931367907
66822.5, -79.4223545979908
66822.51, -79.4499231156721
66822.52, -79.4787470642649
66822.53, -79.5087827019072
66822.54, -79.5399786573426
66822.55, -79.5722899171432
66822.56, -79.605667398871
66822.57, -79.6400632916535
66822.58, -79.675429021679
66822.59, -79.7117193212064
66822.6, -79.7488840905451
66822.61, -79.7868762817621
66822.62, -79.8256478296719
66822.63, -79.8651506690889
66822.64, -79.9053380063934
66822.65, -79.9461504618327
66822.66, -79.9889498392741
66822.67, -80.0350392659505
66822.68, -80.0841697692871
66822.69, -80.1360926310221
66822.7, -80.1905583699544
66822.71, -80.2473192850749
66822.72, -80.3061261494954
66822.73, -80.3667302449544
66822.74, -80.4288815816244
66822.75, -80.4923324584961
66822.76, -80.5568346659342
66822.77, -80.6221379597982
66822.78, -80.6879956563314
66822.79, -80.7541562398275
66822.8, -80.8203735351563
66822.81, -80.8863962809245
