% Measurement ID: 3221
% Mode ID: 1
% Date and time: 2020-01-24 11:37:14
% Sample ID: PSE2-16-42
% Measurement type: spectrum
% Frequency [Hz]: 280847.44545637054
% Quality factor: 19494.792659166626
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
280786.81, -95.5516494469963
280786.82, -95.5478612229073
280786.83, -95.5454393628841
280786.84, -95.5442758353979
280786.85, -95.5442645581904
280786.86, -95.5452983919004
280786.87, -95.5472672289965
280786.88, -95.5500679482396
280786.89, -95.5535909747754
280786.9, -95.5577301690792
280786.91, -95.5623765162536
280786.92, -95.5674248839768
280786.93, -95.5727666875096
280786.94, -95.5782946001839
280786.95, -95.5839024589746
280786.96, -95.5894828028966
280786.97, -95.5949277263635
280786.98, -95.6001306969426
280786.99, -95.6049833676058
280787.0, -95.6093791513442
280787.01, -95.6132123748282
280787.02, -95.6163731686242
280787.03, -95.6187563477848
280787.04, -95.6202522758892
280787.05, -95.6209848570196
280787.06, -95.6213403804059
280787.07, -95.6213609800554
280787.08, -95.6210927474074
280787.09, -95.6205797565878
280787.1, -95.6198682950671
280787.11, -95.619002996152
280787.12, -95.618029214567
280787.13, -95.6169931569529
280787.14, -95.615939538671
280787.15, -95.6149138405765
280787.16, -95.6139608604326
280787.17, -95.6131276216598
280787.18, -95.6124577384355
280787.19, -95.6119971990942
280787.2, -95.6117908578545
280787.21, -95.6118851329544
280787.22, -95.6123237172047
280787.23, -95.6131543184825
280787.24, -95.6144194154152
280787.25, -95.6161670715371
280787.26, -95.6184408856319
280787.27, -95.6212872110375
280787.28, -95.6247504588878
280787.29, -95.6288765384791
280787.3, -95.6337108414864
280787.31, -95.6392983812205
280787.32, -95.6456841260651
280787.33, -95.6529142693488
280787.34, -95.6610350722288
280787.35, -95.6700560723765
280787.36, -95.6797535338465
280787.37, -95.6900688997055
280787.38, -95.7009877369444
280787.39, -95.7124959664211
280787.4, -95.7245799743897
280787.41, -95.7372256499303
280787.42, -95.7504184076271
280787.43, -95.7641452909749
280787.44, -95.7783920610606
280787.45, -95.7931437456557
280787.46, -95.8083864871641
280787.47, -95.8241070844605
280787.48, -95.8402912132443
280787.49, -95.8569251456325
280787.5, -95.8739950553628
280787.51, -95.891485790537
280787.52, -95.90938355363
280787.53, -95.9276749156673
280787.54, -95.9463462774143
280787.55, -95.9653822821759
280787.56, -95.9847703941324
280787.57, -96.004495386774
280787.58, -96.0245437089706
280787.59, -96.0449013783748
280787.6, -96.0655555683989
280787.61, -96.0864896282101
280787.62, -96.1076918351842
280787.63, -96.1291467633145
280787.64, -96.1508411628857
280787.65, -96.1729444034502
280787.66, -96.1968440839129
280787.67, -96.2226755218388
280787.68, -96.2502567058617
280787.69, -96.2794073377829
280787.7, -96.3099461898698
280787.71, -96.3416952089723
280787.72, -96.3744712473038
280787.73, -96.4080942394337
280787.74, -96.4423829517749
280787.75, -96.4771593593932
280787.76, -96.5122405234291
280787.77, -96.5474470071072
280787.78, -96.5825972354745
280787.79, -96.6175114472047
280787.8, -96.652008779009
280787.81, -96.685908876637
280787.82, -96.7190305928227
280787.83, -96.7511942446938
280787.84, -96.7822192201697
280787.85, -96.8119239500888
280787.86, -96.8401283057901
280787.87, -96.8666523565156
280787.88, -96.8913140931404
280787.89, -96.913934392231
280787.9, -96.9343314428505
280787.91, -96.9523262016516
280787.92, -96.9677369676866
280787.93, -96.9803830863993
280787.94, -96.9900850378016
280787.95, -96.9966704912428
280787.96, -97.0003022932336
280787.97, -97.0012111990617
280787.98, -96.9995390927111
280787.99, -96.9954316331009
280788.0, -96.9890321918808
280788.01, -96.9804861786619
280788.02, -96.969936737433
280788.03, -96.9575298769885
280788.04, -96.9434081248198
280788.05, -96.9277168438463
280788.06, -96.9106003662757
280788.07, -96.8922038338748
280788.08, -96.8726695445593
280788.09, -96.8521435751044
280788.1, -96.8307696311608
280788.11, -96.8086921038518
280788.12, -96.7860553912444
280788.13, -96.7630040934192
280788.14, -96.7396818563343
280788.15, -96.7162334958515
280788.16, -96.6928041392193
280788.17, -96.6695369683043
280788.18, -96.6465763825075
280788.19, -96.6240675028056
280788.2, -96.6021542765748
280788.21, -96.5809813050682
280788.22, -96.5606922864042
280788.23, -96.5414323141016
280788.24, -96.5233454684356
280788.25, -96.5065730546605
280788.26, -96.4906134803078
280788.27, -96.4749852990545
280788.28, -96.4596518988462
280788.29, -96.4445765931867
280788.3, -96.4297219004796
280788.31, -96.4150520893033
280788.32, -96.4005289176248
280788.33, -96.3861176302793
280788.34, -96.3717791532413
280788.35, -96.357478168013
280788.36, -96.3431769927879
280788.37, -96.3288388656538
280788.38, -96.3144276885327
280788.39, -96.299905555219
280788.4, -96.2852365001451
280788.41, -96.2703841902939
280788.42, -96.2553096653296
280788.43, -96.2399781663286
280788.44, -96.2243525908284
280788.45, -96.2083956047114
280788.46, -96.1920699008378
280788.47, -96.1753399284721
280788.48, -96.1581668472638
280788.49, -96.1405160351652
280788.5, -96.1223495343912
280788.51, -96.1036311059208
280788.52, -96.0843228891622
280788.53, -96.0643893449772
280788.54, -96.0437922904307
280788.55, -96.0224967855851
280788.56, -96.0002741417185
280788.57, -95.9769059438357
280788.58, -95.9524721434285
280788.59, -95.9270590949396
280788.6, -95.9007526074926
280788.61, -95.8736387660265
280788.62, -95.845801358103
280788.63, -95.8173259614395
280788.64, -95.788298728622
280788.65, -95.7588050147162
280788.66, -95.7289303006498
280788.67, -95.6987596293594
280788.68, -95.6683780587226
