% Measurement ID: 3194
% Mode ID: 1
% Date and time: 2020-01-31 14:55:24
% Sample ID: PSE2-56-23
% Measurement type: spectrum
% Frequency [Hz]: 279109.45797692105
% Quality factor: 6065.377728032822
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
278959.4, -91.61953
278959.4, -91.17565
278960.4, -91.22988
278960.4, -91.37648
278961.4, -91.59316
278961.4, -91.69683
278961.4, -91.68749
278962.4, -92.14084
278962.4, -92.63625
278963.4, -92.53302
278963.4, -92.55272
278963.4, -92.62491
278964.4, -92.74958
278964.4, -92.52813
278965.4, -92.84494
278965.4, -92.59914
278965.4, -92.52915
278966.4, -92.63498
278966.4, -92.86292
278967.4, -93.14389
278967.4, -93.71196
278967.4, -93.24625
278968.4, -92.9601
278968.4, -92.8535
278969.4, -92.43668
278969.4, -92.438
278969.4, -92.9002
278970.4, -93.14829
278970.4, -93.18226
278971.4, -93.37539
278971.4, -93.30324
278971.4, -93.70288
278972.4, -93.5371
278972.4, -93.48438
278973.4, -93.54474
278973.4, -93.54031
278973.4, -93.57443
278974.4, -93.50544
278974.4, -93.44352
278975.4, -93.38866
278975.4, -93.6602
278975.4, -93.75596
278976.4, -93.89308
278976.4, -93.70753
278977.4, -93.66694
278977.4, -93.7713
278977.4, -93.64061
278978.4, -93.58506
278978.4, -93.74131
278979.4, -93.92531
278979.4, -94.13705
278979.4, -94.03962
278980.4, -93.83443
278980.4, -93.95173
278981.4, -94.26578
278981.4, -94.51134
278981.4, -94.68841
278982.4, -94.87338
278982.4, -94.82082
278983.4, -94.42238
278983.4, -94.23808
278983.4, -94.26791
278984.4, -93.89785
278984.4, -93.78572
278985.4, -93.76837
278985.4, -94.28905
278985.4, -94.34115
278986.4, -93.92468
278986.4, -93.89854
278987.4, -93.99281
278987.4, -94.07616
278987.4, -94.20321
278988.4, -94.37395
278988.4, -94.78847
278989.4, -94.58179
278989.4, -94.48959
278989.4, -94.22678
278990.4, -94.17295
278990.4, -94.32811
278991.4, -94.56565
278991.4, -94.44185
278991.4, -94.18473
278992.4, -94.13423
278992.4, -94.29037
278993.4, -94.45702
278993.4, -94.97804
