% Measurement ID: 3132
% Mode ID: 1
% Date and time: 2020-01-24 13:33:30
% Sample ID: PSE2-23-32
% Measurement type: spectrum
% Frequency [Hz]: 152456.3533736452
% Quality factor: 8630.955276800289
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
152405.33, -102.930473327637
152405.34, -102.968277740479
152405.35, -103.006969451904
152405.36, -103.046276346842
152405.37, -103.085925547282
152405.38, -103.125644938151
152405.39, -103.165161641439
152405.4, -103.204203796387
152405.41, -103.242498524984
152405.42, -103.279773712158
152405.43, -103.315756225586
152405.44, -103.350173950195
152405.45, -103.382754516602
152405.46, -103.413227081299
152405.47, -103.441315714518
152405.48, -103.46675084432
152405.49, -103.489259338379
152405.5, -103.508567810059
152405.51, -103.52440516154
152405.52, -103.536498006185
152405.53, -103.544574737549
152405.54, -103.548362223307
152405.55, -103.547588094076
152405.56, -103.541979726156
152405.57, -103.531350453695
152405.58, -103.515930938721
152405.59, -103.495978800456
152405.6, -103.471744028727
152405.61, -103.443474070231
152405.62, -103.411417134603
152405.63, -103.375824991862
152405.64, -103.336943562826
152405.65, -103.295025126139
152405.66, -103.250314331055
152405.67, -103.203063964844
152405.68, -103.153519948324
152405.69, -103.101932525635
152405.7, -103.048550669352
152405.71, -102.993623352051
152405.72, -102.937398783366
152405.73, -102.880127461751
152405.74, -102.822056325277
152405.75, -102.76343460083
152405.76, -102.704513041178
152405.77, -102.645539093018
152405.78, -102.586761983236
152405.79, -102.528428141276
152405.8, -102.47079188029
152405.81, -102.414096832275
152405.82, -102.358595784505
152405.83, -102.304535166423
152405.84, -102.252164967855
152405.85, -102.201733398438
152405.86, -102.153489176432
152405.87, -102.107006474472
152405.88, -102.059602324389
152405.89, -102.011107137414
152405.9, -101.961654936576
152405.91, -101.911382542352
152405.92, -101.86042550365
152405.93, -101.808921149572
152405.94, -101.757002994522
152405.95, -101.704807858977
152405.96, -101.65247256341
152405.97, -101.600132656731
152405.98, -101.547922924911
152405.99, -101.495980188425
152406.0, -101.444440250495
152406.01, -101.393438151405
152406.02, -101.343111728882
152406.03, -101.293595005958
152406.04, -101.245025566046
152406.05, -101.197537940804
152406.06, -101.151267424827
152406.07, -101.106352364471
152406.08, -101.06292627414
152406.09, -101.021126737248
152406.1, -100.981087776825
152406.11, -100.942947230601
152406.12, -100.906841156109
152406.13, -100.872902813443
152406.14, -100.841271057581
152406.15, -100.812080165868
152406.16, -100.785465432901
152406.17, -100.761492919922
152406.18, -100.73992284139
152406.19, -100.720674133301
152406.2, -100.703645070394
152406.21, -100.688729349772
152406.22, -100.675824991862
152406.23, -100.664828999837
152406.24, -100.65563583374
152406.25, -100.648142751058
152406.26, -100.642245992025
152406.27, -100.637841033936
152406.28, -100.634825134277
152406.29, -100.633095550537
152406.3, -100.632546742757
152406.31, -100.633075459798
152406.32, -100.634579467773
152406.33, -100.636952718099
