% Measurement ID: 3138
% Mode ID: 1
% Date and time: 2020-01-24 13:16:08
% Sample ID: PSE2-24-31
% Measurement type: spectrum
% Frequency [Hz]: 131177.05851177473
% Quality factor: 3970.4047593632654
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
131022.55, -99.6761975155837
131022.58, -99.6372355317408
131022.61, -99.596990602518
131022.64, -99.5566961466977
131022.67, -99.5133936750804
131022.7, -99.4604461466735
131022.73, -99.4002539562708
131022.76, -99.3354929868475
131022.79, -99.2688378498132
131022.82, -99.2029613763852
131022.85, -99.1405394495388
131022.88, -99.0842459177442
131022.91, -99.0367548837844
131022.94, -99.0007419763216
131022.97, -98.9756477064236
131023.0, -98.9550575334815
131023.03, -98.9392773962161
131023.06, -98.9289685088201
131023.09, -98.9247966631229
131023.12, -98.9274261250751
131023.15, -98.9375216692535
131023.18, -98.955745018477
131023.21, -98.9827627275145
131023.24, -99.0192382993773
131023.27, -99.0689394632975
131023.3, -99.140109761556
131023.33, -99.228266398112
131023.36, -99.3279912312826
131023.39, -99.4338656107585
131023.42, -99.5404703776042
131023.45, -99.6423871358236
131023.48, -99.7341957092285
131023.51, -99.810479482015
131023.54, -99.8658187866211
131023.57, -99.8983845503668
131023.6, -99.9187922123607
131023.63, -99.9285252057189
131023.66, -99.9279169349825
131023.69, -99.9172987701873
131023.72, -99.8970033529348
131023.75, -99.8673607816951
131023.78, -99.8287036980698
131023.81, -99.7813657609129
131023.84, -99.72567427125
131023.87, -99.6599666970617
131023.9, -99.5751885538396
131023.93, -99.4739465528307
131023.96, -99.3605772418868
131023.99, -99.2394242896276
131024.02, -99.1148267870362
131024.05, -98.9911248423483
131024.08, -98.8726585637994
131024.11, -98.763769076878
131024.14, -98.6687962355065
131024.17, -98.5901723225911
131024.2, -98.5181818644206
131024.23, -98.4512265523275
131024.26, -98.3897878011068
131024.29, -98.3343477884928
131024.32, -98.2853848775228
131024.35, -98.2433809916178
131024.38, -98.2088183085124
131024.41, -98.1821746826172
131024.44, -98.1639338175456
131024.47, -98.1561814458119
131024.5, -98.164962302511
131024.53, -98.1876271419988
131024.56, -98.2206539814467
131024.59, -98.2605175319549
131024.62, -98.3036955563814
131024.65, -98.3466640373923
131024.68, -98.3859009921587
131024.71, -98.4178818947205
131024.74, -98.4390850165619
131024.77, -98.4465385437012
