% Measurement ID: 1675
% Mode ID: S
% Date and time: 2020-07-17 09:25:36
% Sample ID: SPT11-53-22
% Measurement type: ringdown
% Frequency [Hz]: 1444361.0
% Quality factor: 37560439.13871189
% Temperature [K]: 293.0
% Pressure [mBar]: 1.59e-07
% Notes: 
% 
%
% measurement data
% time [s], power [dBm]
0.0, -87.21311
0.1602136181575434, -86.69553
0.3204272363150868, -84.05393
0.48064085447263016, -85.03049
0.6408544726301736, -87.11545
0.801068090787717, -87.04221
0.9612817089452603, -86.94944
1.1214953271028039, -87.60373
1.2817089452603472, -86.8469
1.4419225634178905, -88.80979
1.602136181575434, -88.12131
1.7623497997329773, -89.0344
1.9225634178905207, -88.91721
2.082777036048064, -90.2844
2.2429906542056077, -88.9758
2.403204272363151, -88.33127
2.5634178905206944, -86.5051
2.723631508678238, -86.96409
2.883845126835781, -88.46311
3.0440587449933245, -88.38498
3.204272363150868, -90.27463
3.364485981308411, -91.13889
3.5246995994659547, -89.10764
3.684913217623498, -89.01975
3.8451268357810413, -92.67698
4.005340453938585, -57.34495
4.165554072096128, -56.28538
4.325767690253672, -54.30784
4.4859813084112155, -54.45432
4.646194926568758, -54.32248
4.806408544726302, -54.4592
4.966622162883845, -54.3469
5.126835781041389, -55.10373
5.287049399198932, -55.39182
5.447263017356476, -56.37327
5.607476635514019, -55.49924
5.767690253671562, -57.94553
5.9279038718291055, -56.31955
6.088117489986649, -56.23655
6.248331108144193, -57.8137
6.408544726301736, -60.15745
6.56875834445928, -58.35569
6.728971962616822, -57.64768
6.889185580774366, -59.44944
7.049399198931909, -62.54514
7.209612817089453, -60.54319
7.369826435246996, -57.88205
7.53004005340454, -55.48948
7.690253671562083, -52.96018
7.850467289719626, -50.46995
8.01068090787717, -47.18381
8.170894526034713, -44.13694
8.331108144192257, -41.80295
8.4913217623498, -39.95237
8.651535380507344, -38.60959
8.811748998664887, -37.4133
8.971962616822431, -36.676
9.132176234979974, -36.32932
9.292389853137516, -35.74338
9.45260347129506, -35.55784
9.612817089452603, -35.2258
9.773030707610147, -35.18186
9.93324432576769, -35.21604
10.093457943925234, -36.08518
10.253671562082777, -36.24631
10.413885180240321, -36.40745
10.574098798397864, -36.56858
10.734312416555408, -36.72971
10.894526034712952, -36.88596
11.054739652870495, -37.05198
11.214953271028039, -37.20334
11.37516688918558, -37.37424
11.535380507343124, -37.53538
11.695594125500667, -37.69163
11.855807743658211, -37.86252
12.016021361815755, -38.01389
12.176234979973298, -38.17991
12.336448598130842, -38.3508
12.496662216288385, -38.51682
12.656875834445929, -38.6926
12.817089452603472, -38.85373
12.977303070761016, -39.01487
13.13751668891856, -39.18088
13.297730307076103, -39.33713
13.457943925233645, -39.50315
13.618157543391188, -39.6594
13.778371161548732, -39.82541
13.938584779706275, -39.99143
14.098798397863819, -40.15256
14.259012016021362, -40.33323
14.419225634178906, -40.48948
14.57943925233645, -40.65549
14.739652870493993, -40.82639
14.899866488651536, -40.99241
15.06008010680908, -41.1633
15.220293724966623, -41.32444
15.380507343124165, -41.48557
15.540720961281709, -41.6467
15.700934579439252, -41.81272
15.861148197596796, -41.98362
16.02136181575434, -42.13987
16.181575433911885, -42.29612
16.341789052069426, -42.4719
16.502002670226968, -42.63303
16.662216288384514, -42.8137
16.822429906542055, -42.97971
16.9826435246996, -43.14573
17.142857142857142, -43.31174
17.303070761014688, -43.48264
17.46328437917223, -43.63401
17.623497997329775, -43.80491
17.783711615487316, -43.98069
17.943925233644862, -44.13205
18.104138851802404, -44.29319
18.26435246995995, -44.44455
18.42456608811749, -44.62522
18.584779706275032, -44.78147
18.744993324432578, -44.95237
18.90520694259012, -45.1135
19.065420560747665, -45.27952
19.225634178905207, -45.44553
19.385847797062752, -45.61643
19.546061415220294, -45.78245
19.70627503337784, -45.92405
19.86648865153538, -46.09495
20.026702269692926, -46.26096
20.186915887850468, -46.42209
20.347129506008013, -46.56858
20.507343124165555, -46.76389
20.667556742323097, -46.92991
20.827770360480642, -47.08127
20.987983978638184, -47.25705
21.14819759679573, -47.4133
21.30841121495327, -47.59397
21.468624833110816, -47.74534
21.628838451268358, -47.90159
21.789052069425903, -48.08225
21.949265687583445, -48.25315
22.10947930574099, -48.40452
22.269692923898532, -48.5803
22.429906542056077, -48.77073
22.59012016021362, -48.93674
22.75033377837116, -49.12229
22.910547396528706, -49.2883
23.070761014686248, -49.44455
23.230974632843793, -49.6008
23.391188251001335, -49.77659
23.55140186915888, -49.9133
23.711615487316422, -50.08909
23.871829105473967, -50.25022
24.03204272363151, -50.43577
24.192256341789054, -50.62131
24.352469959946596, -50.80198
24.51268357810414, -50.97288
24.672897196261683, -51.15842
24.833110814419225, -51.31467
24.99332443257677, -51.5051
25.153538050734312, -51.70041
25.313751668891857, -51.85666
25.4739652870494, -52.01291
25.634178905206944, -52.18381
25.794392523364486, -52.34495
25.95460614152203, -52.52561
26.114819759679573, -52.66721
26.27503337783712, -52.85276
26.43524699599466, -52.99924
26.595460614152206, -53.17014
