% Measurement ID: 3219
% Mode ID: 1
% Date and time: 2020-01-24 11:47:12
% Sample ID: PSE2-16-34
% Measurement type: spectrum
% Frequency [Hz]: 51126.521236115295
% Quality factor: 1995.280337124551
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
51074.81, -78.328498840332
51074.82, -78.259827931722
51074.83, -78.1872273763021
51074.84, -78.1112223307292
51074.85, -78.0323415120443
51074.86, -77.95111134847
51074.87, -77.8680572509766
51074.88, -77.7837079366048
51074.89, -77.6985905965169
51074.9, -77.6132311503092
51074.91, -77.528157043457
51074.92, -77.4438944498698
51074.93, -77.3609713236491
51074.94, -77.279914855957
51074.95, -77.2012504577637
51074.96, -77.12550684611
51074.97, -77.0532101949056
51074.98, -76.9848879496256
51074.99, -76.9210662841797
51075.0, -76.8622718811035
51075.01, -76.809033203125
51075.02, -76.7618761698405
51075.03, -76.7213269551595
51075.04, -76.6879152933757
51075.05, -76.6617546081543
51075.06, -76.6417241414388
51075.07, -76.6273775736491
51075.08, -76.6183367411296
51075.09, -76.6142250061035
51075.1, -76.6146659851074
51075.11, -76.6192792256673
51075.12, -76.6276903788248
51075.13, -76.6395200093587
51075.14, -76.6543899536133
51075.15, -76.671925608317
51075.16, -76.6917460123698
51075.17, -76.7134768168132
51075.18, -76.7367378234863
51075.19, -76.7611521402995
51075.2, -76.7863431294759
51075.21, -76.8119328816732
51075.22, -76.8375432332357
51075.23, -76.862798055013
51075.24, -76.8873176574707
51075.25, -76.9107269287109
51075.26, -76.9326466878255
51075.27, -76.9526995340983
51075.28, -76.9705088297526
51075.29, -76.9856959025065
51075.3, -76.9978838602702
51075.31, -77.0066958109538
51075.32, -77.0117533365885
51075.33, -77.0126790364583
51075.34, -77.009095509847
51075.35, -77.0006532819814
51075.36, -76.9875743195055
51075.37, -76.9702525316247
51075.38, -76.9490386161742
51075.39, -76.924282762363
51075.4, -76.8963338878343
51075.41, -76.8655424361103
51075.42, -76.8322578334604
51075.43, -76.79683077772
51075.44, -76.759609677906
51075.45, -76.7209459947931
51075.46, -76.6811878830851
51075.47, -76.6406860406173
51075.48, -76.5997916738513
51075.49, -76.5588521745514
51075.5, -76.5182195121186
51075.51, -76.4782408240042
51075.52, -76.439267825296
51075.53, -76.4016504508898
51075.54, -76.3657381270552
51075.55, -76.3318807886879
51075.56, -76.3004281163708
51075.57, -76.2717292820602
51075.58, -76.2461357465307
51075.59, -76.2239966817389
51075.6, -76.2056610053278
51075.61, -76.1914794151329
51075.62, -76.1818013374236
51075.63, -76.1769767070958
51075.64, -76.1773564762978
51075.65, -76.1832784235477
51075.66, -76.1944209578726
51075.67, -76.2103429007756
51075.68, -76.2307464515569
51075.69, -76.2553358440219
51075.7, -76.2838168378549
51075.71, -76.3158918866691
51075.72, -76.3512670044618
51075.73, -76.3896446448465
51075.74, -76.4307295502546
51075.75, -76.4742262088048
51075.76, -76.5198388543024
51075.77, -76.5672701946737
51075.78, -76.6162267525425
51075.79, -76.6664107272089
51075.8, -76.7175278783571
51075.81, -76.7692804052874
51075.82, -76.8213753392496
51075.83, -76.8735138622914
51075.84, -76.9254027513495
51075.85, -76.9767439514109
51075.86, -77.02724322216
51075.87, -77.0766037801493
51075.88, -77.1245308764369
51075.89, -77.1707269646361
51075.9, -77.2148972958047
51075.91, -77.2567463580613
51075.92, -77.2959781308981
51075.93, -77.3322971024336
51075.94, -77.3654059805941
51075.95, -77.3952587077398
51075.96, -77.4234423015579
51075.97, -77.4499173300153
51075.98, -77.4748028116667
51075.99, -77.4982162391881
51076.0, -77.5202753595681
51076.01, -77.5410991913617
51076.02, -77.5608052272445
51076.03, -77.5795124857712
51076.04, -77.5973392225571
51076.05, -77.6144036932173
51076.06, -77.6308231361146
51076.07, -77.6467158068642
51076.08, -77.6622014869601
51076.09, -77.6773986863309
51076.1, -77.6924221002075
51076.11, -77.7073935445894
51076.12, -77.7224289862735
51076.13, -77.7376482067538
51076.14, -77.7531694616456
51076.15, -77.7691097349984
51076.16, -77.7855877910538
51076.17, -77.80272213974
51076.18, -77.820630528046
51076.19, -77.8394322288398
51076.2, -77.8592434632312
51076.21, -77.8801845213409
51076.22, -77.9023728958444
51076.23, -77.9259265880439
51076.24, -77.9509638535547
51076.25, -77.9776102701823
51076.26, -78.0073524475098
51076.27, -78.0409901936849
51076.28, -78.0781458536784
51076.29, -78.1184473673503
51076.3, -78.1615175882975
51076.31, -78.2069808959961
51076.32, -78.2544629414876
51076.33, -78.3035888671875
51076.34, -78.3539833068848
51076.35, -78.4052706400553
51076.36, -78.4570755004883
51076.37, -78.5090227762858
51076.38, -78.5607386271159
51076.39, -78.6118464152018
51076.4, -78.6619715372721
51076.41, -78.7107376098633
51076.42, -78.7577707926432
51076.43, -78.8026962280273
51076.44, -78.8451365152995
51076.45, -78.8847188313802
51076.46, -78.9210680643717
51076.47, -78.9538065592448
51076.48, -78.9825612386068
51076.49, -79.0069559733073
51076.5, -79.0266161600749
51076.51, -79.0411661783854
51076.52, -79.0502311706543
51076.53, -79.0534352620443
51076.54, -79.0504046122233
51076.55, -79.0407625834147
51076.56, -79.0234406980998
51076.57, -78.998284403766
51076.58, -78.9658139717833
51076.59, -78.9265352310089
51076.6, -78.880948415411
51076.61, -78.8295545218972
51076.62, -78.7728575991328
51076.63, -78.7113586440255
51076.64, -78.6455604336747
51076.65, -78.5759626934223
51076.66, -78.5030697262468
