% Measurement ID: 3198
% Mode ID: 1
% Date and time: 2020-02-03 10:59:24
% Sample ID: PSE2-56-43
% Measurement type: spectrum
% Frequency [Hz]: 278713.9243875726
% Quality factor: 3549.691039629775
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
278552.0, -97.2155
278552.0, -97.29216
278553.0, -97.60363
278553.0, -97.8648
278554.0, -98.07265
278554.0, -97.9809
278554.0, -97.58957
278555.0, -97.57178
278555.0, -97.50168
278556.0, -97.44347
278556.0, -97.34684
278556.0, -97.34618
278557.0, -97.44146
278557.0, -97.44683
278558.0, -97.39914
278558.0, -97.0389
278558.0, -96.84771
278559.0, -96.82558
278559.0, -96.727
278560.0, -97.11453
278560.0, -97.36388
278560.0, -97.51525
278561.0, -97.4158
278561.0, -97.06554
278562.0, -96.73118
278562.0, -96.42665
278562.0, -96.66368
278563.0, -96.89497
278563.0, -97.1205
278564.0, -97.90441
278564.0, -98.08773
278564.0, -98.20513
278565.0, -98.03456
278565.0, -97.74116
278566.0, -97.32493
278566.0, -96.87853
278566.0, -96.76926
278567.0, -96.69331
278567.0, -96.6328
278568.0, -96.58773
278568.0, -96.74637
278568.0, -96.96257
278569.0, -96.94352
278569.0, -96.73801
278570.0, -96.67152
278570.0, -96.74403
278570.0, -96.86388
278571.0, -97.33073
278571.0, -97.03982
278572.0, -96.80995
278572.0, -96.64112
278572.0, -96.37365
278573.0, -95.97212
278573.0, -95.67063
278574.0, -95.66336
278574.0, -95.75917
278574.0, -95.95806
278575.0, -95.99159
278575.0, -96.10216
278576.0, -96.20063
278576.0, -96.30109
278576.0, -96.40354
278577.0, -96.87055
278577.0, -96.94694
278578.0, -96.83871
278578.0, -96.55322
278578.0, -96.51718
278579.0, -96.73058
278579.0, -96.38412
278580.0, -96.34126
278580.0, -95.85585
278580.0, -95.69059
278581.0, -95.84549
278581.0, -96.00364
278582.0, -96.183
278582.0, -96.48421
278582.0, -96.51845
278583.0, -96.4015
278583.0, -96.13336
278584.0, -96.16846
278584.0, -96.43381
278584.0, -96.4872
278585.0, -96.50599
278585.0, -96.49018
278586.0, -96.05458
278586.0, -96.01769
278586.0, -96.33355
278587.0, -96.57373
278587.0, -96.77037
278588.0, -96.92345
278588.0, -96.42616
278588.0, -96.22928
278589.0, -96.22163
278589.0, -96.14925
278590.0, -96.19908
278590.0, -96.3711
278590.0, -96.01655
278591.0, -95.93034
278591.0, -95.82683
278592.0, -95.69794
278592.0, -95.54368
278592.0, -95.32227
278593.0, -94.80127
278593.0, -94.65571
278594.0, -94.69049
278594.0, -94.66359
278594.0, -94.57503
278595.0, -94.57346
278595.0, -94.63645
278596.0, -94.66162
278596.0, -94.78628
278596.0, -95.01042
278597.0, -95.37028
278597.0, -95.7053
278598.0, -96.05518
278598.0, -95.91423
278598.0, -95.86558
278599.0, -95.90924
278599.0, -95.61996
278600.0, -95.38873
278600.0, -95.05317
278600.0, -94.89661
278601.0, -94.91906
278601.0, -95.08355
278602.0, -94.99729
278602.0, -94.7927
278602.0, -94.57666
278603.0, -94.52145
278603.0, -94.62706
278604.0, -94.87696
278604.0, -95.17714
278604.0, -94.86583
278605.0, -94.80319
278605.0, -94.98921
278606.0, -95.0216
278606.0, -95.24121
278606.0, -95.35949
278607.0, -95.01872
278607.0, -94.78292
278608.0, -94.65207
278608.0, -94.39014
278608.0, -94.49696
278609.0, -94.1709
278609.0, -94.05601
278610.0, -94.15229
278610.0, -94.06988
278610.0, -94.14491
278611.0, -94.02952
278611.0, -94.10357
278612.0, -94.06892
278612.0, -93.92557
278612.0, -93.8271
278613.0, -93.65734
278613.0, -93.94575
278614.0, -94.19056
278614.0, -94.39177
278614.0, -93.9655
278615.0, -93.51107
278615.0, -93.29503
278616.0, -93.24772
278616.0, -93.27404
278616.0, -93.37397
278617.0, -93.73525
278617.0, -93.764
278618.0, -93.27887
278618.0, -93.00588
278618.0, -92.94504
278619.0, -92.83616
278619.0, -92.96924
278620.0, -93.44656
278620.0, -94.00092
278620.0, -94.3076
278621.0, -94.36659
278621.0, -94.42768
278622.0, -94.32959
278622.0, -94.36128
278622.0, -94.46924
278623.0, -94.65349
278623.0, -94.52501
