% Measurement ID: 3190
% Mode ID: 1
% Date and time: 2020-01-31 14:41:22
% Sample ID: PSE2-56-11
% Measurement type: spectrum
% Frequency [Hz]: 278854.0872812605
% Quality factor: 3095.725742375472
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
278792.4, -95.82538
278792.4, -96.12697
278792.4, -96.35842
278792.4, -96.51975
278793.4, -96.53713
278793.4, -96.43516
278793.4, -96.35899
278793.4, -96.26024
278793.4, -96.04095
278793.4, -95.73376
278793.4, -95.78733
278793.4, -95.58526
278794.4, -95.12757
278794.4, -94.94703
278794.4, -94.86605
278794.4, -94.48988
278794.4, -93.9501
278794.4, -93.82838
278794.4, -93.93085
278795.4, -93.74324
278795.4, -93.43697
278795.4, -93.38613
278795.4, -93.62094
278795.4, -94.14139
278795.4, -94.45875
278795.4, -94.73594
278795.4, -94.88851
278796.4, -94.94461
278796.4, -95.19791
278796.4, -95.55051
278796.4, -95.49867
278796.4, -95.21029
278796.4, -95.75889
278796.4, -96.1723
278797.4, -96.45053
278797.4, -96.40687
278797.4, -96.10356
278797.4, -95.62138
278797.4, -94.93341
278797.4, -94.61766
278797.4, -94.48146
278797.4, -94.19706
278798.4, -93.87369
278798.4, -93.76929
278798.4, -93.7298
278798.4, -93.75521
278798.4, -93.69481
278798.4, -93.59882
278798.4, -93.62866
278799.4, -93.73051
278799.4, -93.93455
278799.4, -94.23071
278799.4, -93.95444
278799.4, -93.32725
278799.4, -94.339
278799.4, -94.45709
278799.4, -93.68154
278800.4, -93.30784
278800.4, -92.90417
278800.4, -93.12172
278800.4, -93.74344
278800.4, -94.0705
278800.4, -94.33584
278800.4, -94.09344
278801.4, -93.49197
278801.4, -94.03382
278801.4, -94.27184
278801.4, -94.20601
278801.4, -94.06947
278801.4, -93.78451
278801.4, -93.6993
278801.4, -93.69777
278802.4, -93.79975
278802.4, -93.99864
278802.4, -94.5142
278802.4, -95.27319
278802.4, -95.94372
278802.4, -95.58598
278802.4, -94.19998
278803.4, -94.43832
278803.4, -95.41681
278803.4, -95.52055
278803.4, -95.28784
278803.4, -95.0646
278803.4, -94.73551
278803.4, -94.69889
278803.4, -94.82197
278804.4, -95.09124
278804.4, -95.69336
278804.4, -96.62832
278804.4, -96.59852
278804.4, -96.03649
278804.4, -95.68543
278804.4, -95.29761
278805.4, -95.14078
278805.4, -95.12571
278805.4, -95.20449
278805.4, -95.39311
278805.4, -94.40851
278805.4, -94.11769
278805.4, -94.52067
278805.4, -94.78586
278806.4, -95.19047
278806.4, -94.8746
278806.4, -94.12487
278806.4, -94.30909
278806.4, -94.97132
278806.4, -94.62297
278806.4, -93.76024
278807.4, -93.5016
278807.4, -93.5813
278807.4, -93.99936
278807.4, -93.98887
278807.4, -93.80548
278807.4, -93.73633
278807.4, -93.68571
278807.4, -93.54617
278808.4, -93.35353
