% Measurement ID: 408
% Mode ID: 1
% Date and time: 2018-09-03 20:44:40
% Sample ID: 1243
% Measurement type: ringdown
% Frequency [Hz]: 253630.0
% Quality factor: 4698592.497227534
% Temperature [K]: 293.0
% Pressure [mBar]: 4.23e-07
% Notes: 
% Difficult to excite properly. Heavy frequency drifts (approx 10 Hz per measurement)
%
% measurement data
% time [s], power [dBm]
0.015, 45.786393997192334
0.03, 45.80109202575684
0.045, 45.853273269653336
0.06, 45.90398204040524
0.075, 45.931173202514636
0.09, 45.93264567565914
0.105, 45.92823588562014
0.12, 45.912065383911134
0.135, 45.89736735534664
0.15, 45.881933090209934
0.165, 45.847391006469735
0.18, 45.77389704895024
0.195, 45.67100703430174
0.21, 45.567380783081035
0.225, 45.50050151062014
0.24, 45.52842890930174
0.255, 45.572526809692334
0.27, 45.59310328674314
0.285, 45.59457575988774
0.3, 45.591634628295935
0.315, 45.580610153198236
0.33, 45.572526809692334
0.345, 45.56370722961424
0.36, 45.549741622924834
0.375, 45.52328669738774
0.39, 45.485067245483435
0.405, 45.442441818237334
0.42, 45.40495860290524
0.435, 45.372621414184536
0.45, 45.33881556701664
0.465, 45.29619013977054
0.48, 45.23886286926274
0.495, 45.16463648986814
0.51, 45.07570826721194
0.525, 44.979432937622036
0.54, 44.896383163452136
0.555, 44.84567439270024
0.57, 44.84934794616694
0.585, 44.89197337341304
0.6, 44.93974482727054
0.615, 44.972818252563435
0.63, 44.98090159606934
0.645, 44.98090159606934
0.66, 44.97575556945804
0.675, 44.97722804260253
0.69, 44.98090159606934
0.705, 44.98163783264164
0.72, 44.97502314758304
0.735, 44.949300643920935
0.75, 44.89785563659664
0.765, 44.82803523254394
0.78, 44.76777064514164
0.795, 44.73910700988774
0.81, 44.74278056335444
0.825, 44.74278056335444
0.84, 44.733964797973634
0.855, 44.71044337463373
0.87, 44.675905105590836
0.885, 44.64430033874514
0.9, 44.645768997192334
0.915, 44.670022842407235
0.93, 44.688398239135736
0.945, 44.69060313415524
0.96, 44.688398239135736
0.975, 44.67370021057123
0.99, 44.66561305236814
1.005, 44.681783554077136
1.02, 44.69574534606934
1.035, 44.698686477661134
1.05, 44.69721781921383
1.065, 44.687662002563435
1.08, 44.67149531555174
1.095, 44.64944636535644
1.11, 44.617109176635736
1.125, 44.574483749389636
1.14, 44.52818095397944
1.155, 44.48849284362794
1.17, 44.46056544494623
1.185, 44.443662521362334
1.2, 44.43411051940914
1.215, 44.420144912719735
1.23, 44.39956843566894
1.245, 44.37605082702633
1.26, 44.35326564025873
1.275, 44.33268916320804
1.29, 44.306966659545935
1.305, 44.27462947082524
1.32, 44.236410018920935
1.335, 44.19304835510253
1.35, 44.15630137634274
1.365, 44.134256240844735
1.38, 44.12616908264164
1.395, 44.118085739135736
1.41, 44.08868968200684
1.425, 44.032834884643535
1.44, 43.95713603210444
1.455, 43.87114894104003
1.47, 43.772664901733435
1.485, 43.653608200073236
1.5, 43.51911341857914
1.515, 43.38829600524904
1.53, 43.278055068969735
1.545, 43.206029769897434
1.56, 43.225137588500935
1.575, 43.290548202514636
1.59, 43.33390986633304
1.605, 43.33978831481934
1.62, 43.33684718322753
1.635, 43.319944259643535
1.65, 43.307451126098634
1.665, 43.301572677612334
1.68, 43.28246485900873
1.695, 43.23836695861814
1.71, 43.189126846313435
1.725, 43.165609237670935
1.74, 43.16634547424314
1.755, 43.15532099914554
1.77, 43.10754954528804
1.785, 43.04948985290524
1.8, 43.12665736389164
1.815, 43.265561935424834
1.83, 43.402257797241234
1.845, 43.47869288635253
1.86, 43.486776229858435
1.875, 43.47207820129394
1.89, 43.38241374206544
1.905, 43.23469340515133
1.92, 43.06639277648924
1.935, 42.91793620300294
1.95, 42.81798350524904
1.965, 42.80622660827633
1.98, 42.85840403747554
1.995, 42.89882838439944
2.01, 42.91279017639164
2.025, 42.914995071411134
2.04, 42.920141098022434
2.055, 42.92381465148924
2.07, 42.92381465148924
2.085, 42.910585281372036
2.1, 42.87016474914554
2.115, 42.80402171325684
2.13, 42.71803080749514
2.145, 42.63131129455564
2.16, 42.546792861938435
2.175, 42.440961715698236
2.19, 42.309408065795935
2.205, 42.19916712951664
2.22, 42.331457015991234
2.235, 42.541646835327136
2.25, 42.741552230834934
2.265, 42.874574539184536
2.28, 42.92969309997554
2.295, 42.932634231567334
2.31, 42.920141098022434
2.325, 42.873838302612334
2.34, 42.820188400268535
2.355, 42.773153182983435
2.37, 42.73420130920414
2.385, 42.68642985534664
2.4, 42.60485255432123
2.415, 42.470357772827136
2.43, 42.279275772094735
2.445, 42.060262557983435
2.46, 41.86550700378414
2.475, 41.755266067504834
2.49, 41.84786784362794
2.505, 41.963987228393535
2.52, 42.047769424438435
2.535, 42.09113108825684
2.55, 42.12714183044434
2.565, 42.183000442504834
2.58, 42.250612136840836
2.595, 42.296178695678734
2.61, 42.30058848571774
2.625, 42.290300247192334
2.64, 42.22121607971194
2.655, 42.083783981323236
2.67, 41.898576614379834
2.685, 41.71337306213373
2.7, 41.58181941223144
2.715, 41.518617507934536
2.73, 41.49583232116694
2.745, 41.513471481323236
2.76, 41.57447230529784
2.775, 41.671483871459934
2.79, 41.774373886108435
2.805, 41.84860408020024
2.82, 41.867711898803734
2.835, 41.86623942565914
2.85, 41.81920420837404
2.865, 41.71851908874514
2.88, 41.59725367736814
2.895, 41.49656855773924
2.91, 41.440713760375935
2.925, 41.41866481018064
2.94, 41.406904098510736
2.955, 41.387796279907235
2.97, 41.340024826049834
2.985, 41.24007594299314
3.0, 41.09308802795414
3.015, 40.95197856140133
3.03, 40.92625605773924
3.045, 41.00856959533694
3.06, 41.060750839233435
3.075, 41.06369197082524
3.09, 41.04605281066894
3.105, 40.98064219665524
3.12, 40.90347468566894
3.135, 40.83071696472164
3.15, 40.757223007202136
3.165, 40.67858302307123
3.18, 40.61684977722164
3.195, 40.71238887023924
3.21, 40.89759623718264
3.225, 41.118810531616234
3.24, 41.31136500549314
3.255, 41.428953048706035
3.27, 41.458352920532235
3.285, 41.45614802551274
3.3, 41.398820755004834
3.315, 41.273881790161134
3.33, 41.12983500671383
3.345, 41.08720957946774
3.36, 41.20553385925294
3.375, 41.31944834899904
3.39, 41.37824427795414
3.405, 41.38559138488774
3.42, 41.37750804138184
3.435, 41.315774795532235
3.45, 41.17760646057123
3.465, 40.964475509643535
3.48, 40.73150050354003
3.495, 40.549234268188435
3.51, 40.435319778442334
3.525, 40.36256205749514
3.54, 40.31332194519044
3.555, 40.27951228332524
3.57, 40.23762309265133
3.585, 40.17000758361814
3.6, 40.078874465942334
3.615, 39.979658004760736
3.63, 39.88411891174314
3.645, 39.794454452514636
3.66, 39.716550704956035
3.675, 39.65334880065914
3.69, 39.60851466369623
3.705, 39.585733291625935
3.72, 39.59528529357914
3.735, 39.62909495544434
3.75, 39.686418411254834
3.765, 39.765790817260736
3.78, 39.878236648559536
3.795, 40.042863723754834
3.81, 40.23762309265133
3.825, 40.41547572326664
3.84, 40.54556071472164
3.855, 40.619787094116234
3.87, 40.64036738586424
3.885, 40.638162490844735
3.9, 40.58304011535644
3.915, 40.43311488342284
3.93, 40.192056533813435
3.945, 39.87603175354003
3.96, 39.515180465698236
3.975, 39.156530258178734
3.99, 38.85667597961424
4.005, 38.64354502868654
4.02, 38.503171798706035
4.035, 38.385579940795935
4.05, 38.27313792419434
4.065, 38.378232833862334
4.08, 38.717038986206035
4.095, 39.122724411010736
4.11, 39.45785319519044
4.125, 39.651143905639636
4.14, 39.723165390014636
4.155, 39.740804550170935
4.17, 39.76726329040524
4.185, 39.81282984924314
4.2, 39.864274856567334
4.215, 39.92600810241694
4.23, 40.026693222045935
4.245, 40.181032058715836
4.26, 40.35006510925294
4.275, 40.46324717712404
4.29, 40.483091232299834
4.305, 40.47280299377444
4.32, 40.369176742553734
4.335, 40.18470561218264
4.35, 39.96495997619623
4.365, 39.75036036682123
4.38, 39.562948104858435
4.395, 39.40493952941894
4.41, 39.264566299438435
4.425, 39.10802256774904
4.44, 38.90371119689944
4.455, 38.67294108581544
4.47, 38.48332774353024
4.485, 38.41718470764164
4.5, 38.544328567504834
4.515, 38.728063461303734
4.53, 38.884603378295935
4.545, 38.93972193908694
4.56, 38.93972193908694
4.575, 38.88680827331544
4.59, 38.77950846862794
4.605, 38.658243057250935
4.62, 38.52522074890133
4.635, 38.38337504577633
4.65, 38.25255763244623
4.665, 38.14525782775873
4.68, 38.075437423706035
4.695, 38.14231669616694
4.71, 38.27901637268064
4.725, 38.43408763122554
4.74, 38.55314814758304
4.755, 38.61341273498534
4.77, 38.65015971374514
4.785, 38.71262919616694
4.8, 38.80449473571774
4.815, 38.90297877502444
4.83, 38.98676097106934
4.845, 39.038205978393535
4.86, 39.04114329528804
4.875, 39.01909815979003
4.89, 38.890481826782235
4.905, 38.64134013366694
4.92, 38.326051589965836
4.935, 38.053388473510736
4.95, 37.891702529907235
4.965, 37.88141429138184
4.98, 37.993123886108435
4.995, 38.11953532409664
5.01, 38.17465388488774
5.025, 38.17392146301274
5.04, 38.099691268920935
5.055, 37.915223953247036
5.07, 37.69033229064944
5.085, 37.50880229187014
5.1, 37.41325938415524
5.115, 37.38827311706544
5.13, 37.37651240539554
5.145, 37.344175216674834
5.16, 37.303754684448236
5.175, 37.27656352233883
5.19, 37.237611648559536
5.205, 37.13912760925294
5.22, 36.98993861389164
5.235, 36.94216716003414
5.25, 37.148683425903336
5.265, 37.40664469909664
5.28, 37.60360896301274
5.295, 37.68077647399904
5.31, 37.68077647399904
5.325, 37.63668238830564
5.34, 37.516885635375935
5.355, 37.408849594116234
5.37, 37.56098353576664
5.385, 37.82409083557123
5.4, 38.11365687561034
5.415, 38.35912501525873
5.43, 38.521543380737334
5.445, 38.580339309692334
5.46, 38.580339309692334
5.475, 38.51199137878414
5.49, 38.29224574279784
5.505, 37.910077926635736
5.52, 37.40223490905764
5.535, 36.845155593872036
5.55, 36.320409652709934
5.565, 35.87356745910644
5.58, 35.51565348815914
5.595, 35.22388636779784
5.61, 34.960042831420935
5.625, 34.740297195434536
5.64, 34.68885218811034
5.655, 34.87919795227054
5.67, 35.184934494018535
5.685, 35.59208857727054
5.7, 36.03304850769044
5.715, 36.385820266723634
5.73, 36.53207194519044
5.745, 36.53280818176274
5.76, 36.43652903747554
5.775, 36.18811976623534
5.79, 35.983808395385736
5.805, 36.27704798889164
5.82, 36.766515609741234
5.835, 37.29860865783694
5.85, 37.74471842956544
5.865, 38.044572708129834
5.88, 38.18494212341304
5.895, 38.19817149353024
5.91, 38.176126358032235
5.925, 38.039426681518535
5.94, 37.81159770202633
5.955, 37.51982676696774
5.97, 37.176610824584934
5.985, 36.79885279846194
6.0, 36.41227900695804
6.015, 36.03819453430174
6.03, 35.68763148498534
6.045, 35.36793315124514
6.06, 35.090127822875935
6.075, 34.846860763549834
6.09, 34.625646469116234
6.105, 34.45587718200684
6.12, 34.383115646362334
6.135, 34.375768539428734
6.15, 34.36107051086424
6.165, 34.33387553405764
6.18, 34.37870967102054
6.195, 34.472043869018535
6.21, 34.62197291564944
6.225, 34.829225418090836
6.24, 35.10996806335444
6.255, 35.50242411804194
6.27, 36.02055537414554
6.285, 36.59086787414554
6.3, 37.106790420532235
6.315, 37.48969447326664
6.33, 37.72781169128414
6.345, 37.84172999572753
6.36, 37.86010157775873
6.375, 37.85348689270024
6.39, 37.78146540832524
6.405, 37.64329707336424
6.42, 37.450742599487334
6.435, 37.195718643188435
6.45, 36.85470759582524
6.465, 36.422567245483435
6.48, 35.95000254821774
6.495, 35.52300440979003
6.51, 35.18860804748534
6.525, 34.95710169982914
6.54, 34.913740036010736
6.555, 35.097474929809536
6.57, 35.30840098571774
6.585, 35.46788203430174
6.6, 35.572244522094735
6.615, 35.68836390686034
6.63, 35.863279220581035
6.645, 36.05068766784664
6.66, 36.160192367553734
6.675, 36.17048442077633
6.69, 36.15064036560054
6.705, 36.066121932983435
6.72, 36.042604324340836
6.735, 36.21604716491694
6.75, 36.463724014282235
6.765, 36.69816767883304
6.78, 36.856912490844735
6.795, 36.92599665832524
6.81, 36.93114268493654
6.825, 36.917177078247036
6.84, 36.840009567260736
6.855, 36.695962783813435
6.87, 36.50414454650873
6.885, 36.302770492553734
6.9, 36.124181625366234
6.915, 35.94338786315914
6.93, 35.708944198608435
6.945, 35.417909500122036
6.96, 35.13936793518064
6.975, 34.94387232971194
6.99, 34.83584010314944
7.005, 34.834367630004834
7.02, 34.93285166931154
7.035, 35.067342636108435
7.05, 35.245931503295935
7.065, 35.506833908081035
7.08, 35.81183421325684
7.095, 36.03745829772944
7.11, 36.08522975158694
7.125, 36.07273661804194
7.14, 35.904435989379834
7.155, 35.59870326232914
7.17, 35.234907028198236
7.185, 34.86890971374514
7.2, 34.555093643188435
7.215, 34.41692530822753
7.23, 34.68444239807123
7.245, 35.09380137634274
7.26, 35.52226817321774
7.275, 35.85592829895024
7.29, 36.01467692565914
7.305, 36.02055537414554
7.32, 35.958822128295935
7.335, 35.721437332153336
7.35, 35.39439189147944
7.365, 35.079103347778336
7.38, 34.841718551635736
7.395, 34.900514480590836
7.41, 35.198896286010736
7.425, 35.52226817321774
7.44, 35.78390681457524
7.455, 35.97352015686034
7.47, 36.10360514831544
7.485, 36.155782577514636
7.5, 36.155782577514636
7.515, 36.10948359680174
7.53, 35.969846603393535
7.545, 35.77655589294434
7.56, 35.56489360046383
7.575, 35.340005752563435
7.59, 35.096742507934536
7.605, 34.84906565856934
7.62, 34.63079249572753
7.635, 34.448526260375935
7.65, 34.27802073669434
7.665, 34.125890609741234
7.68, 34.020059463500935
7.695, 33.972288009643535
7.71, 33.95171153259274
7.725, 33.92231166076664
7.74, 33.88115489196774
7.755, 33.848817703247036
7.77, 33.853227493286134
7.785, 33.912759658813435
7.8, 34.03549372863774
7.815, 34.22437083435054
7.83, 34.45073115539554
7.845, 34.67047679138184
7.86, 34.847597000122036
7.875, 34.95636927795414
7.89, 34.982091781616234
7.905, 34.978414413452136
7.92, 34.901246902465836
7.935, 34.722658035278336
7.95, 34.449262496948236
7.965, 34.10163676452633
7.98, 33.715795394897434
7.995, 33.33289134216304
8.01, 32.996293899536134
8.025, 32.74053370666503
8.04, 32.58325755310054
8.055, 32.545041915893535
8.07, 32.70305430603024
8.085, 32.966894027709934
8.1, 33.22191798400873
8.115, 33.39095484924314
8.13, 33.50780665588373
8.145, 33.62025248718264
8.16, 33.716531631469735
8.175, 33.793699142456035
8.19, 33.88776957702633
8.205, 34.01123988342284
8.22, 34.13617884826664
8.235, 34.24715602111814
8.25, 34.34490000915524
8.265, 34.38679301452633
8.28, 34.38605677795414
8.295, 34.33387553405764
8.31, 34.268468734741234
8.325, 34.42059886169434
8.34, 34.596250411987334
8.355, 34.679296371459934
8.37, 34.680032608032235
8.385, 34.633729812622036
