% Measurement ID: 3204
% Mode ID: 1
% Date and time: 2020-01-24 09:58:40
% Sample ID: PSE2-15-44
% Measurement type: spectrum
% Frequency [Hz]: 376822.9552127904
% Quality factor: 12027.299837046048
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
376768.41, -101.112505786482
376768.42, -101.11462715328
376768.43, -101.11656281309
376768.44, -101.118340994672
376768.45, -101.119993741484
376768.46, -101.12155055385
376768.47, -101.123042966602
376768.48, -101.124500734379
376768.49, -101.125953611818
376768.5, -101.127433388064
376768.51, -101.128969563442
376768.52, -101.130594435723
376768.53, -101.132336487979
376768.54, -101.134226237788
376768.55, -101.136295474295
376768.56, -101.138573697825
376768.57, -101.141091425956
376768.58, -101.143880193519
376768.59, -101.146970009465
376768.6, -101.150390628433
376768.61, -101.154173839568
376768.62, -101.158347617316
376768.63, -101.162945022385
376768.64, -101.16799530079
376768.65, -101.173453087435
376768.66, -101.179757328008
376768.67, -101.1869462088
376768.68, -101.194937078036
376768.69, -101.203653133145
376768.7, -101.213012485292
376768.71, -101.222938077592
376768.72, -101.233349801403
376768.73, -101.244166530829
376768.74, -101.25531070036
376768.75, -101.266702455665
376768.76, -101.278263213982
376768.77, -101.289911340789
376768.78, -101.301569016261
376768.79, -101.313158166262
376768.8, -101.324596393329
376768.81, -101.335805623327
376768.82, -101.346707273491
376768.83, -101.357221235179
376768.84, -101.367267399747
376768.85, -101.37676769306
376768.86, -101.3856425151
376768.87, -101.393810231346
376768.88, -101.401195565105
376768.89, -101.407714847351
376768.9, -101.413292038451
376768.91, -101.417844740944
376768.92, -101.421296406573
376768.93, -101.423567181007
376768.94, -101.424574921099
376768.95, -101.422969008476
376768.96, -101.41822366514
376768.97, -101.411391352903
376768.98, -101.402651616847
376768.99, -101.392182984805
376769.0, -101.380166527741
376769.01, -101.366778738981
376769.02, -101.352202469681
376769.03, -101.33661192435
376769.04, -101.320191988647
376769.05, -101.303118392962
376769.06, -101.285571953943
376769.07, -101.267729927858
376769.08, -101.249775420175
376769.09, -101.231884161281
376769.1, -101.21423722214
376769.11, -101.197012621958
376769.12, -101.180390668759
376769.13, -101.16455116194
376769.14, -101.149671612081
376769.15, -101.135933344459
376769.16, -101.123513615339
376769.17, -101.112593241373
376769.18, -101.10335049608
376769.19, -101.095965433169
376769.2, -101.0906170891
376769.21, -101.087485771897
376769.22, -101.086747974886
376769.23, -101.08858553197
376769.24, -101.093176716668
376769.25, -101.100266774495
376769.26, -101.10854288737
376769.27, -101.118184916178
376769.28, -101.129172007243
376769.29, -101.141482543945
376769.3, -101.155096944173
376769.31, -101.169995371501
376769.32, -101.186155954997
376769.33, -101.203558349609
376769.34, -101.222183481852
376769.35, -101.242008463542
376769.36, -101.26301574707
376769.37, -101.285182952881
376769.38, -101.308489735921
376769.39, -101.332916514079
376769.4, -101.358441162109
376769.41, -101.38504486084
376769.42, -101.412706502279
376769.43, -101.441405232747
376769.44, -101.47112197876
376769.45, -101.501833343506
376769.46, -101.533522796631
376769.47, -101.566165924072
376769.48, -101.59974416097
376769.49, -101.634237925212
376769.5, -101.669625600179
376769.51, -101.70588684082
376769.52, -101.743001556396
376769.53, -101.780947875977
376769.54, -101.819705963135
376769.55, -101.859357452393
376769.56, -101.90248260498
376769.57, -101.949936167399
376769.58, -102.001338450114
376769.59, -102.056312815348
376769.6, -102.11447652181
376769.61, -102.175452677409
376769.62, -102.238862609863
376769.63, -102.30432510376
376769.64, -102.371461232503
376769.65, -102.439893849691
376769.66, -102.509241739909
376769.67, -102.579127248128
376769.68, -102.649170176188
376769.69, -102.718991088867
376769.7, -102.788211313883
376769.71, -102.856451670329
376769.72, -102.923333994548
376769.73, -102.988478342692
376769.74, -103.051504007975
376769.75, -103.112033589681
376769.76, -103.169687143962
376769.77, -103.224086761475
376769.78, -103.274850209554
376769.79, -103.321601613363
376769.8, -103.36396077474
376769.81, -103.40154800415
376769.82, -103.433985392253
376769.83, -103.460891977946
376769.84, -103.481888834635
376769.85, -103.496600850423
376769.86, -103.505471547445
376769.87, -103.509208679199
376769.88, -103.508066304525
376769.89, -103.502301025391
376769.9, -103.492170206706
376769.91, -103.477930450439
376769.92, -103.459838867188
376769.93, -103.438152567546
376769.94, -103.413126118978
376769.95, -103.385018666585
376769.96, -103.354085795085
376769.97, -103.320584106445
376769.98, -103.28477045695
376769.99, -103.246900431315
376770.0, -103.207233428955
376770.01, -103.166023508708
376770.02, -103.123528544108
376770.03, -103.080006408691
376770.04, -103.035710398356
376770.05, -102.990899658203
376770.06, -102.945831553141
376770.07, -102.900761413574
376770.08, -102.855944824219
376770.09, -102.811641184489
376770.1, -102.768106079102
376770.11, -102.7255956014
376770.12, -102.684366353353
376770.13, -102.644675954183
376770.14, -102.606780751546
376770.15, -102.570937093099
376770.16, -102.535869764756
376770.17, -102.499971547062
376770.18, -102.463312029865
376770.19, -102.425953265575
376770.2, -102.387962392863
376770.21, -102.34940324433
376770.22, -102.310337872385
376770.23, -102.270834178639
376770.24, -102.230954215501
376770.25, -102.190764104391
376770.26, -102.150327423596
376770.27, -102.109707751404
376770.28, -102.068971463547
376770.29, -102.028181629687
376770.3, -101.987403608304
376770.31, -101.946701486311
376770.32, -101.906140622189
376770.33, -101.865783068346
376770.34, -101.825696217768
376770.35, -101.785941614236
376770.36, -101.746586396424
376770.37, -101.70769515987
376770.38, -101.669328431106
376770.39, -101.631555128994
376770.4, -101.594437560258
376770.41, -101.558040829064
376770.42, -101.522429785265
376770.43, -101.487667498522
376770.44, -101.453819073003
376770.45, -101.420949104247
376770.46, -101.389058355195
376770.47, -101.357995763834
376770.48, -101.327711230474
376770.49, -101.298162030506
376770.5, -101.269303150501
376770.51, -101.241090339971
376770.52, -101.213478076862
376770.53, -101.186424399505
376770.54, -101.159882005653
376770.55, -101.133807916384
376770.56, -101.108156609644
376770.57, -101.082886123762
376770.58, -101.057949156493
376770.59, -101.033302983228
376770.6, -101.008902590538
376770.61, -100.984703219309
376770.62, -100.960662144931
376770.63, -100.936731810846
376770.64, -100.912871272636
376770.65, -100.889034245308
376770.66, -100.865175206807
376770.67, -100.841252195464
376770.68, -100.817218671972
376770.69, -100.793031403095
376770.7, -100.768645629719
376770.71, -100.744017609981
376770.72, -100.719100804576
376770.73, -100.693853760459
376770.74, -100.66823044695
376770.75, -100.642185087682
376770.76, -100.615583292643
376770.77, -100.588050079346
376770.78, -100.559638722738
376770.79, -100.530448404948
376770.8, -100.500578562419
