% Measurement ID: 3139
% Mode ID: 1
% Date and time: 2020-01-24 13:19:54
% Sample ID: PSE2-24-32
% Measurement type: spectrum
% Frequency [Hz]: 129794.0715380603
% Quality factor: 4586.180486053376
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
129671.65, -100.590651702881
129671.68, -100.518004862467
129671.71, -100.467958577474
129671.74, -100.445189666748
129671.77, -100.458684285482
129671.8, -100.514300791423
129671.83, -100.602536519368
129671.86, -100.713496653239
129671.89, -100.837297566732
129671.92, -100.964044698079
129671.95, -101.083850606283
129671.98, -101.186825561523
129672.01, -101.263078562419
129672.04, -101.302721405029
129672.07, -101.300343666454
129672.1, -101.266136148646
129672.13, -101.206538915279
129672.16, -101.127507217412
129672.19, -101.034996306103
129672.22, -100.93496143241
129672.25, -100.833355812886
129672.28, -100.736138004659
129672.31, -100.649258935465
129672.34, -100.578678179683
129672.37, -100.526078033447
129672.4, -100.483554077148
129672.43, -100.448651631673
129672.46, -100.419131469727
129672.49, -100.392753601074
129672.52, -100.367277272542
129672.55, -100.340464528402
129672.58, -100.310073343913
129672.61, -100.273865000407
129672.64, -100.22959874471
129672.67, -100.175227101644
129672.7, -100.111195119222
129672.73, -100.03971862793
129672.76, -99.9630465189616
129672.79, -99.8834279378255
129672.82, -99.8031110127767
129672.85, -99.7243471781413
129672.88, -99.6493832906087
129672.91, -99.5804715474447
129672.94, -99.5198593139648
129672.97, -99.4701999836925
129673.0, -99.4307870298316
129673.03, -99.3990057051632
129673.06, -99.372642976647
129673.09, -99.3494873371215
129673.12, -99.3273252449201
129673.15, -99.3039462101339
129673.18, -99.2771366910963
129673.21, -99.2446823832011
129673.24, -99.2043750853577
129673.27, -99.1537553130393
129673.3, -99.0905794075853
129673.33, -99.0175903803893
129673.36, -98.9382049286358
129673.39, -98.8558428012666
129673.42, -98.7739204411531
129673.45, -98.6958560713582
129673.48, -98.625069440824
129673.51, -98.5649752122296
129673.54, -98.5189951690223
129673.57, -98.4882733662923
129673.6, -98.4607874552409
129673.63, -98.4363677978516
129673.66, -98.4175936381022
129673.69, -98.4070452372233
129673.72, -98.4073026021322
129673.75, -98.4209467569987
129673.78, -98.4505559285482
129673.81, -98.4987121582031
129673.84, -98.5679954528809
129673.87, -98.6631373087565
129673.9, -98.7995702107747
129673.93, -98.9716827392578
129673.96, -99.1694905598958
129673.99, -99.3830055236816
129674.02, -99.6022412618001
129674.05, -99.8172106424967
129674.08, -100.017925771077
129674.11, -100.194400787354
129674.14, -100.336646525065
129674.17, -100.436442820231
129674.2, -100.505914815267
129674.23, -100.552107747396
129674.26, -100.578241475423
129674.29, -100.587534077962
129674.32, -100.583205159505
129674.35, -100.568474833171
129674.38, -100.546561686198
129674.41, -100.520684051514
129674.44, -100.494062550863
129674.47, -100.46850382487
129674.5, -100.42880859375
129674.53, -100.373611704508
129674.56, -100.307537587484
129674.59, -100.235211435954
129674.62, -100.16125793457
129674.65, -100.090303293864
129674.68, -100.026971181234
