% Measurement ID: 3191
% Mode ID: 1
% Date and time: 2020-01-31 14:46:26
% Sample ID: PSE2-56-13
% Measurement type: spectrum
% Frequency [Hz]: 278932.7697190177
% Quality factor: 1664.1874853837066
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
278396.4, -98.55793
278397.4, -98.43402
278399.4, -98.3082
278400.4, -98.18046
278401.4, -97.99231
278403.4, -97.76324
278404.4, -97.58984
278405.4, -97.43989
278407.4, -97.32051
278408.4, -97.22931
278409.4, -97.13521
278411.4, -97.13433
278412.4, -97.22666
278413.4, -97.41456
278415.4, -97.69724
278416.4, -97.92897
278417.4, -98.15832
278419.4, -98.41459
278420.4, -98.68802
278421.4, -98.74016
278423.4, -98.65049
278424.4, -98.39396
278425.4, -98.18069
278427.4, -98.01067
278428.4, -97.87262
278429.4, -97.7703
278431.4, -97.61918
278432.4, -97.44743
278433.4, -97.34536
278435.4, -97.28287
278436.4, -97.01589
278437.4, -96.62577
278439.4, -96.28291
278440.4, -96.00283
278441.4, -95.78555
278443.4, -95.61647
278444.4, -95.50047
278445.4, -95.66164
278447.4, -96.02528
278448.4, -96.12985
278449.4, -96.1292
278451.4, -96.26857
278452.4, -96.4662
278453.4, -96.38081
278455.4, -96.26655
278456.4, -96.12344
278457.4, -96.20175
278459.4, -96.41805
278460.4, -96.63226
278461.4, -96.89106
278463.4, -97.02299
278464.4, -97.08522
278465.4, -97.07344
278467.4, -96.98909
278468.4, -96.83474
278469.4, -96.77751
278471.4, -96.8174
278472.4, -96.58968
278473.4, -96.21593
278475.4, -96.05194
278476.4, -95.97911
278477.4, -95.87173
278479.4, -95.77172
278480.4, -95.75589
278481.4, -95.79863
278483.4, -96.25123
278484.4, -96.55976
278485.4, -96.72423
278487.4, -96.70732
278488.4, -96.52145
278489.4, -96.40799
278491.4, -96.2865
278492.4, -96.12094
278493.4, -95.92333
278495.4, -95.76511
278496.4, -95.62247
278497.4, -95.06069
278499.4, -94.77002
278500.4, -94.75045
278501.4, -94.57219
278503.4, -94.37851
278504.4, -94.23984
278505.4, -94.13271
278507.4, -94.12227
278508.4, -94.18679
278509.4, -94.16335
278511.4, -94.10626
278512.4, -93.997
278513.4, -93.94763
278515.4, -93.95817
278516.4, -93.92206
278517.4, -93.87481
278519.4, -93.75613
278520.4, -93.5861
278521.4, -93.31455
278523.4, -92.95821
278524.4, -92.76356
278525.4, -92.64844
278527.4, -92.46396
278528.4, -92.51945
278529.4, -92.81491
278531.4, -93.11745
278532.4, -93.5047
278533.4, -93.5324
278535.4, -93.34864
278536.4, -93.23176
278537.4, -93.08897
278539.4, -93.04656
278540.4, -93.06241
278541.4, -93.13098
278543.4, -93.3251
278544.4, -93.64479
278545.4, -93.74321
278547.4, -93.73597
278548.4, -93.79841
278549.4, -93.8721
278551.4, -93.79986
278552.4, -93.63408
278553.4, -93.60326
278555.4, -93.63123
278556.4, -94.01773
278557.4, -94.21147
278559.4, -94.21245
278560.4, -94.26692
278561.4, -94.29278
278563.4, -94.30463
278564.4, -94.29762
278565.4, -94.2987
278567.4, -94.2989
278568.4, -94.41786
278569.4, -94.61571
278571.4, -95.05106
278572.4, -95.24763
278573.4, -95.20541
278575.4, -95.29752
278576.4, -95.39958
278577.4, -95.37887
278579.4, -95.27961
278580.4, -95.17905
278581.4, -95.05144
278583.4, -94.55728
278584.4, -94.17782
278585.4, -93.91306
278587.4, -93.52416
278588.4, -93.09074
278589.4, -92.91896
278591.4, -92.90676
278592.4, -92.88354
278593.4, -92.90617
278595.4, -92.9923
278596.4, -93.13605
278597.4, -93.3548
278599.4, -93.57782
278600.4, -93.80511
278601.4, -93.98803
278603.4, -94.14278
278604.4, -94.11243
278605.4, -93.94928
278607.4, -93.92782
278608.4, -93.95655
278609.4, -94.10602
278611.4, -94.35272
278612.4, -94.90918
278613.4, -94.95364
278615.4, -94.4861
278616.4, -94.33069
278617.4, -94.21268
278619.4, -94.37856
278620.4, -94.74617
278621.4, -94.96261
278623.4, -95.14551
278624.4, -95.07295
278625.4, -94.8189
278627.4, -94.21927
278628.4, -93.74396
278629.4, -93.39297
278631.4, -93.20577
278632.4, -93.16919
278633.4, -93.09914
278635.4, -93.057
278636.4, -93.04065
278637.4, -93.05082
278639.4, -93.179
278640.4, -93.39471
278641.4, -93.79533
278643.4, -94.08228
278644.4, -94.25558
278645.4, -94.48634
278647.4, -94.71753
278648.4, -94.74755
278649.4, -94.64359
278651.4, -94.58642
278652.4, -94.51578
278653.4, -94.50992
278655.4, -94.54274
278656.4, -94.63413
278657.4, -94.73098
278659.4, -94.8333
278660.4, -94.95617
278661.4, -95.09456
278663.4, -95.26375
278664.4, -95.45864
278665.4, -95.36257
278667.4, -95.0811
278668.4, -94.84282
278669.4, -94.57153
278671.4, -94.25349
278672.4, -93.94605
278673.4, -93.6492
278675.4, -93.40693
278676.4, -93.20458
278677.4, -93.0971
278679.4, -93.06618
278680.4, -92.82195
278681.4, -92.46104
278683.4, -92.26685
278684.4, -92.14492
278685.4, -91.95185
278687.4, -91.89482
278688.4, -91.97381
278689.4, -92.02357
278691.4, -92.09919
278692.4, -92.04084
278693.4, -91.90182
278695.4, -91.83731
278696.4, -91.7956
278697.4, -91.7366
278699.4, -91.67367
278700.4, -91.47141
278701.4, -91.25426
278703.4, -91.02222
278704.4, -90.73229
278705.4, -90.3988
278707.4, -90.25859
278708.4, -90.2327
278709.4, -90.28505
278711.4, -90.42765
278712.4, -90.40516
278713.4, -90.3027
278715.4, -89.65462
278716.4, -89.29205
278717.4, -89.215
278719.4, -89.08841
278720.4, -89.02397
278721.4, -88.98529
278723.4, -88.98451
278724.4, -88.96472
278725.4, -88.94489
278727.4, -89.02548
278728.4, -89.17302
278729.4, -89.44185
278731.4, -89.58198
278732.4, -89.59342
278733.4, -89.83774
278735.4, -90.19443
278736.4, -90.58538
278737.4, -91.03661
278739.4, -91.22874
278740.4, -91.26824
278741.4, -91.29915
278743.4, -91.27347
278744.4, -91.47055
278745.4, -91.50617
278747.4, -91.38033
278748.4, -91.33731
278749.4, -91.29567
278751.4, -91.39941
278752.4, -91.60052
278753.4, -91.6223
278755.4, -91.55699
278756.4, -91.56521
278757.4, -91.6147
278759.4, -91.70547
278760.4, -91.65324
278761.4, -91.51943
278763.4, -91.45097
278764.4, -91.39888
278765.4, -91.44939
278767.4, -91.57376
278768.4, -91.53438
278769.4, -91.41046
278771.4, -91.36288
278772.4, -91.39367
278773.4, -91.50283
278775.4, -91.40594
278776.4, -91.1978
278777.4, -91.12182
278779.4, -91.09687
278780.4, -91.03512
278781.4, -90.96583
278783.4, -91.07277
278784.4, -91.29467
278785.4, -90.93922
278787.4, -90.57208
278788.4, -90.19325
