% Measurement ID: 1607
% Mode ID: S
% Date and time: 2020-07-15 08:04:56
% Sample ID: SPT10-13
% Measurement type: spectrum
% Frequency [Hz]: 1398975.6461007046
% Quality factor: 59345.77669900581
% Temperature [K]: 293.0
% Pressure [mBar]: 6.44e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
1398919.0, -128.4912
1398919.0, -128.6099
1398919.0, -128.4762
1398919.0, -128.0902
1398920.0, -127.9176
1398920.0, -127.8031
1398920.0, -127.739
1398920.0, -127.7277
1398920.0, -127.7492
1398920.0, -127.81
1398920.0, -128.6759
1398920.0, -129.227
1398921.0, -129.4632
1398921.0, -129.3584
1398921.0, -128.9213
1398921.0, -128.9491
1398921.0, -129.1762
1398921.0, -129.3734
1398921.0, -129.617
1398922.0, -129.4645
1398922.0, -129.0634
1398922.0, -128.9003
1398922.0, -128.5416
1398922.0, -127.9873
1398922.0, -127.4985
1398922.0, -126.988
1398922.0, -126.6647
1398923.0, -126.4589
1398923.0, -126.2727
1398923.0, -126.1388
1398923.0, -126.3537
1398923.0, -126.8185
1398923.0, -127.7641
1398923.0, -128.4015
1398924.0, -128.7307
1398924.0, -128.875
1398924.0, -128.7932
1398924.0, -128.4388
1398924.0, -127.8273
1398924.0, -127.5525
1398924.0, -127.4163
1398924.0, -127.3311
1398925.0, -127.326
1398925.0, -126.9117
1398925.0, -126.8068
1398925.0, -127.0113
1398925.0, -127.0223
1398925.0, -127.0073
1398925.0, -126.9915
1398926.0, -126.9664
1398926.0, -126.8946
1398926.0, -126.7886
1398926.0, -127.1102
1398926.0, -127.7056
1398926.0, -129.1714
1398926.0, -129.661
1398926.0, -129.1742
1398927.0, -128.9769
1398927.0, -128.6472
1398927.0, -128.2959
1398927.0, -127.886
1398927.0, -127.7509
1398927.0, -127.7793
1398927.0, -127.734
1398928.0, -127.6942
1398928.0, -127.4644
1398928.0, -127.498
1398928.0, -127.795
1398928.0, -127.9936
1398928.0, -128.2143
1398928.0, -128.1982
1398928.0, -128.0315
1398929.0, -127.9287
1398929.0, -127.8182
1398929.0, -127.7028
1398929.0, -127.5815
1398929.0, -127.0346
1398929.0, -126.9104
1398929.0, -127.2089
1398930.0, -127.2648
1398930.0, -127.3
1398930.0, -127.1705
1398930.0, -126.9242
1398930.0, -126.8118
1398930.0, -126.7498
1398930.0, -126.7978
1398930.0, -126.936
1398931.0, -126.1704
1398931.0, -125.9588
1398931.0, -126.3014
1398931.0, -126.7383
1398931.0, -127.4227
1398931.0, -127.6488
1398931.0, -127.6518
1398932.0, -127.5609
1398932.0, -127.3329
1398932.0, -127.1089
1398932.0, -126.8419
1398932.0, -127.1541
1398932.0, -127.48
1398932.0, -127.8195
1398932.0, -127.8461
1398933.0, -127.6687
1398933.0, -127.429
1398933.0, -127.08
1398933.0, -127.0126
1398933.0, -127.0966
1398933.0, -126.6725
1398933.0, -125.9601
1398934.0, -125.6376
1398934.0, -125.679
1398934.0, -126.0843
1398934.0, -126.1436
1398934.0, -126.0936
1398934.0, -126.1098
1398934.0, -126.1336
1398934.0, -126.2988
1398935.0, -126.5606
1398935.0, -126.8843
1398935.0, -127.2813
1398935.0, -127.4155
1398935.0, -127.0754
1398935.0, -126.2609
1398935.0, -125.8306
1398936.0, -125.4983
1398936.0, -125.3639
1398936.0, -125.3941
1398936.0, -125.4181
1398936.0, -125.4929
1398936.0, -125.6192
1398936.0, -125.7966
1398936.0, -125.2045
1398937.0, -124.9337
1398937.0, -124.9841
1398937.0, -124.7843
1398937.0, -124.5246
1398937.0, -124.4746
1398937.0, -124.5444
1398937.0, -124.802
1398938.0, -125.2249
1398938.0, -125.4794
1398938.0, -125.3139
1398938.0, -124.7282
1398938.0, -124.8956
1398938.0, -125.425
1398938.0, -125.3519
1398938.0, -124.9978
1398939.0, -125.1421
1398939.0, -125.525
1398939.0, -125.9755
1398939.0, -126.5506
1398939.0, -126.2125
1398939.0, -125.7664
1398939.0, -125.2125
1398940.0, -125.0316
1398940.0, -125.0633
1398940.0, -125.2242
1398940.0, -125.5422
1398940.0, -125.602
1398940.0, -125.542
1398940.0, -125.6531
1398940.0, -125.8383
1398941.0, -126.0459
1398941.0, -126.0727
1398941.0, -125.9189
1398941.0, -125.5884
1398941.0, -125.0797
1398941.0, -124.7058
1398941.0, -124.3622
1398942.0, -124.0681
1398942.0, -123.817
1398942.0, -123.7757
1398942.0, -123.8886
1398942.0, -123.8018
1398942.0, -123.8348
1398942.0, -123.9874
1398942.0, -123.9962
1398943.0, -123.9489
1398943.0, -124.0328
1398943.0, -124.1854
1398943.0, -124.4034
1398943.0, -124.6879
1398943.0, -125.1825
1398943.0, -125.8394
1398944.0, -126.7264
1398944.0, -127.0311
1398944.0, -126.7535
1398944.0, -126.4077
1398944.0, -125.8223
1398944.0, -125.5112
1398944.0, -125.3033
1398944.0, -125.1893
1398945.0, -125.1724
1398945.0, -125.043
1398945.0, -124.8709
1398945.0, -124.9982
1398945.0, -124.8382
1398945.0, -124.3909
1398945.0, -124.0703
1398946.0, -123.7383
1398946.0, -123.5707
1398946.0, -123.5088
1398946.0, -123.5535
1398946.0, -123.7045
1398946.0, -123.809
1398946.0, -123.9181
1398946.0, -123.1197
1398947.0, -122.6121
1398947.0, -122.3951
1398947.0, -122.2798
1398947.0, -122.3291
1398947.0, -122.4693
1398947.0, -122.725
1398947.0, -122.8698
1398948.0, -122.9794
1398948.0, -123.1332
1398948.0, -123.3048
1398948.0, -123.826
1398948.0, -123.9377
1398948.0, -123.6398
1398948.0, -123.5726
1398948.0, -123.5227
1398949.0, -123.6826
1398949.0, -123.9881
1398949.0, -124.4343
1398949.0, -125.0228
1398949.0, -124.7817
1398949.0, -124.0351
1398949.0, -123.5236
1398950.0, -123.0808
1398950.0, -122.7066
1398950.0, -122.5049
1398950.0, -122.441
1398950.0, -122.1172
1398950.0, -121.6662
1398950.0, -121.8172
1398950.0, -122.3271
1398951.0, -122.672
1398951.0, -123.0264
1398951.0, -122.8608
1398951.0, -123.1314
1398951.0, -123.8383
1398951.0, -124.1109
1398951.0, -124.2395
1398952.0, -124.0798
1398952.0, -123.6799
1398952.0, -123.419
1398952.0, -123.1707
1398952.0, -123.1518
1398952.0, -123.29
1398952.0, -124.5256
1398952.0, -124.9408
1398953.0, -124.5357
1398953.0, -124.1594
1398953.0, -123.5287
1398953.0, -123.2144
1398953.0, -123.0264
1398953.0, -122.9959
1398953.0, -123.1124
