% Measurement ID: 3197
% Mode ID: 1
% Date and time: 2020-02-03 10:54:32
% Sample ID: PSE2-56-42
% Measurement type: spectrum
% Frequency [Hz]: 278906.74723436305
% Quality factor: 671.8912072132813
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
278476.0, -95.39781
278477.0, -95.8641
278479.0, -96.17233
278480.0, -96.3225
278481.0, -96.2303
278483.0, -95.92384
278484.0, -95.66109
278485.0, -95.35607
278487.0, -95.14851
278488.0, -94.99184
278489.0, -94.90595
278491.0, -94.76758
278492.0, -94.57671
278493.0, -94.66617
278495.0, -94.92502
278496.0, -95.10504
278497.0, -95.28899
278499.0, -95.39678
278500.0, -95.4551
278501.0, -95.53209
278503.0, -95.60504
278504.0, -95.75526
278505.0, -95.66409
278507.0, -95.3315
278508.0, -94.9211
278509.0, -94.37836
278511.0, -94.01973
278512.0, -93.73972
278513.0, -93.50897
278515.0, -93.33727
278516.0, -93.17542
278517.0, -93.03982
278519.0, -92.97559
278520.0, -92.94716
278521.0, -92.95454
278523.0, -92.76105
278524.0, -92.44557
278525.0, -92.35891
278527.0, -92.38413
278528.0, -92.28004
278529.0, -92.12704
278531.0, -92.0249
278532.0, -91.94037
278533.0, -91.51052
278535.0, -91.18905
278536.0, -90.97597
278537.0, -90.77383
278539.0, -90.6151
278540.0, -90.2772
278541.0, -89.83431
278543.0, -89.43697
278544.0, -89.03501
278545.0, -88.94663
278547.0, -89.06577
278548.0, -89.27117
278549.0, -89.35662
278551.0, -89.32212
278552.0, -89.5238
278553.0, -89.84295
278555.0, -90.21267
278556.0, -90.65526
278557.0, -91.09835
278559.0, -91.56608
278560.0, -91.764
278561.0, -91.79026
278563.0, -91.79106
278564.0, -91.96519
278565.0, -92.31263
278567.0, -92.52024
278568.0, -92.6924
278569.0, -92.89516
278571.0, -93.10651
278572.0, -93.34938
278573.0, -93.61613
278575.0, -93.85847
278576.0, -94.09248
278577.0, -93.99417
278579.0, -93.86767
278580.0, -93.71297
278581.0, -93.76204
278583.0, -93.93754
278584.0, -93.98014
278585.0, -93.97627
278587.0, -94.16581
278588.0, -94.4688
278589.0, -94.33651
278591.0, -93.95186
278592.0, -93.79615
278593.0, -93.67703
278595.0, -93.59451
278596.0, -93.53319
278597.0, -93.49821
278599.0, -93.54581
278600.0, -93.65724
278601.0, -93.73634
278603.0, -93.81517
278604.0, -93.8627
278605.0, -93.88926
278607.0, -94.18021
278608.0, -94.47414
278609.0, -94.77105
278611.0, -94.74914
278612.0, -94.51568
278613.0, -94.39603
278615.0, -94.28174
278616.0, -94.13805
278617.0, -93.97654
278619.0, -93.99016
278620.0, -94.11459
278621.0, -93.95462
278623.0, -93.90573
278624.0, -93.96793
278625.0, -93.90455
278627.0, -93.79449
278628.0, -93.69741
278629.0, -93.59341
278631.0, -93.46631
278632.0, -93.32149
278633.0, -93.24601
278635.0, -93.21086
278636.0, -92.94909
278637.0, -92.73706
278639.0, -92.57478
278640.0, -92.4215
278641.0, -92.2908
278643.0, -92.17625
278644.0, -92.07998
278645.0, -91.8735
278647.0, -91.59965
278648.0, -91.39436
278649.0, -91.21232
278651.0, -91.23855
278652.0, -91.22685
278653.0, -91.17722
278655.0, -91.1026
278656.0, -90.99866
278657.0, -90.9289
278659.0, -90.87215
278660.0, -90.61248
278661.0, -90.22187
278663.0, -89.97161
278664.0, -89.88885
278665.0, -89.97357
278667.0, -89.91762
278668.0, -89.82372
278669.0, -89.85374
278671.0, -89.95374
278672.0, -90.07113
278673.0, -90.22344
278675.0, -90.42865
278676.0, -90.68076
278677.0, -91.25763
278679.0, -91.5185
278680.0, -91.46337
278681.0, -91.44735
278683.0, -91.35207
278684.0, -91.31314
278685.0, -91.28537
278687.0, -91.17364
278688.0, -91.00965
278689.0, -90.91342
278691.0, -90.84493
278692.0, -91.02013
278693.0, -91.07038
278695.0, -90.9957
278696.0, -91.1947
278697.0, -91.53452
278699.0, -91.35554
278700.0, -90.87762
278701.0, -90.51567
278703.0, -90.13139
278704.0, -89.81077
278705.0, -89.52513
278707.0, -89.77827
278708.0, -89.86512
278709.0, -89.78569
278711.0, -89.71424
278712.0, -89.59267
278713.0, -89.63125
278715.0, -89.75988
278716.0, -89.74494
278717.0, -89.66429
278719.0, -89.52587
278720.0, -89.32704
278721.0, -89.31183
278723.0, -89.38444
278724.0, -89.54485
278725.0, -89.61805
278727.0, -89.66237
278728.0, -89.77765
278729.0, -89.93059
278731.0, -89.95883
278732.0, -89.91648
278733.0, -89.85887
278735.0, -89.76755
278736.0, -89.85492
278737.0, -89.77042
278739.0, -89.51405
278740.0, -89.51606
278741.0, -89.63303
278743.0, -89.76905
278744.0, -89.95608
278745.0, -90.05229
278747.0, -90.10496
278748.0, -89.85451
278749.0, -89.38747
278751.0, -89.30208
278752.0, -89.31033
278753.0, -89.41219
278755.0, -89.56431
278756.0, -89.78112
278757.0, -89.75665
278759.0, -89.59289
278760.0, -89.61928
278761.0, -89.726
278763.0, -89.88675
278764.0, -90.11028
278765.0, -90.08517
278767.0, -89.89962
278768.0, -89.55365
278769.0, -89.2614
278771.0, -88.95149
278772.0, -88.86871
278773.0, -88.93146
278775.0, -88.88216
278776.0, -88.80667
278777.0, -88.59524
278779.0, -88.28445
278780.0, -88.07334
278781.0, -87.94677
278783.0, -87.90473
278784.0, -87.84295
278785.0, -87.7962
278787.0, -87.65321
278788.0, -87.45107
278789.0, -87.3973
278791.0, -87.42273
278792.0, -87.1467
278793.0, -86.69611
278795.0, -85.70715
278796.0, -85.15811
278797.0, -85.049
278799.0, -84.89851
278800.0, -84.86709
278801.0, -84.69962
278803.0, -84.48113
278804.0, -84.32989
278805.0, -84.20647
278807.0, -84.00446
278808.0, -83.75934
278809.0, -83.56106
278811.0, -83.64258
278812.0, -84.00391
278813.0, -83.72718
278815.0, -83.11834
278816.0, -82.83917
278817.0, -82.66906
278819.0, -82.66111
278820.0, -82.79762
278821.0, -82.63827
278823.0, -82.32984
278824.0, -82.21562
278825.0, -81.99626
278827.0, -81.67176
278828.0, -81.76924
278829.0, -82.113
278831.0, -82.21073
278832.0, -82.22652
278833.0, -82.2081
278835.0, -82.13955
278836.0, -82.4179
278837.0, -82.59804
278839.0, -82.67996
278840.0, -82.73029
278841.0, -82.72683
278843.0, -82.91905
278844.0, -83.22379
278845.0, -83.32517
278847.0, -83.3285
278848.0, -83.52337
278849.0, -83.81325
278851.0, -84.63496
278852.0, -85.18253
278853.0, -85.45596
278855.0, -85.80452
278856.0, -86.1118
278857.0, -86.24405
278859.0, -86.24587
278860.0, -86.40895
278861.0, -86.63606
278863.0, -86.68099
278864.0, -86.62581
278865.0, -86.57863
278867.0, -86.60389
278868.0, -86.70157
278869.0, -86.75029
278871.0, -86.79051
278872.0, -86.95525
278873.0, -87.20016
278875.0, -87.20362
278876.0, -87.07283
278877.0, -87.11899
278879.0, -87.23836
278880.0, -87.75874
278881.0, -87.70348
278883.0, -87.07261
278884.0, -86.89926
278885.0, -86.83906
278887.0, -86.74542
278888.0, -86.6672
278889.0, -86.59101
278891.0, -86.5213
278892.0, -86.56071
278893.0, -86.67501
278895.0, -86.84579
278896.0, -86.85854
278897.0, -86.71324
278899.0, -86.77256
278900.0, -86.9156
278901.0, -86.969
278903.0, -86.99055
278904.0, -86.97467
278905.0, -86.92322
278907.0, -87.01921
278908.0, -87.20163
278909.0, -87.97967
278911.0, -88.23591
278912.0, -87.97037
278913.0, -87.8238
278915.0, -87.58262
278916.0, -87.32487
278917.0, -87.02454
278919.0, -86.87774
278920.0, -86.81911
278921.0, -86.80586
278923.0, -86.85226
278924.0, -86.85788
278925.0, -86.83434
278927.0, -86.78166
278928.0, -86.76556
278929.0, -86.76413
278931.0, -86.63229
278932.0, -86.41841
278933.0, -86.11557
278935.0, -85.72608
278936.0, -85.62086
278937.0, -85.67629
278939.0, -85.73167
278940.0, -85.37915
278941.0, -84.61871
278943.0, -84.10566
278944.0, -83.62156
278945.0, -83.33658
278947.0, -83.19401
278948.0, -83.09111
278949.0, -83.06213
