% Measurement ID: 3223
% Mode ID: 1
% Date and time: 2020-01-24 11:43:22
% Sample ID: PSE2-16-44
% Measurement type: spectrum
% Frequency [Hz]: 170955.30067617082
% Quality factor: 7780.913858456426
% Temperature [K]: 293.0
% Pressure [mBar]: 2.38e-07
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
170899.51, -84.2853816126569
170899.52, -84.2739280825067
170899.53, -84.2617519611235
170899.54, -84.2489539565149
170899.55, -84.2356373198205
170899.56, -84.2219017417954
170899.57, -84.2078494563262
170899.58, -84.193581171421
170899.59, -84.1791968321478
170899.6, -84.16479918102
170899.61, -84.1504886717319
170899.62, -84.136366775231
170899.63, -84.1225352167777
170899.64, -84.1090936871271
170899.65, -84.0961439115397
170899.66, -84.0837883782153
170899.67, -84.0721275408487
170899.68, -84.0612623617607
170899.69, -84.0512930403328
170899.7, -84.0423225733914
170899.71, -84.0344509060046
170899.72, -84.0277795091199
170899.73, -84.0224098536843
170899.74, -84.0184436649585
170899.75, -84.0160926818848
170899.76, -84.0152381896973
170899.77, -84.0157221476237
170899.78, -84.0174489339193
170899.79, -84.0203219095866
170899.8, -84.0242434183756
170899.81, -84.029118347168
170899.82, -84.0348485310872
170899.83, -84.0413373311361
170899.84, -84.0484883626302
170899.85, -84.056204477946
170899.86, -84.0643900553385
170899.87, -84.0729471842448
170899.88, -84.0817792256673
170899.89, -84.0907897949219
170899.9, -84.0998830159505
170899.91, -84.1089602152506
170899.92, -84.1179255167643
170899.93, -84.1266822814941
170899.94, -84.1351333618164
170899.95, -84.1431821187337
170899.96, -84.1507329305013
170899.97, -84.1576873779297
170899.98, -84.1639490763346
170899.99, -84.1694224039714
170900.0, -84.174009958903
170900.01, -84.1776140848795
170900.02, -84.1801396687826
170900.03, -84.181489054362
170900.04, -84.181564839681
170900.05, -84.1803185571218
170900.06, -84.1780306667031
170900.07, -84.1748151324289
170900.08, -84.1707271402531
170900.09, -84.1658241649479
170900.1, -84.1601636812852
170900.11, -84.1538039269769
170900.12, -84.1468026311081
170900.13, -84.1392157425721
170900.14, -84.1311004818278
170900.15, -84.1225163581526
170900.16, -84.1135205920055
170900.17, -84.1041691322797
170900.18, -84.0945209796263
170900.19, -84.0846323372515
170900.2, -84.0745614428672
170900.21, -84.0643650083057
170900.22, -84.0541022885315
170900.23, -84.0438287238115
170900.24, -84.0336025518571
170900.25, -84.02348201038
170900.26, -84.0135243198392
170900.27, -84.0037851748148
170900.28, -83.9943243388972
170900.29, -83.9851975066666
170900.3, -83.9764644417134
170900.31, -83.9681803299914
170900.32, -83.9604039178385
170900.33, -83.9531921714005
170900.34, -83.9466030740759
170900.35, -83.940758005778
170900.36, -83.9355295817057
170900.37, -83.9307060241699
170900.38, -83.9262575785319
170900.39, -83.9221542358398
170900.4, -83.918366241455
170900.41, -83.9148681640625
170900.42, -83.9116282145182
170900.43, -83.9086163838704
170900.44, -83.9058062235514
170900.45, -83.903168741862
170900.46, -83.900673421224
170900.47, -83.8982922871908
170900.48, -83.8959950764974
170900.49, -83.8937538146972
170900.5, -83.8915402730306
170900.51, -83.8893236796061
170900.52, -83.8870752970378
170900.53, -83.8847681681315
170900.54, -83.8823715209961
