% Measurement ID: 3231
% Mode ID: 1
% Date and time: 2020-02-03 15:24:08
% Sample ID: PSE2-58-24
% Measurement type: spectrum
% Frequency [Hz]: 113313.58138677958
% Quality factor: 2600.3736917565534
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
113163.0, -94.44299
113163.0, -94.39432
113164.0, -94.16816
113164.0, -94.02924
113165.0, -93.86435
113165.0, -93.782
113165.0, -93.7822
113166.0, -93.73563
113166.0, -93.17426
113167.0, -92.81589
113167.0, -92.935
113167.0, -93.11656
113168.0, -93.36056
113168.0, -93.66947
113169.0, -93.14904
113169.0, -93.1242
113169.0, -93.22034
113170.0, -93.43745
113170.0, -93.68723
113171.0, -93.91371
113171.0, -94.15496
113171.0, -94.34442
113172.0, -94.48016
113172.0, -94.56216
113173.0, -94.44444
113173.0, -94.37221
113173.0, -94.00386
113174.0, -93.75619
113174.0, -93.62922
113175.0, -93.65187
113175.0, -93.77807
113175.0, -93.4463
113176.0, -92.80478
113176.0, -92.57382
113177.0, -92.75343
113177.0, -93.14668
113177.0, -93.56017
113178.0, -94.17486
113178.0, -94.54281
113179.0, -94.664
113179.0, -94.3838
113179.0, -93.93636
113180.0, -93.77131
113180.0, -93.33239
113181.0, -93.07061
113181.0, -92.98598
113181.0, -92.86214
113182.0, -92.83343
113182.0, -92.6862
113183.0, -92.68432
113183.0, -92.8278
113183.0, -93.06459
113184.0, -93.42801
113184.0, -93.02397
113185.0, -92.68743
113185.0, -92.46504
113185.0, -92.35679
113186.0, -91.85966
113186.0, -91.79506
113187.0, -91.87769
113187.0, -91.8935
113187.0, -91.84249
113188.0, -92.10106
113188.0, -92.19743
113189.0, -92.48681
113189.0, -93.21976
113189.0, -93.39937
113190.0, -93.02563
113190.0, -93.15387
113191.0, -93.07972
113191.0, -92.91038
113191.0, -92.80766
113192.0, -92.77156
113192.0, -92.7802
113193.0, -92.8843
113193.0, -93.09598
113193.0, -93.84712
