% Measurement ID: 3232
% Mode ID: 1
% Date and time: 2020-02-03 15:32:08
% Sample ID: PSE2-58-31
% Measurement type: spectrum
% Frequency [Hz]: 111543.3935408782
% Quality factor: 2866.3626637663397
% Temperature [K]: 293.0
% Pressure [mBar]: 4.22e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
111401.0, -92.19531
111401.0, -92.42035
111402.0, -92.69715
111402.0, -93.15753
111403.0, -93.36347
111403.0, -93.43791
111403.0, -93.38084
111404.0, -93.83813
111404.0, -93.71722
111405.0, -93.56708
111405.0, -93.36337
111405.0, -93.22047
111406.0, -93.13839
111406.0, -92.99882
111407.0, -92.82347
111407.0, -93.07635
111407.0, -93.06497
111408.0, -92.78936
111408.0, -92.76089
111409.0, -92.94717
111409.0, -93.0603
111409.0, -93.29268
111410.0, -93.31682
111410.0, -93.13271
111411.0, -92.77258
111411.0, -92.4455
111411.0, -92.14688
111412.0, -91.98418
111412.0, -91.95738
111413.0, -91.83193
111413.0, -92.05325
111413.0, -92.08085
111414.0, -91.81997
111414.0, -91.72804
111415.0, -91.80505
111415.0, -92.14921
111415.0, -92.53223
111416.0, -92.89083
111416.0, -93.12525
111417.0, -93.23549
111417.0, -92.84682
111417.0, -92.99467
111418.0, -92.87097
111418.0, -92.75019
111419.0, -92.73221
111419.0, -92.81703
111419.0, -92.84841
111420.0, -92.65908
111420.0, -92.45427
111421.0, -92.31897
111421.0, -92.25318
111421.0, -92.22136
111422.0, -92.23099
111422.0, -92.19465
111423.0, -92.28709
111423.0, -92.36742
111423.0, -92.43563
111424.0, -92.51811
111424.0, -92.69001
111425.0, -93.02044
111425.0, -93.18167
111425.0, -93.1737
111426.0, -93.37765
111426.0, -92.93528
111427.0, -92.75149
111427.0, -92.80218
111427.0, -92.74516
111428.0, -92.58042
111428.0, -92.58351
111429.0, -92.44733
111429.0, -92.2735
111429.0, -92.17332
111430.0, -92.14678
111430.0, -92.01096
111431.0, -92.01193
111431.0, -92.09742
111431.0, -92.37731
111432.0, -92.48016
111432.0, -92.40597
111433.0, -92.351
111433.0, -92.34798
111433.0, -92.36854
111434.0, -92.36763
111434.0, -92.34525
111435.0, -92.37568
111435.0, -92.11493
111435.0, -92.01007
111436.0, -92.02083
111436.0, -92.07577
111437.0, -92.17489
111437.0, -92.13715
111437.0, -92.1139
111438.0, -91.59705
111438.0, -91.20792
111439.0, -91.02611
111439.0, -91.05161
111439.0, -91.01361
111440.0, -91.10734
111440.0, -91.1957
111441.0, -91.27027
111441.0, -91.33106
111441.0, -91.38347
111442.0, -91.55995
111442.0, -91.38699
111443.0, -91.38414
111443.0, -91.41932
111443.0, -91.49255
111444.0, -91.6308
111444.0, -91.77732
111445.0, -92.03006
111445.0, -92.10184
111445.0, -91.99266
111446.0, -91.96931
111446.0, -91.76815
111447.0, -91.83405
111447.0, -92.12127
111447.0, -92.28503
111448.0, -92.32532
111448.0, -92.40551
111449.0, -92.41896
111449.0, -92.29576
111449.0, -92.25494
111450.0, -92.29649
111450.0, -92.42371
111451.0, -92.63872
111451.0, -92.73531
111451.0, -92.29473
111452.0, -92.13536
111452.0, -92.2572
111453.0, -92.34392
111453.0, -92.02558
111453.0, -91.96659
111454.0, -91.98158
111454.0, -92.07055
111455.0, -92.04322
111455.0, -92.02843
111455.0, -92.05172
111456.0, -92.10895
111456.0, -92.09424
111457.0, -92.00757
111457.0, -92.11812
111457.0, -92.46284
111458.0, -92.65725
111458.0, -92.67133
111459.0, -92.50506
111459.0, -92.53455
111459.0, -92.70641
111460.0, -92.64862
111460.0, -92.7107
