% Measurement ID: 3192
% Mode ID: 1
% Date and time: 2020-01-31 14:48:14
% Sample ID: PSE2-56-14
% Measurement type: spectrum
% Frequency [Hz]: 278008.0444137237
% Quality factor: 2757.1484078256244
% Temperature [K]: 293.0
% Pressure [mBar]: 5.4e-08
% Notes: 
% 
%
% measurement data
% frequency [Hz], power [dBm]
277516.4, -93.70676
277517.4, -94.24917
277519.4, -94.53229
277520.4, -94.5561
277521.4, -94.68586
277523.4, -94.7998
277524.4, -95.01092
277525.4, -95.28155
277527.4, -95.49777
277528.4, -95.69753
277529.4, -95.56932
277531.4, -95.5586
277532.4, -95.66537
277533.4, -95.94585
277535.4, -96.3813
277536.4, -96.59471
277537.4, -96.71176
277539.4, -96.76469
277540.4, -96.74276
277541.4, -96.51166
277543.4, -96.11616
277544.4, -95.77748
277545.4, -95.67024
277547.4, -95.79444
277548.4, -95.86007
277549.4, -95.9638
277551.4, -95.98976
277552.4, -95.97656
277553.4, -95.83289
277555.4, -95.58917
277556.4, -95.52485
277557.4, -95.54677
277559.4, -95.78072
277560.4, -96.00756
277561.4, -96.22729
277563.4, -96.29458
277564.4, -96.25786
277565.4, -96.14045
277567.4, -95.93457
277568.4, -95.84985
277569.4, -95.81642
277571.4, -95.69603
277572.4, -95.53478
277573.4, -95.37398
277575.4, -95.20618
277576.4, -95.03137
277577.4, -94.76041
277579.4, -94.423
277580.4, -94.30888
277581.4, -94.32146
277583.4, -94.45074
277584.4, -94.70007
277585.4, -94.71766
277587.4, -94.62076
277588.4, -94.50759
277589.4, -94.54333
277591.4, -94.72799
277592.4, -94.83337
277593.4, -94.93553
277595.4, -94.89414
277596.4, -94.75597
277597.4, -94.75622
277599.4, -94.8165
277600.4, -94.96512
277601.4, -95.19264
277603.4, -95.9396
277604.4, -96.11812
277605.4, -95.7282
277607.4, -95.64232
277608.4, -95.56965
277609.4, -95.58299
277611.4, -95.65806
277612.4, -95.88683
277613.4, -96.23863
277615.4, -96.26486
277616.4, -96.11504
277617.4, -96.10205
277619.4, -96.11291
277620.4, -96.14762
277621.4, -96.15163
277623.4, -96.14313
277624.4, -96.15298
277625.4, -96.17089
277627.4, -96.26458
277628.4, -96.41149
277629.4, -96.43197
277631.4, -96.38592
277632.4, -96.20365
277633.4, -96.14729
277635.4, -96.21683
277636.4, -96.19229
277637.4, -96.147
277639.4, -96.19043
277640.4, -96.2861
277641.4, -96.36215
277643.4, -96.44253
277644.4, -96.36011
277645.4, -96.17061
277647.4, -96.06208
277648.4, -95.84931
277649.4, -95.53231
277651.4, -95.25973
277652.4, -94.98202
277653.4, -94.95428
277655.4, -95.09149
277656.4, -95.14754
277657.4, -95.20447
277659.4, -95.23486
277660.4, -95.24786
277661.4, -95.78384
277663.4, -96.01952
277664.4, -95.95491
277665.4, -95.98613
277667.4, -95.98114
277668.4, -96.12728
277669.4, -96.3621
277671.4, -96.35543
277672.4, -96.21733
277673.4, -96.10209
277675.4, -95.95828
277676.4, -95.35197
277677.4, -95.01518
277679.4, -94.9479
277680.4, -94.94304
277681.4, -95.06964
277683.4, -95.1722
277684.4, -95.30255
277685.4, -95.23186
277687.4, -95.0364
277688.4, -95.04126
277689.4, -95.13807
277691.4, -95.33078
277692.4, -95.39362
277693.4, -95.32659
277695.4, -95.49063
277696.4, -95.76542
277697.4, -95.78079
277699.4, -95.66014
277700.4, -95.65008
277701.4, -95.6684
277703.4, -96.14211
277704.4, -96.40682
277705.4, -96.46252
277707.4, -96.21243
277708.4, -95.68881
277709.4, -95.41078
277711.4, -95.2053
277712.4, -94.99996
277713.4, -94.81889
277715.4, -94.58087
277716.4, -94.31297
277717.4, -93.96007
277719.4, -93.75568
277720.4, -93.69982
277721.4, -93.91351
277723.4, -94.3564
277724.4, -94.75395
277725.4, -95.19767
277727.4, -95.22717
277728.4, -94.9959
277729.4, -94.83985
277731.4, -94.64703
277732.4, -94.68812
277733.4, -94.65606
277735.4, -94.55084
277736.4, -94.46291
277737.4, -94.36213
277739.4, -94.26824
277740.4, -94.17466
277741.4, -93.9913
277743.4, -93.74818
277744.4, -93.65724
277745.4, -93.64784
277747.4, -93.5286
277748.4, -93.36215
277749.4, -93.14849
277751.4, -93.21978
277752.4, -93.46529
277753.4, -93.41662
277755.4, -93.2299
277756.4, -93.00939
277757.4, -92.72034
277759.4, -92.53683
277760.4, -92.40084
277761.4, -91.7343
277763.4, -91.4187
277764.4, -91.45402
277765.4, -91.29299
277767.4, -91.11804
277768.4, -90.96981
